index,GSM1282761,GSM1282762,GSM1282763,GSM1282764,GSM1282765,GSM1282766,GSM1282767,GSM1282768,GSM1282769,GSM1282770,GSM1282771,GSM1282772,GSM1282773,GSM1282774,GSM1282775,GSM1282776,GSM1282777,GSM1282778
MRPL30,115.8892863,284.427502,402.8024173,340.2258783,266.9672663,200.0164177,341.6824473,246.9292009,131.5396704,299.271863,274.2754151,319.7737985,158.6445599,253.9466249,377.9301687,288.9595158,300.7500522,386.3153286
MRPL32,1197.919346,1027.248981,671.2789465,707.9993968,759.2288219,493.234447,706.1504833,1107.627024,932.9527954,686.5107372,830.3967123,986.3983186,655.697664,749.259392,741.7794048,856.5771885,1048.919645,1011.638775
MRPL33,2116.508563,1881.498697,2003.252168,2798.022404,2412.940727,1312.718323,3023.193639,2401.234214,2364.217716,2909.56533,2832.110719,2359.499921,2024.078298,2250.251462,2468.354965,1794.556163,2991.227819,2089.192639
MRPL34,1933.401816,1445.310888,898.0206137,3215.214572,1197.919346,1176.592568,1986.189827,2204.401815,1505.399123,2474.149695,1275.835341,2037.522176,1351.063417,2561.98556,1510.800276,2473.151211,1302.01736,1251.23333
MRPL35,4078.517427,2129.364036,2283.257635,1890.600475,3152.753003,1667.20998,3412.26075,2115.049015,2707.729932,3704.59186,3419.413049,2786.401615,4312.693111,2184.140968,3788.393762,2319.749445,3316.189079,2989.984586
MRPL36,3301.990654,2210.161189,2003.819641,1997.108658,4476.52317,1413.728914,2266.484469,2705.093218,3620.65305,2731.531323,2339.821761,2834.983597,2570.417853,2352.251957,3845.680646,2409.219428,3546.474312,3304.166452
MRPL37,7294.627204,8905.428643,5801.281791,8655.073254,6242.638241,8308.829421,5263.46991,5801.281791,6569.597798,6675.449303,6159.90806,7255.340671,6750.189553,7510.881125,6558.019367,6793.433581,4548.328996,5083.535475
MRPL38,804.685929,549.9905149,807.7112356,683.0353345,1055.069896,260.9031704,612.4751159,549.3873495,935.1092721,556.5802732,1102.940453,673.3545281,861.3936114,582.2012672,1210.621157,637.9927456,1067.269745,1141.429624
MRPL39,2490.819303,2909.56533,1470.137107,2659.851961,1292.448345,3228.341828,1604.976147,1794.556163,1498.934335,2137.504088,1674.640019,2587.712873,1760.588157,2186.526135,1674.640019,1841.62971,1161.619052,1118.449934
MRPL4,345.1504234,751.8776389,264.7680754,822.522689,552.5195459,422.1363866,512.5814374,1111.694813,364.5302683,578.6862463,503.7222389,519.2529694,624.7647051,610.7755656,558.24692,201.3819745,530.6293899,512.3178033
MRPL40,1830.628216,1320.917151,1144.682781,1792.791476,1824.540565,1013.133086,1450.329112,1260.424522,1292.795747,1984.384498,1312.718323,1431.30803,1292.448345,1661.063609,1996.515853,1499.525009,1140.389482,1430.903399
MRPL41,1345.584485,1166.292044,686.5107372,1258.926592,654.1647603,967.3868666,1339.392418,2076.729994,807.7112356,1237.476215,773.7439657,1225.373493,649.936495,925.8950599,1001.678584,850.52561,694.3345037,632.392037
MRPL42,1289.641783,1590.938312,940.1321726,1695.021614,856.7407934,1285.695738,1352.320038,992.7513956,1065.575577,1718.31327,1062.290781,1520.052024,921.7130456,777.4090933,981.206152,1667.20998,839.8926496,1218.463665
MRPL42P5,81.19467329,480.5374558,241.3160883,8.62484996,160.8626537,96.63133027,233.2146518,439.2288376,216.4306646,106.6874938,434.5048238,345.034602,251.077675,114.4039982,143.666849,218.6235011,292.3595569,280.1073251
MRPL43,645.2906337,701.6368868,406.882695,301.7826892,385.4508168,553.1231294,962.3871403,342.3075708,631.2943146,452.5755138,642.5894721,764.1196865,400.2080088,771.4671432,391.8371019,551.8308284,810.5990964,987.5915992
MRPL44,4089.313243,4782.342723,3838.501836,6372.934536,4627.661143,7386.851353,5276.667541,6263.962339,3614.265782,4676.053731,4191.646593,4686.562289,4580.44976,6758.382635,4838.885596,5079.834745,3062.18263,3015.503028
MRPL45,3761.101521,3353.719281,1467.577008,3736.859588,2257.918355,4118.948531,2388.978348,2126.604114,3645.216593,3725.517012,2811.345099,3945.892405,2624.631669,3704.59186,3186.173128,2244.701219,2982.61927,2865.961368
MRPL46,647.4291195,886.4815901,660.8687892,1188.565126,532.5470869,502.250272,398.1766482,816.3912854,863.4890818,478.3876744,709.1608074,818.7307142,463.4999358,1040.714073,918.2454202,860.3895488,592.8029025,801.2830799
MRPL47,716.8268253,1201.155983,807.11573,398.2246735,754.478765,306.9906311,711.7401016,81.61736395,1177.467028,572.6806111,722.3986588,837.7023771,378.4802097,226.1106318,726.3154483,686.5107372,857.4215588,1053.764789
MRPL48,1078.161597,1763.947556,832.1857451,1686.131835,536.3118092,1637.381409,1127.909866,1045.012521,1324.011598,1352.320038,831.8688103,1185.444767,819.0452962,843.3183444,923.3511208,1077.595241,925.1728765,966.0448657
MRPL49,1197.243653,1461.957396,770.1875729,1373.693764,820.7523707,569.7278244,546.2100002,1197.243653,1241.684287,1013.359191,1008.846911,761.6292848,1368.787251,1181.499078,758.7924115,549.4694752,844.6657731,852.7483568
MRPL50,283.4848178,249.611007,372.4275198,1.310610628,397.1882223,1.077056857,186.7094603,16.6856243,363.9274337,239.4592773,450.6205056,341.4986312,157.8003782,73.66688934,461.6496844,192.4297229,654.4158076,604.2935769
MRPL51,2532.593191,2531.562501,1465.751146,3333.090008,1882.519808,3765.411399,1803.772256,1818.971146,1882.519808,2230.798196,1713.156722,2597.837344,1557.11693,2669.595848,1467.577008,2497.651745,1468.759105,1438.842493
MRPL52,2920.254671,2473.151211,2544.610523,2207.843648,2679.641509,1273.61094,2528.790058,1433.804437,3294.867698,2099.778616,2405.39927,3021.691509,2315.242744,2306.79081,2419.958597,2256.676463,2192.872699,2867.549676
MRPL53,856.4297656,163.0545045,617.8543558,788.269833,740.0895226,196.0138501,597.9489882,949.6759855,550.8710463,733.1572465,955.7707,1075.90296,795.4587451,24.46291117,941.6427797,777.5553899,880.6760977,880.2200373
MRPL54,697.240634,697.240634,392.724329,640.1427925,476.3311553,755.0487748,531.5391804,356.0247255,503.1078603,706.3291271,466.9865277,618.5688997,402.2843473,783.7747373,287.096409,462.932894,501.4523197,378.0445026
MRPL55,2701.063298,2673.830068,2530.472079,2707.729932,3958.62741,1890.600475,1940.999889,573.8833523,2248.644903,2806.432165,2888.648762,2330.268969,3032.950123,1922.397339,2449.427892,2017.769216,3023.193639,2520.002682
MRPL9,2404.399572,1594.18663,1009.412815,1989.99159,1688.985535,1405.054331,1141.86559,913.9706884,1182.229994,2231.591209,1257.641092,1756.911875,1590.938312,1578.489688,1832.236799,1674.214563,1003.882085,1578.489688
MRPS10,1317.172528,1872.900578,2416.527184,2338.945153,2561.118777,1767.399476,2322.250417,3258.33119,2235.661011,1626.832569,2094.83614,1644.562292,2173.358359,2263.00144,2497.651745,1746.8113,2330.268969,2772.239087
MRPS11,2085.024305,2073.543502,2719.775926,1421.314463,2202.003358,4.042082298,2360.329033,1035.52225,2408.372185,1385.470616,2601.985973,2541.580055,2845.263355,1801.389576,2874.716162,2177.289268,2730.643059,3713.541291
MRPS12,1844.288735,2358.449738,1628.688908,2521.063446,1244.512409,2508.45441,1685.635766,1369.123448,1590.550018,1745.387487,1265.521775,2056.176208,1417.4478,2514.639493,1578.489688,1946.601194,1405.377692,1513.091291
MRPS14,451.5367144,180.4280098,631.9281841,108.2014152,377.3551524,150.5214721,617.6220725,401.0816956,580.0117834,585.5515866,370.8027315,697.240634,387.9734394,251.03074,319.4351038,668.5303023,705.9002875,709.1608074
MRPS15,1614.97282,1369.442625,1665.073701,1732.532907,1766.356163,1233.070685,1391.386655,1270.546301,1392.43766,1242.511144,2047.674338,1826.086755,1670.296698,1273.33327,2255.006332,1516.078743,1548.369502,2001.351151
MRPS16,5781.796968,4180.430638,5268.366859,6315.689582,6365.68612,3878.117801,6675.449303,5935.220184,5631.509624,4251.928196,6883.615164,6140.616607,6758.382635,5593.298045,5948.001381,5272.353435,6193.323524,6220.825243
MRPS17,834.0493454,833.0021487,669.010576,305.0587578,1005.855781,453.4586259,831.3608901,369.1732109,554.9590951,732.9311923,734.4648259,805.4227423,708.7700692,512.0526456,685.5763808,575.1803852,759.0805907,770.0830069
MRPS18A,1191.606102,1912.954555,1313.859346,1254.657526,1098.421412,746.3344971,1338.693967,491.1100618,1472.270088,1395.412594,1131.963087,1259.210329,988.1844278,1480.113186,1242.511144,1219.628673,1298.434407,1306.858249
MRPS18B,803.3120795,778.5321338,782.7446017,634.5186096,631.5021827,344.8490804,613.748212,273.4843484,949.522625,562.9248453,736.8891166,710.4206674,552.082657,627.3510639,909.2805733,704.6525331,756.2018965,778.4073372
MRPS18C,91.47442086,18.2335218,85.85469835,58.35956995,246.2542149,170.3313065,198.1929595,293.1337553,140.6531966,39.64890227,201.3819745,197.9669023,171.7865814,53.9025827,142.1447097,24.72258469,103.8780582,334.5154046
MRPS2,1664.598028,1123.758495,1400.450127,1751.955798,1395.757461,17.51072778,581.9870657,757.6870821,941.1852728,608.3023672,1671.144429,810.3219575,844.2131223,996.5261029,800.8713514,745.1066546,1602.565253,1701.815835
MRPS21,1685.222605,1653.354882,1083.413523,1775.830271,1176.592568,385.1278126,1231.296679,1701.393936,1358.041247,1289.641783,1264.43938,1002.100959,1599.972539,931.9871502,1689.999469,876.5002319,1589.846528,1198.169589
MRPS22,2503.988096,2560.151103,1830.628216,1067.069866,1654.252115,1116.416961,2480.131713,2054.796623,2692.953447,2317.077932,2017.222356,2041.616985,1660.182421,1483.842251,2336.094367,2469.233615,2164.279578,2346.873662
MRPS23,406.6854123,177.4379953,184.5180367,573.0031174,562.7989848,214.303719,451.2397591,280.5741581,590.6843535,211.214854,389.9043111,248.0110004,323.719517,408.2782154,544.0919831,197.0069109,478.9234965,790.0651305
MRPS24,315.8532897,61.88330798,264.6107385,474.1601753,873.0011767,186.4804684,320.6520914,232.5472117,450.0410507,349.7805232,543.6956844,435.4741259,462.633495,562.4253236,478.3876744,189.3538846,643.577523,804.4036109
MRPS26,1936.834895,939.787149,2367.838203,980.45207,1159.017765,145.9653319,1535.932433,1036.989108,2509.461344,1392.43766,1563.281081,1099.079252,2001.890466,1101.176892,1998.820766,989.5110994,2459.587365,1809.625775
MRPS27,1201.438943,911.4374916,640.3774926,865.0856875,640.9392503,833.0021487,843.165109,235.5124921,1078.161597,1050.729819,788.7061088,913.9706884,743.6061287,605.628848,864.9311882,836.1080157,729.8749273,822.8136404
MRPS28,852.2131942,472.9306598,394.698567,406.2050285,358.1317398,280.6656322,672.48618,137.4078046,859.9151619,284.3649392,527.5362886,448.2952528,196.6662932,126.97418,105.7656111,422.7962612,495.6873753,454.2736903
MRPS30,1696.431187,1634.302984,1115.922711,1031.734286,1542.269978,1728.115754,1069.706562,1648.180221,1655.909183,1428.828849,1419.873921,1504.60888,1597.647572,1829.022768,1595.519185,1521.677039,1608.889503,1687.572484
MRPS31,1254.063409,927.5325337,1578.489688,322.7049635,1536.803642,627.3510639,1843.750074,721.4560455,1328.156609,1515.37178,1677.795793,678.1410948,1073.514173,1063.7173,2110.428773,1010.823809,2092.811634,1802.77561
MRPS33,7781.921171,3355.542964,2757.238732,3845.680646,5003.671429,3340.415233,4700.755388,4219.467399,5046.560634,3910.669793,5614.959798,5788.440141,3387.096789,4029.267539,5614.959798,3324.023347,6013.788231,4955.238607
MRPS34,79.01543472,211.1251465,35.27183544,11.64999613,108.3531013,1.073482054,178.7114836,1.281217806,140.9811176,123.0949547,130.5597827,96.43623535,8.408481008,177.3723614,13.87933265,65.19304274,1.502825626,2.551896709
MRPS35,340.3243622,77.43665093,187.5134034,219.3464237,291.6942689,135.8965954,337.220218,62.4323581,404.4223023,285.1834019,391.009707,238.9066099,210.3812417,153.9867947,276.191877,392.937659,530.0765009,520.8907656
MRPS36,1317.847558,747.4105278,1037.703431,1630.801513,941.4049387,973.9032193,1451.769638,486.6871697,1586.853414,889.3557411,835.6066317,1870.693786,757.5482036,1304.581721,1175.513465,1467.885801,980.45207,1780.492515
MRPS5,684.0828514,1278.165197,719.5619084,1361.567716,1010.02332,1336.695429,662.2063429,890.5423878,769.8046068,1697.785757,835.3209872,1140.389482,1097.133496,1046.109073,984.1408016,654.6345854,973.7013561,721.4560455
MRPS6,5281.872121,5759.052561,4394.505807,4420.029542,4583.303874,4507.147995,4292.743059,3012.678639,5208.547025,4150.455326,3870.371475,4593.124788,4245.343261,4767.658398,4723.003243,3966.595315,3966.595315,3540.488162
MRPS7,656.6238934,681.4420086,590.1242881,957.4628967,589.6023346,432.652106,688.9918653,336.6777906,743.7327599,431.6047469,669.0958864,439.023016,546.0156973,521.7876477,628.4882821,812.7940766,698.2766772,960.9452902
MRPS9,3031.654145,2549.586057,1231.704111,1821.854241,1409.455785,2746.174659,2168.951773,3170.606109,1789.71475,1367.569097,2154.407093,2492.646506,2415.643704,2045.088529,3274.190697,1691.784819,2222.338524,2270.383457
MRRF,1295.153717,717.9588789,611.5256276,529.5022647,782.8868108,634.9503569,865.7408196,990.9025697,876.3496826,931.6361835,751.1817076,1026.882514,840.8279164,1178.525016,1009.00924,704.5124463,809.1069212,711.849862
MRS2,569.5364827,694.0726995,427.1905911,444.098015,601.0364576,1.417060306,164.9366678,202.0094302,452.0367921,415.0108514,433.1744912,299.1628278,413.7818857,634.8171242,579.9219299,576.9842286,586.7002472,546.9059239
MRTO4,2395.996293,2016.46627,1878.343047,2293.456283,1665.073701,2038.338863,1841.099722,1569.473865,2332.694805,1709.551008,2070.638636,2230.798196,1771.734489,2188.065107,1788.766407,1869.213206,1820.670615,1795.96465
MRVI1,168.5245704,89.77129347,542.4971827,240.3771077,452.6559023,503.4566465,519.6928966,258.9894763,309.0323743,271.3238996,366.7457979,517.023305,512.9577528,390.4800729,333.8255041,231.7639207,547.5002741,381.8885915
MS4A1,5.581483926,126.4337252,95.74032977,1.137828501,141.6549818,331.8224425,161.6550196,118.9424508,144.7627539,77.41654371,149.3919253,17.21505486,176.9250816,300.1890356,43.44307278,54.15266187,69.67137271,1.045280833
MS4A10,157.8733329,267.0119499,139.5026675,4.97129334,321.1967052,694.3345037,2.804970538,238.945988,360.7898914,418.3561357,83.30628744,197.156287,440.0319403,765.1210818,222.3955749,306.3221709,1.01429921,177.7373627
MS4A12,339.3805538,188.9036244,181.9052082,553.7587927,118.1579186,1854.566534,4634.364285,434.208563,779.2753887,2.315619615,1445.310888,16.00790339,213.3983298,440.7444566,223.4836179,244.4073081,2074.136315,132.0124633
MS4A13,84.49347252,41.20442038,30.97287311,18.62999049,50.3048782,167.5513559,56.1675935,39.58831616,38.60556057,71.75167682,93.40029206,51.08464719,24.98283239,24.01442318,49.08327063,81.44844958,66.53347428,57.77267281
MS4A14,184.1420326,107.2231725,330.9072871,110.2826031,115.2426551,383.1691785,119.2310437,470.6951885,132.4033574,148.8642612,138.4050843,114.6703037,351.2353668,352.6472466,286.3681816,256.6034707,108.1718302,106.7198177
MS4A15,174.7479964,8.728751102,27.23211087,180.2337112,67.44521198,85.38673215,97.0664665,134.4640431,161.3787883,2.070844113,17.97015566,8.876938519,37.40069895,17.49550572,51.8998228,99.16990266,15.5113744,1.50467835
MS4A2,24.60379764,197.8082443,137.4980443,120.1810317,93.42338538,124.1652129,142.3640686,333.7791997,124.4047734,168.8454992,175.646323,38.46951426,135.2235676,168.2824449,69.80946421,101.606139,140.2688948,108.2014152
MS4A3,16.97559411,10.69156238,1.110421681,1.263740993,1.760279946,19.43598199,1.400377894,23.2664156,1.080234459,17.22645747,1.4087191,1.107641279,1.990010268,1.983188382,1.138225701,1.677477331,1.020654415,1.297900218
MS4A4A,848.783966,1173.80039,2031.202386,656.8888559,1703.577798,491.7140209,2069.887339,438.3979888,2256.676463,912.053925,1238.527189,1117.963996,414.5080148,606.1693641,438.0035764,1838.051533,1000.240712,1659.709229
MS4A5,58.66316212,29.26316503,34.0059072,39.46964254,62.98195961,335.2959553,81.31547046,1.365424268,44.48960589,87.2240292,6.100582022,62.30428724,3.619949217,14.86232826,44.37689415,18.10625123,61.59198292,21.57395523
MS4A6A,399.3640486,353.8731672,909.2805733,98.7513292,1302.286305,1068.168847,844.3494286,1.108038479,1199.170251,495.4452801,1179.082545,152.7266303,1091.610419,422.3529499,694.0726995,193.6398437,988.1844278,1651.201426
MS4A6E,6.133057885,170.452674,78.57851185,138.5805776,1.799926203,7.636825623,20.15399137,182.2610329,1.423415511,11.15955806,162.4257119,2.23046655,1.268110197,331.9415611,92.55297933,105.4529304,1.981171189,1.737628513
MS4A7,399.0653461,1.239511776,815.2711707,548.3278708,898.2183047,471.1164017,505.2446059,375.7585018,852.0885129,368.6316654,946.0965524,363.5731709,310.3497224,67.15968414,355.1916523,1143.000088,667.9337043,795.6005361
MS4A8B,1.430565116,178.9530268,28.79811047,1121.042823,13.65365674,332.4263716,437.7793131,1.687192977,170.2981854,7.789333416,79.52191674,226.1106318,165.8395139,98.03589142,448.42632,318.6964712,160.5940863,9.555784344
MSC,861.8738066,1246.151331,1067.517929,549.6946363,471.6125536,1434.554303,472.2863901,1053.943061,350.1581178,701.6368868,423.6380266,610.5868281,496.1400414,1389.420919,288.7709412,973.7013561,227.3575118,358.8294039
MSH2,1347.952219,1273.61094,737.939125,885.3102198,495.6051468,1075.470788,1126.506576,372.4924298,1370.283633,812.3675758,739.4274273,1413.085869,716.6955829,466.6430581,838.5639119,866.7238391,906.4294188,777.0193898
MSH3,3816.817466,3170.606109,3274.190697,4199.723241,3969.023626,6006.128631,3945.892405,4700.755388,2715.720231,3566.990864,5646.605098,4052.349968,5562.474335,5022.037874,4637.323857,3593.083668,4483.241063,3776.436403
MSH4,318.8713164,595.3565655,326.5628537,1052.670724,40.71974259,1274.110176,266.6640106,1757.432888,3.576394089,590.3334923,26.2738612,222.1864749,275.9950926,84.69598577,251.03074,190.3020063,111.9413119,89.55847718
MSH5,747.2368882,543.191203,323.6148039,549.3071474,285.5797843,372.8731967,227.3575118,161.6286596,527.7049303,748.8645204,475.7908923,408.9468248,379.1942974,97.5694452,601.5653875,291.1714176,312.9088428,299.5844341
MSH6,1548.82299,1438.583812,1954.257765,409.9530313,2330.268969,368.7085615,1415.909135,771.0710591,1583.202933,1125.446532,2249.607521,1197.243653,1275.835341,967.7404277,1388.694782,1433.804437,1798.870358,2165.705649
MSI1,1235.601526,870.6352986,555.1692673,2494.727573,842.768011,695.7312713,580.1104702,2254.18157,830.2695449,708.7700692,315.9828472,1045.847096,742.4253958,1268.100233,1027.661005,1147.389337,449.7811638,672.2655578
MSI2,791.8875405,1314.161478,886.1807275,698.6789127,659.6271258,463.1832498,987.5915992,353.7549208,1175.051371,1093.244945,1252.04549,558.9437903,569.4472514,839.1627231,777.9618962,828.4246863,1247.922479,1510.800276
MSL2L1,203.2543163,249.2962787,162.6733807,174.0109327,197.4448016,119.8577691,279.6386338,99.66012025,172.1296243,345.738158,205.0596505,294.8124164,99.25504096,93.15460493,79.93409768,287.51725,224.7752774,237.0778448
MSL3L1,2223.238246,1931.158932,2070.638636,1840.627958,3435.16271,1450.329112,2349.571611,3419.413049,2199.101034,3059.302077,2558.234112,2709.011616,3569.120072,2041.616985,3032.950123,2531.562501,2195.222817,2422.341014
MSLN,6372.934536,10890.78467,8277.987643,3754.167544,3614.265782,10532.67553,10507.54548,4242.233181,7047.618638,1847.517625,9846.477838,10828.9078,4759.937396,4537.442289,9778.796879,3237.067077,8541.031727,6417.581468
MSMB,49.31398072,63.00105753,23.5373184,69.46457063,64.87216629,35.40533313,86.62094639,48.5559883,86.56846391,60.71740425,98.99351078,119.2879248,19.38561624,18.95668762,27.44378616,240.3348393,70.52256838,81.19467329
MSN,555.0597333,1466.88456,2276.618478,2682.862631,3540.488162,1933.401816,1420.258821,697.240634,1357.180658,2962.443271,2682.862631,1892.445323,2421.494637,2285.785306,1548.369502,2240.564168,2066.539451,2036.924372
MSR1,522.2193652,254.004896,1085.135181,145.8973813,737.4198583,56.6400324,614.0914475,780.8938438,1570.701553,110.9789111,350.7474522,626.3721824,700.6371088,710.2977416,500.2929118,1009.217774,951.2709961,958.9744094
MSRA,122.2526544,9.78477657,564.9025721,305.9306149,648.4546579,252.5053375,396.857774,354.5986829,405.9301927,943.7035459,472.2863901,324.3151363,383.5073145,210.9145368,355.1398187,636.3606085,586.4728222,1036.089253
MSRB2,5075.200199,6278.145846,5033.629873,6088.465081,4834.986767,5835.941861,4567.004427,4537.442289,4384.88127,4534.324385,4257.619067,5314.722889,5249.705724,5409.575598,4995.870971,4446.52397,4426.526142,4808.149179
MSRB3,358.0690799,13.46558509,574.6959525,217.175832,383.5870745,149.2213753,483.3831176,513.6588328,493.9429485,273.0539726,323.497784,324.2043677,683.9434229,289.2526799,395.7465975,680.416232,771.3414452,716.4523968
MST150,1030.320849,801.1550959,996.320205,712.4154121,733.9136481,114.1772141,958.6520441,886.3373019,986.7929811,827.6603008,763.1221565,1382.967666,772.5371392,532.5470869,888.5174598,1245.899646,686.092492,817.7958252
MST1R,484.0173415,1380.793979,720.4402189,190.5715415,1063.321686,709.788736,1153.103664,1492.217478,642.5090131,216.9601501,575.2789193,1008.050532,1027.437584,1080.015547,859.7772487,505.1473608,466.3768755,704.0153865
MST4,1920.647343,2878.050604,1717.247828,2346.159704,1415.348251,2463.351418,1449.673043,957.4628967,1754.200211,1685.222605,1465.751146,2000.040706,1286.268758,2513.509549,1626.412972,1902.725495,1839.577811,1643.435188
MSTN,108.7362411,437.4066784,85.58305652,462.633495,226.7114216,905.2095082,8.782871445,598.6587974,1.429373515,164.7891917,13.87933265,256.8541568,48.34145859,46.85432511,8.8373953,365.7430717,1.400377894,2.66402871
MSTP9,586.7002472,603.9508331,697.6426709,1735.115986,519.0040686,1638.24671,308.366303,1893.725993,455.7176308,175.6102228,114.1225039,505.6929289,1004.430683,1298.791582,852.3306699,606.2781662,452.2934115,348.8815041
MSX1,1592.518551,1893.725993,1350.139508,1981.114406,1392.743088,2301.139636,1401.485439,1459.578245,1325.436766,691.2785976,1888.732093,2094.83614,955.5878035,4369.355541,3216.457224,1017.156168,3304.166452,1883.584293
MSX2,38.58374482,87.32172472,73.73190106,45.74899386,63.04725476,51.52956546,139.8837277,29.94096161,16.39906682,81.97569131,135.0644218,73.30713768,29.01423066,50.3048782,59.90889295,48.99292688,40.5170111,21.55993721
MSX2P1,171.9963955,203.5531781,325.9457646,674.8216797,86.51063838,850.8254836,409.0910781,807.2798432,122.3265549,178.350417,59.19188307,80.78106596,142.9056189,759.87927,224.2314781,197.2318875,108.6002814,45.24409224
MT1A,158.2694139,225.2358886,69.08201116,16.6856243,21.07590635,1.620466818,400.2080088,5.648032644,16.41383471,1.106449678,6.61444032,264.7680754,6.430614315,1.187478537,1.265726995,133.2271754,61.35089189,38.85003511
MT1B,209.2954703,208.8638104,78.3099228,310.401824,34.33483624,449.3887457,78.10099565,583.8502022,166.0093444,93.4777512,38.27305685,193.9929198,261.9807376,353.0204524,152.8583592,139.7216833,140.2076401,105.066103
MT1E,3672.566808,490.097747,1935.669103,573.225098,2040.285791,569.8303723,3204.574053,433.422235,2392.657232,474.8738375,2525.413251,2453.833323,2096.92203,494.6404473,867.5575538,2506.647298,3091.961903,1765.856937
MT1F,3969.023626,637.7799484,1489.593373,762.203796,1168.134926,292.8968054,3450.11589,709.1608074,1691.784819,375.8214688,795.929207,742.7111139,1270.546301,543.0820634,434.7895901,2842.849291,3656.515487,1112.821092
MT1G,7264.853818,822.522689,2279.940766,1765.856937,1433.0908,1893.725993,6337.32895,1992.357836,4655.615639,160.1403884,1608.404518,4289.609291,3873.0265,1136.179841,474.9603941,3403.340544,6380.599909,2534.67487
MT1H,553.4998656,427.2644164,197.4448016,1.881877051,249.2529451,319.7737985,413.8676763,222.7421645,25.26065393,11.76088936,1.279629005,198.8705627,32.29930417,124.7197347,113.642113,1.102874875,560.1750982,26.74023596
MT1M,327.215133,92.57924071,67.89586832,442.4540764,1.083014861,351.5200682,901.3422842,372.0969324,43.82832141,121.9860728,26.70412091,73.23273985,194.1261292,310.9314639,94.85327484,232.0743448,521.0698392,122.972273
MT1P2,284.5884403,317.1206915,259.8940731,562.2431528,78.28342253,247.0563823,146.9348007,912.9294938,304.2763068,286.5147866,23.18495633,99.16990266,271.529309,444.2927408,227.9767502,217.0020739,134.4347303,89.25197257
MT1X,4102.625639,2115.831855,1240.952566,2394.279464,1230.791587,2908.472387,4110.39356,3672.566808,1538.317872,958.0737933,1191.147165,2038.338863,1881.498697,2357.372101,734.6907357,2938.136977,3284.234263,980.0267144
MT2A,4232.005674,4755.908207,2834.983597,3401.439026,4160.464272,2176.535318,3826.27171,2724.630761,1914.010843,3732.059112,3927.790939,2589.685874,2604.185821,1128.407584,1173.544989,4733.840778,2928.73227,1559.389831
MT3,326.9818695,37.30943135,678.5439164,70.59818679,237.5608561,795.3172097,109.6928822,217.5046799,417.1937508,78.71913429,76.38135304,180.1948109,85.05655645,162.4587482,453.1387248,89.39238112,93.50493758,76.77831704
MT4,1.351125057,3.555903874,3.203649039,5.826344716,2.050521847,1.423415511,27.80552433,11.17283257,3.808391325,165.022413,9.091397667,1.411102301,1.195025343,1.100888874,1.329279041,1.92481325,21.31003499,14.09506369
MTA1,770.4527743,226.5757833,416.3297965,325.2189403,635.6762723,237.2514361,490.7270214,33.68041284,353.9334716,486.7701066,530.6293899,398.987075,514.3768274,251.525293,171.4510901,120.707981,548.6178201,636.6903204
MTA2,1910.568605,2693.98786,2736.490301,1776.328537,1958.651721,3057.939946,1488.416832,2575.863855,2267.274364,755.815993,1918.966957,2590.663736,2497.651745,2710.358024,1722.906842,1860.891952,2240.564168,2193.532103
MTA3,604.7460381,636.6903204,598.6587974,624.3255827,506.1659089,28.22128837,490.4761082,650.2537777,713.5973797,588.1247509,750.2396706,829.3445573,665.3601101,524.1629254,1003.057083,493.6027054,583.3481167,537.9167269
MTAP,3316.189079,6255.919525,2272.563646,3387.096789,2030.570232,3829.037424,1874.58114,3882.882478,2468.354965,2531.562501,2487.898747,3266.666466,3517.798965,2841.551659,1982.445955,2608.71363,2458.613864,1269.714942
MTBP,573.3302085,1292.448345,768.2990351,579.08767,712.1077704,822.1993959,576.2025715,989.5110994,935.8512305,943.5039008,571.0260281,476.736203,559.6734821,605.9647835,732.703952,770.9209764,539.8166801,444.1600334
MTCH1,5033.629873,4091.925309,8323.119504,2309.421681,7733.50736,2460.538052,6650.822113,5109.119039,6624.254138,5609.718502,7867.351004,5860.167573,7244.495392,3670.248537,8803.681338,5117.514381,7500.611163,7435.670711
MTCH2,82.85131735,124.1007818,221.5807281,68.40973996,248.4158417,18.32978314,138.7931517,22.95517046,281.1777265,114.6165754,208.472055,175.8216008,77.77252412,41.85087735,360.9836158,54.29059673,314.8368377,398.7045379
MTCP1,4251.928196,4105.614006,4815.689211,4711.468529,6153.885974,3174.378117,3833.898317,5835.941861,3713.541291,4745.407049,3984.688185,4815.689211,5429.025603,4517.351566,5008.349143,5390.081966,5117.514381,3390.586245
MTDH,314.0950328,171.3034918,304.2162204,97.90788036,442.2907814,250.9348909,253.0278448,33.39364765,430.3993263,90.94907106,367.7546047,204.0144686,175.3160829,77.58166642,154.7942903,361.1139385,389.5263539,434.7265815
MTE,17.76509842,20.76658431,24.81064846,5.259307343,30.75931314,141.3163247,99.19767237,66.87500491,44.65716309,8.765186641,46.81325242,104.4054007,41.2204139,26.63338246,83.26004246,39.58831616,39.2252004,28.23151243
MTERF,158.6800602,67.09139176,188.9786291,73.25957154,143.3995743,137.10052,236.3431236,87.95316031,217.4250058,363.5057068,287.263139,123.8241583,77.38996289,53.96220429,175.6102228,165.4540137,243.5292445,209.2954703
