index,GSM1648114,GSM1648115,GSM1648116,GSM1648117,GSM1648118,GSM1648119,GSM1648120,GSM1648121,GSM1648122,GSM1648123,GSM1648124
LOC389791,6.4287,6.0276,6.7679,6.6235,6.1694,6.2522,6.4216,6.5013,6.5124,6.4726,6.7241
LOC389813,7.2295,6.6557,6.3133,7.8173,6.3129,6.0746,6.3192,7.5945,7.0694,6.9002,6.8541
LOC389816,9.2801,8.4373,8.5426,6.5702,10.4738,6.1075,8.4714,7.7789,9.6043,9.0699,9.6803
LOC389827,13.0213,12.037600000000001,12.489,12.7808,12.658100000000001,12.0321,12.6647,12.929400000000001,12.494900000000001,13.6721,12.6953
LOC389832,6.4782,7.0512,7.1684,7.4676,6.1148,7.1967,6.4368,7.5891,7.3161,7.3907,7.0151
LOC389834,8.5294,6.8906,6.7943,8.1346,8.0149,6.8325,8.7684,8.0521,7.9477,6.8853,7.124
LOC389936,6.6284,6.3041,6.6279,6.6542,6.3661,6.2276,6.5854,6.6686,6.1946,6.6944,6.2831
LOC390688,6.4487,6.0956,6.2151,6.3392,6.4011,6.0556,6.4522,6.3074,6.0975,6.1644,6.3331
LOC390748,13.1155,12.716000000000001,12.5782,12.880400000000002,12.5938,12.145900000000001,12.9455,13.221699999999998,12.4317,13.0216,12.6096
LOC390858,6.5492,6.2396,6.298,6.5457,6.3582,6.2333,6.4577,6.482,6.1624,6.4679,6.2419
LOC392196,6.6254,6.223,6.2476,6.4115,6.2638,6.2467,6.3691,6.6795,6.1797,6.511,6.2259
LOC392395,6.423,6.0901,6.6671,7.6512,6.0379,5.8962,6.3487,6.4022,6.1556,6.7702,6.0869
LOC399706,6.378,6.0548,6.159,6.2256,6.2142,6.2828,6.4121,6.4113,6.21,6.2234,6.2283
LOC399744,9.7543,9.5457,7.8213,9.1912,8.0652,9.2605,7.5956,10.5327,7.7607,8.6418,9.4061
LOC399898,6.6283,6.2205,6.1449,7.9418,6.185,6.0084,6.4707,7.3168,6.0678,6.2736,6.126
LOC399900,11.2934,10.804,10.6567,11.2436,10.5405,10.9516,10.3834,11.9791,11.1745,11.418,10.7463
LOC399940,6.5962,6.1707,6.3063,6.4022,6.1541,6.084,6.4536,6.5854,6.145,6.5421,6.3045
LOC399959,7.734,10.2357,10.4271,9.052,10.2004,10.2089,8.601,8.4296,9.3875,11.5559,10.8761
LOC400120,6.5239,6.1337,6.4352,6.5392,6.2969,6.0523,6.6154,6.5292,6.2031,6.9989,7.4091
LOC400455,10.5205,10.5376,11.0616,10.3911,11.1413,10.7891,11.0022,10.6753,10.5602,10.4737,10.6165
LOC400464,18.3801,18.9324,18.11,16.6603,16.9684,18.435000000000002,17.8983,16.9409,17.8493,18.2621,17.8537
LOC400499,13.7225,12.409500000000001,12.4779,12.8303,12.612300000000001,12.6633,12.864,13.1374,12.38,13.0096,12.7346
LOC400506,9.4509,10.2713,10.2569,10.5925,10.2147,10.2044,10.1771,10.2639,9.5413,9.7779,10.9824
LOC400657,7.8586,8.3942,7.9033,7.9661,7.5073,7.685,9.5834,7.5889,8.0385,7.5619,7.723
LOC400707,6.661,6.464,6.5235,6.4898,6.4383,6.2172,6.5382,6.5524,6.3276,6.6141,6.4341
LOC400804,6.5835,6.1979,6.7082,6.3291,6.5579,6.2343,6.6529,6.6101,6.1759,6.4573,6.3707
LOC400891,6.6683,6.2713,6.2803,6.3333,6.2084,6.4164,6.3672,6.9574,6.3067,6.5044,6.2708
LOC400965,6.5022,6.1405,6.3334,6.5595,6.3074,6.1906,6.3721,6.7302,6.6443,6.796,6.5713
LOC400986,18.4896,17.6822,18.3726,18.813499999999998,18.7999,17.5102,19.3245,19.358600000000003,18.1064,19.1794,18.7893
LOC401010,8.0544,8.2392,7.5366,8.765,7.5804,7.6659,8.6689,8.3417,7.9033,8.3783,7.5367
LOC401019,14.0033,13.3849,13.4572,13.8942,13.4551,13.3444,13.7744,13.8173,13.3465,13.852,13.7104
LOC401052,8.414,7.3377,7.7145,6.8819,8.75,8.0951,7.2962,6.979,7.4161,6.7827,8.4975
LOC401072,6.5238,6.2475,6.2834,6.3714,6.208,6.0957,6.4096,6.5205,6.1779,6.3937,6.2437
LOC401137,12.9714,12.391300000000001,12.3798,12.889,12.798200000000001,12.187100000000001,12.800699999999999,13.1633,12.0061,12.6882,12.455300000000001
LOC401152,10.4882,9.8554,9.072,9.0335,8.9263,9.5916,8.7647,9.1689,9.6333,9.526,10.232
LOC401233,8.0598,8.1795,6.751,10.4208,8.7603,6.1886,9.8856,7.8361,7.1426,8.537,7.5149
LOC401252,12.0311,11.8613,11.8677,11.6148,11.9985,11.985,11.5034,12.6228,11.65,12.5654,11.8116
LOC401286,7.0327,6.2164,6.3297,6.4643,6.2784,6.2252,6.3967,6.5808,6.1422,6.4917,6.3311
LOC401296,6.3776,6.1993,6.2701,6.5492,6.1315,6.0631,6.396,6.3636,6.0843,6.3274,6.2427
LOC401357,12.4132,12.054,12.3903,12.2409,12.3843,12.254,12.4364,12.8326,12.1356,12.8653,12.2267
LOC401387,6.6008,6.2534,6.3535,6.3923,6.2304,6.2186,6.4657,6.4282,6.1842,6.3622,6.2577
LOC401398,6.8543,6.7599,6.5076,6.6051,6.5897,6.8549,6.7138,6.5048,6.0755,6.5721,6.4442
LOC401410,6.4898,6.1774,6.0903,6.5239,6.0607,6.0118,6.3916,7.0717,6.1619,6.2547,6.05
LOC401431,6.9345,6.2081,6.6719,6.3437,6.3094,6.5035,6.5061,6.4714,6.0105,6.9182,6.6654
LOC401463,6.6173,6.3293,6.1772,6.6153,6.5916,5.9388,6.5785,6.4707,6.2075,6.3868,6.2533
LOC401498,6.5448,6.2727,6.2305,6.5463,6.1903,6.1482,6.295,6.4795,6.2208,6.4315,6.1574
LOC401588,7.7404,7.3482,8.1923,7.9598,6.8446,7.5377,7.1348,7.9926,6.7876,7.9874,8.2917
LOC401589,13.455200000000001,12.5948,13.023900000000001,13.057500000000001,12.532800000000002,12.3291,13.0708,13.55,12.5661,12.8963,12.6203
LOC401720,11.7809,11.6503,9.2631,11.8929,10.5096,10.3489,10.3274,11.0264,11.1663,9.3252,8.0612
LOC402057,6.9032,6.5792,6.1165,6.7208,6.5902,6.2309,6.5753,6.7474,6.134,6.6487,6.526
LOC402110,7.0749,6.2169,6.5355,6.5528,6.3869,6.1234,6.3419,7.8766,6.3872,6.6895,6.3965
LOC402117,6.7024,6.1362,6.4272,6.4555,6.1797,6.2071,6.4323,6.5812,6.3244,6.365,6.262
LOC402176,8.7935,8.0536,8.9463,7.5161,7.4052,7.5725,7.1738,9.3919,8.3811,9.6795,7.8895
LOC407835,8.3665,7.366,7.8057,8.1151,8.1498,8.4914,8.6861,8.3513,8.3632,7.2725,9.0721
LOC415056,6.5827,6.1003,6.4384,6.734,6.4883,6.2082,6.6391,6.5542,6.3179,6.4641,6.3137
LOC439985,8.3081,7.192,6.2568,6.5685,6.1897,6.8887,6.3332,6.4653,6.5763,6.2163,6.1326
LOC440053,6.4142,6.4071,6.0932,6.2577,6.2137,5.9449,6.2703,6.6951,5.9738,6.2961,6.4317
LOC440093,6.3573,6.0866,6.2135,6.376,6.238,6.1278,6.4315,6.5305,6.2942,6.4009,6.3104
LOC440145,13.954799999999999,15.541599999999999,15.2236,15.3816,15.7053,14.869399999999999,16.4857,13.813400000000001,15.0626,13.9948,16.0805
LOC440157,13.4543,12.5509,12.4567,10.8614,12.7438,12.8378,12.3985,12.5156,12.4885,12.7806,13.5782
LOC440248,7.9784,7.7752,7.3113,8.4395,7.0977,6.7197,7.3768,8.5263,7.3391,7.7506,7.1803
LOC440295,10.9396,9.8777,9.916,9.2304,9.4217,10.1415,9.9475,9.9943,9.2688,9.6978,9.5912
LOC440313,6.7126,6.0454,6.1426,6.4519,6.2764,6.1773,6.3864,6.4589,6.1502,6.329,6.2396
LOC440348,9.4455,7.8215,6.7636,6.442,8.2466,6.3417,6.9758,7.0577,6.3685,6.7814,8.881
LOC440350,11.2999,10.7702,10.8735,11.0655,10.2726,10.8404,10.9502,11.433,10.8437,11.1445,11.0844
LOC440353,14.1427,13.6582,13.9671,13.9416,13.8098,13.5911,14.222,14.3992,13.6507,14.2345,13.8832
LOC440354,22.3583,21.5945,22.2432,21.9351,22.595100000000002,21.612099999999998,22.7275,21.112299999999998,22.421,21.8525,22.230400000000003
LOC440366,7.8145,7.6459,7.6302,7.5654,7.6033,7.4589,7.8369,7.9544,7.5378,7.7536,7.6525
LOC440396,7.7709,8.507,8.051,6.7148,8.651,7.8776,7.9103,8.7982,8.0189,8.4689,9.5072
LOC440558,6.5645,6.0124,6.6804,6.3695,6.2831,6.0208,6.275,7.7716,7.0081,6.3038,6.0001
LOC440563,8.562,7.9019,8.7714,9.0694,8.6998,8.7701,8.6222,8.4478,8.3631,9.1041,8.7536
LOC440570,7.3928,6.8947,6.269,6.4116,6.2572,6.0523,6.3648,7.1003,6.6237,6.4175,6.2729
LOC440742,6.6085,6.0554,6.17,6.4414,6.3006,6.0787,6.2334,6.473,6.2328,6.384,6.1638
LOC440836,8.23,8.8635,8.4778,8.0991,8.4412,9.3395,8.1611,10.3725,9.0786,9.3984,8.5738
LOC440925,7.7376,7.8093,6.2337,7.2434,6.2708,7.3132,7.2572,7.121,7.1849,6.3166,6.1059
LOC440926,12.7067,12.119,12.1838,12.3576,12.4638,12.221,12.8204,12.1421,12.2895,12.4,12.472
LOC440944,7.0945,7.097,7.5676,7.2854,8.0391,7.6748,8.1341,7.1166,7.6074,6.9033,7.4356
LOC440957,11.883,10.3395,10.1045,10.3936,10.9989,10.6108,10.0592,9.9281,10.8666,10.5421,10.9471
LOC441046,7.1544,7.9542,6.7517,7.5525,6.9642,7.1594,6.3202,6.3596,7.0298,6.8262,7.5615
LOC441070,6.5892,6.2106,6.1594,6.6044,6.2548,6.0016,6.5256,6.5495,6.0545,6.4279,6.2794
LOC441089,6.5855,6.1546,6.3112,6.5369,6.3037,6.3389,6.4312,6.8824,6.2408,6.4117,6.3117
LOC441120,6.4002,6.0029,6.2003,6.1619,6.0693,5.9637,6.262,7.3329,6.1063,6.2845,6.0446
LOC441150,8.6474,8.0486,8.1394,8.1896,7.5114,7.5879,7.1627,7.6681,8.4192,7.4794,8.1942
LOC441177,6.4814,6.1962,6.1143,6.4771,6.0559,6.0156,6.2658,6.5182,6.0178,6.1849,6.071
LOC441178,7.2928,6.2112,6.59,7.1891,6.282,6.5066,6.7101,7.0573,6.0626,6.382,6.8507
LOC441179,6.9365,5.9741,6.4718,6.6072,6.3359,6.0876,6.504,6.7578,6.2106,6.4341,6.5154
LOC441204,6.4696,6.0545,6.2393,6.4807,6.4642,6.1343,6.6097,6.5528,6.135,6.4542,6.2456
LOC441208,9.5847,8.8487,9.2715,10.3553,7.8022,9.1223,9.5912,10.1715,9.0432,8.9237,10.0964
LOC441233,6.571,5.9263,6.2026,6.4595,6.1651,5.9614,6.2277,6.5824,6.5268,6.2785,6.4804
LOC441251,6.5704,6.2828,6.3187,6.4544,6.3914,6.1167,6.6048,6.5665,6.253,6.4375,6.2939
LOC441257,6.4935,6.1278,6.251,6.4632,6.1272,6.1532,6.5153,6.6929,6.2566,6.357,6.4258
LOC441268,9.5061,9.2799,10.4491,7.8044,9.8576,9.4793,10.2029,9.441,9.6225,9.9589,10.2807
LOC441294,7.9172,9.7737,8.9663,8.8521,7.5753,8.6757,9.8177,9.2603,9.5903,9.5374,8.9834
LOC441376,6.5761,6.3407,6.2518,6.5988,6.2109,6.2171,6.561,6.5312,6.0622,6.3154,6.4222
LOC441426,7.8987,7.7378,7.9344,7.7858,7.2789,7.9237,6.2671,8.0256,7.9906,8.4997,7.3573
LOC441601,6.389,6.0175,6.1595,6.3975,6.0882,5.9998,6.2163,6.5805,6.0645,6.2437,6.0664
LOC441666,6.9811,7.2933,6.6353,6.1865,6.6743,6.3031,7.6064,6.6505,6.7901,6.5255,7.9416
LOC441743,7.2556,7.3255,7.9296,7.5461,7.9714,7.4706,7.2982,8.3735,7.7077,7.6602,8.0382
LOC441931,6.5758,6.6028,6.2919,6.4417,6.1685,6.284,6.4279,6.593,6.2179,6.3281,6.3568
LOC441956,13.7005,12.650300000000001,13.292100000000001,12.7694,13.7048,12.646,12.7423,13.614899999999999,12.7625,13.434000000000001,13.240300000000001
LOC442245,6.4632,6.4481,6.1527,6.3155,6.6574,6.0761,6.5386,6.6773,6.7961,6.4943,6.2131
LOC442308,6.5633,6.1563,6.1714,6.5616,6.3116,6.0832,6.3156,6.414,6.0601,6.4612,6.3936
LOC442459,6.4421,6.2532,6.1413,6.4599,6.2123,6.1808,6.5549,6.4676,6.3001,6.3839,6.2113
LOC442582,9.2323,8.5474,7.624,9.495,7.6662,7.9705,8.8582,9.861,8.3167,8.7569,8.4074
LOC492303,7.0412,6.4096,6.1438,6.4502,6.4139,5.9502,6.3905,6.3895,5.9174,6.3449,6.5913
LOC493869,9.0575,11.1699,10.4929,11.5354,10.6687,10.9123,10.6194,9.3811,10.8445,10.6358,11.1592
LOC497190,6.4822,7.3487,6.6604,7.68,6.8685,6.8943,6.4048,7.3944,7.0127,6.892,6.0716
LOC51149,6.4927,6.1327,6.1651,6.4837,6.2569,6.0747,6.3842,6.5347,5.9684,6.3973,6.2832
LOC54103,8.495,8.6229,8.7423,8.2092,8.9463,7.7797,8.9504,7.7443,8.0464,7.7031,7.019
LOC541469,6.4127,6.4979,6.1218,6.4805,6.1914,6.2168,6.4688,6.4215,6.1516,6.4156,6.576
LOC541473,6.5446,6.0759,6.4214,6.4787,6.3355,6.0912,6.2735,6.7759,6.2751,6.3232,6.2052
LOC550631,6.9939,6.9661,6.8377,6.3533,7.2402,7.348,6.376,8.4245,7.0237,7.4049,6.0681
LOC550643,12.7626,12.6613,12.4477,12.873,13.0801,12.5486,12.78,11.9418,12.7308,12.6486,12.5773
LOC552889,8.7201,9.4224,9.3429,8.8432,9.3869,9.1437,9.2875,8.7198,8.8611,8.8199,9.2011
LOC553137,11.4572,11.7933,10.8201,11.0633,12.864,10.6834,11.3203,11.1147,10.1216,6.2925,6.3112
LOC554226,14.8882,12.223700000000001,12.2738,12.792,12.4597,11.9887,12.514399999999998,13.491,12.2484,12.7659,12.4697
LOC554235,8.7777,11.7647,6.1872,9.0218,6.1508,6.486,6.1748,9.7752,5.9363,7.736,6.5742
LOC55908,7.6251,6.8413,6.3766,11.6343,6.7812,7.167,7.218,6.6694,6.503,8.5255,6.7289
LOC572558,7.106,6.7647,6.5964,7.189,6.8378,6.8524,6.8359,7.0659,6.7243,7.0742,6.8655
LOC595101,9.3477,9.7186,10.1144,9.8049,9.6074,9.1427,9.4619,9.6365,10.0841,10.5782,10.106
LOC606724,15.7549,16.9804,17.2811,17.476100000000002,18.5051,16.773400000000002,16.7044,17.0877,18.3538,18.1717,16.5747
LOC613037,12.3218,11.4842,11.6144,11.3677,11.7809,11.5457,11.3253,12.4436,11.5352,12.032,11.9546
LOC613038,6.4872,6.5779,6.4324,6.315,6.3611,6.2125,6.2855,6.8171,6.2042,6.5845,6.5601
LOC619207,13.2187,13.5933,14.1473,13.9823,13.3811,13.5247,13.462499999999999,14.7553,13.8298,14.5184,13.7438
LOC641367,6.7933,6.5866,6.4836,6.6374,6.4633,6.2634,6.7381,7.0593,6.4333,6.714,6.6356
LOC641522,8.358,7.7881,8.5032,7.6103,9.5377,8.9581,9.8541,9.8559,9.5124,10.0336,9.7809
LOC642181,6.8507,7.1853,7.2525,7.1638,6.9196,7.2561,6.7844,7.9992,7.1179,6.9071,6.7866
LOC642197,19.123,20.9005,19.5175,20.0066,20.351300000000002,20.463,20.4357,19.062600000000003,19.5077,18.3443,20.424599999999998
LOC642293,6.4461,6.1843,6.2337,6.5165,6.3175,6.1348,6.342,6.2749,6.3305,6.3087,6.167
LOC642316,6.4373,6.1204,6.2059,6.6576,6.4179,6.0512,6.4093,7.4991,6.4447,6.2985,6.1777
LOC642460,7.4596,6.2885,6.0967,6.2791,6.1896,6.0086,6.2597,6.4462,6.0947,6.3625,6.287
LOC642636,6.6413,6.128,6.2126,6.4431,6.3483,6.0753,6.2613,6.5271,6.2132,6.4737,6.3295
LOC642782,11.9105,11.2101,11.3466,11.4295,10.8082,11.4892,10.0672,12.1915,11.7667,11.537,11.8185
LOC642826,7.7681,9.6589,8.6698,8.4047,8.0903,7.9966,9.5728,9.173,8.5851,7.7168,8.2239
LOC642947,14.1101,13.7117,13.7011,13.778,13.5698,13.4964,13.8907,14.1964,13.5107,13.9999,13.6958
LOC642980,14.232800000000001,15.4002,14.636199999999999,14.6633,14.096,14.4815,14.2961,13.987,14.035900000000002,15.9189,15.6572
LOC643226,6.5142,6.3661,6.3458,6.5234,6.1398,6.1199,6.4845,6.5274,6.2227,6.2769,6.1021
LOC643486,6.5578,6.4684,6.3512,6.4208,6.1379,6.055,6.5466,6.8014,6.0508,6.5576,6.232
LOC643842,6.3692,5.9848,6.2343,6.3338,6.3564,6.1103,6.2448,6.3863,5.9994,6.2686,6.2518
LOC643853,9.3468,8.1973,8.9029,9.0026,9.0901,9.3259,9.5197,8.4899,9.4054,8.1509,9.6192
LOC643866,6.4404,7.1706,6.7865,6.3004,6.6393,5.9969,7.5909,7.9748,6.996,7.3701,6.2956
LOC643896,8.233,8.2478,8.8128,8.7425,8.6564,8.2859,9.0836,8.1994,8.2332,7.009,7.0704
LOC643905,6.4921,6.0857,6.2323,6.5341,6.2593,6.18,6.3987,6.4719,6.1607,6.7783,6.3957
LOC643923,13.0031,12.3076,12.5293,12.687899999999999,12.305,12.1217,12.8009,13.7042,12.731100000000001,12.512599999999999,12.3183
LOC643955,6.5718,6.3958,6.4929,6.4138,6.2144,6.116,7.0826,7.683,6.4684,6.6809,6.2371
LOC644145,6.4755,6.2431,6.2157,6.273,6.1478,6.1194,6.3039,6.7197,6.2752,6.3883,6.2032
LOC644613,6.7385,6.9749,6.7079,6.3891,6.574,6.5259,6.5138,7.3269,7.0324,6.71,6.3901
LOC644615,10.9614,10.9683,11.1478,11.3846,10.7947,11.181,10.9261,10.659,10.8257,10.6408,10.5552
LOC644907,11.7446,10.9377,10.5705,10.6038,12.3383,11.4056,9.1666,10.5732,10.747,11.4538,10.8582
LOC644928,10.995,11.4441,9.7112,11.3326,11.1528,10.676,11.417,11.0553,11.404,10.9687,10.335
LOC644936,6.5934,6.7109,7.1444,6.6867,7.8585,6.122,6.8602,6.8582,7.5477,6.8948,6.4338
LOC645039,9.0499,6.8156,7.1372,6.3977,6.4485,7.4974,6.5158,8.0325,7.3315,6.2817,6.1358
LOC645233,7.0928,8.7301,8.1492,7.3751,8.8389,8.1235,7.7103,7.4905,8.4029,7.9948,8.6914
LOC645296,9.0923,10.2846,9.4861,9.7967,9.4749,9.3021,10.3433,9.317,9.6126,9.5735,9.7412
LOC645323,6.9,6.4166,6.2069,6.4217,7.5841,6.1278,6.4256,6.5208,6.0987,6.7268,6.6816
LOC645332,6.7511,6.6538,6.4871,7.0437,6.65,6.5044,6.481,6.5622,6.1606,6.5121,6.3047
LOC645431,9.2998,9.7325,7.7283,8.96,10.4904,8.6927,7.2994,7.3263,8.812,9.3142,7.3725
LOC645447,14.6341,14.106200000000001,14.1472,13.7828,14.0288,13.5373,14.2643,14.7227,14.2912,13.1546,13.9246
LOC645974,6.6043,6.4921,6.4535,6.7936,6.5696,6.4193,6.4449,6.5523,6.4285,6.6535,6.5053
LOC645993,8.3708,6.0161,6.1931,6.3731,7.3103,6.254,6.4385,6.9506,6.3512,6.4815,6.2409
LOC646200,12.7001,12.4092,12.6005,12.8918,12.4105,12.4741,12.8749,12.5613,12.2672,12.4531,12.6632
LOC646405,6.6155,6.1972,6.112,6.496,6.187,6.0593,6.3378,6.5096,6.0663,6.3108,6.1187
LOC646531,13.4019,13.017,13.1661,13.4088,13.1214,13.0015,13.4209,13.4377,12.9667,13.4248,13.2007
LOC646996,10.4703,9.8899,9.4942,10.1331,9.9774,9.7117,9.5519,10.5584,9.8441,10.2861,9.5927
LOC647099,11.6771,11.5845,11.7609,11.856,11.9929,11.382,11.7049,11.1669,11.4867,11.6995,11.7805
LOC647340,11.0821,10.8696,10.6722,11.1662,10.8268,10.4708,10.8916,10.2101,10.5022,10.579,11.1031
LOC648148,8.7226,8.2723,7.5484,7.2766,6.8696,8.6988,6.32,8.1424,7.8689,7.3583,6.2445
LOC648740,6.5785,6.4912,6.427,6.5348,6.3234,6.9803,6.9444,6.5545,6.1344,7.0858,6.4216
LOC649159,13.131499999999999,12.463799999999999,12.5748,12.9575,12.3733,12.213799999999999,12.9564,13.848600000000001,12.4484,12.6502,12.6088
LOC649431,7.0299,7.103,8.0577,6.9039,8.9266,6.7593,8.0361,8.4245,8.2745,7.3106,7.1237
LOC649946,6.709,6.5049,6.5443,6.4688,6.9573,6.491,6.3953,6.9068,6.3602,6.4216,6.7536
LOC650137,13.0718,12.4165,12.3424,12.9011,12.2603,12.3025,12.7439,12.930800000000001,12.2538,12.591,12.5067
LOC650152,10.2952,9.753,9.8465,10.0114,10.1976,9.9716,10.4409,9.7316,10.0345,9.7952,10.1312
LOC650293,6.4282,6.1103,6.9953,6.3445,6.6689,6.1549,6.3431,7.2735,6.0725,6.3114,6.2369
LOC650368,6.5145,8.955,8.7704,8.8758,6.4804,7.4168,7.3423,9.38,6.8272,6.2043,6.8805
LOC650695,7.143,8.6592,8.4038,8.7175,6.8374,9.6321,8.7397,9.2963,7.0587,7.356,9.0696
LOC651503,6.5009,6.1602,6.1201,6.3189,6.0423,5.8983,6.3604,6.3297,5.9449,6.2774,6.1692
LOC652276,9.1875,8.7148,9.2908,9.0055,9.5927,9.6564,8.1911,9.826,8.6819,8.9532,9.5847
LOC652870,6.8985,6.5908,6.2625,6.4278,6.336,6.4741,7.2191,6.6778,6.4759,6.5268,6.5162
LOC652968,7.3746,7.3145,7.4204,9.3303,7.4411,8.6528,7.7577,8.2699,6.8284,7.2451,7.6785
LOC653216,6.3263,5.9432,6.1295,6.3284,6.1217,5.9923,6.2182,6.4124,6.1075,6.1946,7.1837
LOC653314,7.4572,7.4945,8.3221,8.2901,8.1178,7.2735,7.1626,10.0678,7.2779,9.5239,7.5828
LOC653499,6.8241,6.2926,6.2099,7.2186,6.3108,5.955,6.2978,6.4716,6.1087,6.378,6.2233
LOC653501,6.4936,6.3058,6.6238,6.4161,6.3934,6.2645,6.726,6.5818,6.3064,6.2926,6.6013
LOC653544,7.0812,6.597,7.8972,6.3955,6.1499,5.9707,7.1113,7.4497,6.651,6.9184,9.625
LOC653545,6.8078,6.4899,6.5064,6.9062,6.4771,6.4501,6.7477,7.1737,6.5816,6.6559,6.4986
LOC653566,10.4869,9.8701,9.709,9.6553,10.4717,9.8323,11.0067,9.2517,9.8671,9.909,9.2153
LOC653602,7.3369,8.4102,9.5161,7.7483,7.9591,8.8214,8.7361,9.348,7.7231,6.2787,6.8841
LOC653604,9.3389,9.7644,9.0978,10.4127,10.4154,9.534,9.7056,9.4828,10.6288,10.298,11.3005
LOC653620,6.7513,6.3407,6.663,6.6922,6.2381,6.2696,6.4579,6.8461,6.2912,6.5862,6.6418
LOC653623,6.4896,6.1346,6.2774,6.3735,6.0667,6.244,6.3383,6.5084,6.1011,6.323,6.4532
LOC653686,6.8337,6.3694,6.4443,6.5096,6.3653,6.3191,6.5971,6.5755,6.6192,6.3337,6.3262
LOC653746,6.8449,6.6871,6.617,6.8569,6.6539,6.5323,6.7512,7.4699,6.8009,7.0043,6.8301
LOC653759,8.689,7.1024,7.3501,8.8774,7.1074,7.2462,8.225,8.2738,8.1096,7.5442,7.3593
LOC653786,6.4781,6.1401,6.6045,6.7256,6.3129,6.3804,6.8759,6.8628,6.3429,6.7452,6.3964
LOC653803,8.168,7.7885,7.5944,7.8051,7.173,7.2425,7.9958,7.541,7.5184,7.5537,8.2603
LOC653866,6.4591,6.1707,6.1662,6.477,6.1594,5.9054,6.3671,6.5577,5.9824,6.2398,6.1752
LOC653980,6.4977,6.7252,6.5318,6.4121,6.7583,5.94,6.243,6.4799,6.4466,6.4209,6.8045
LOC653994,8.4412,8.7501,8.2837,8.2735,8.1733,8.5612,8.7652,8.5969,8.7311,8.5095,8.6486
LOC654433,6.4147,6.227,7.0404,6.5575,6.8094,8.1543,6.355,6.4524,6.887,7.7443,10.3017
LOC678655,9.0834,10.0815,9.7659,9.605,8.4061,9.8956,10.7126,9.4359,8.3136,8.2083,9.9763
LOC723972,6.5299,6.4956,6.1793,6.4382,6.2297,6.154,7.1834,7.1951,6.0748,6.296,6.4305
LOC727677,6.438,6.2512,6.1443,6.2494,6.2495,5.9614,6.2577,6.3182,6.1567,6.3002,6.2959
LOC727752,6.4721,6.3695,6.5092,6.506,6.4167,6.1211,6.3631,6.3859,6.6583,6.4204,6.325
LOC727797,7.4715,6.9822,6.7425,7.7585,7.4235,6.7116,8.5666,7.5043,8.9799,8.1645,6.998
LOC727811,6.5997,6.0344,6.0028,6.5073,6.212,6.0499,6.354,6.4308,6.0432,6.385,6.1946
LOC727924,7.2063,6.1426,6.2321,6.3332,6.1431,6.1886,6.4643,7.6742,6.3618,7.1756,7.0857
LOC728006,10.6822,10.1305,8.7723,9.9569,9.9349,9.6096,9.7964,8.5937,9.8584,9.5363,9.8645
LOC728024,6.4714,6.8045,6.2293,6.5536,6.6758,6.7682,7.9561,7.1753,6.8466,6.3988,6.8903
LOC728037,10.5486,10.3065,9.2713,11.4571,10.2792,10.0163,10.0391,11.2518,10.0248,9.9223,10.6013
LOC728116,6.3895,5.9864,6.0496,6.4267,6.1339,6.0225,6.4191,6.4496,6.0335,6.2003,6.8211
LOC728190,6.7759,6.4885,6.4119,6.4484,6.5783,6.7522,6.6421,6.8163,6.2133,6.5274,6.72
LOC728276,6.6577,6.1957,6.3198,6.4622,6.2418,6.1055,6.3172,6.6581,6.5488,6.3914,6.3346
LOC728323,10.6526,9.1799,8.9973,9.836,9.1753,9.0754,9.1937,9.4508,9.7176,8.523,8.9808
LOC728343,6.571,6.5782,6.3779,6.2081,6.3267,6.063,6.3962,6.6472,6.0433,7.5549,6.3025
LOC728448,9.4594,8.5338,7.8293,9.6067,7.8857,9.0047,7.6001,9.9563,8.2005,8.7631,7.3344
LOC728454,6.4982,6.1497,6.1482,6.4849,6.2403,6.1452,6.9603,6.4034,6.2478,6.3899,6.3825
LOC728606,6.4719,6.4194,6.1692,6.6214,6.3542,6.1442,6.3675,6.5116,6.3316,6.3737,6.1372
LOC728613,6.8131,6.4067,6.3669,6.5459,6.3421,6.2573,6.4738,6.5473,6.2373,6.403,6.3584
LOC728621,6.5243,7.0524,6.9292,6.2176,6.0793,6.0729,7.3383,6.4294,6.865,6.3133,6.181
LOC728643,6.5442,8.9806,6.7058,7.2643,6.5724,6.7627,9.7744,7.4562,7.0016,7.1732,10.2082
LOC728661,11.1137,11.2598,11.6719,11.5672,11.3624,11.4075,11.4103,11.9448,11.3411,11.3555,11.0054
LOC728758,7.3298,7.6117,7.0509,7.3099,7.5775,7.5115,7.6335,6.8297,7.6428,7.2533,7.0511
LOC728819,6.6222,6.2324,6.2919,6.4915,6.1957,6.2438,6.3848,6.4714,6.283,6.3909,6.3059
LOC728855,19.3339,20.908900000000003,20.7092,20.256999999999998,20.0921,20.7584,22.4201,21.5679,21.4222,21.6418,21.5269
LOC728875,6.6009,6.0547,6.1915,6.5703,6.2983,6.0121,6.3217,6.4771,6.2767,6.3461,6.3424
LOC728937,12.1224,12.5378,12.0753,12.6263,12.9377,12.139,12.5108,11.7799,12.5445,12.3001,12.1648
LOC728946,12.872399999999999,12.3041,12.368099999999998,12.7182,12.504100000000001,12.0536,12.9231,13.0555,12.169599999999999,12.7109,12.4022
