index,GSM1050643,GSM1050644,GSM1050645,GSM1050646,GSM1050647,GSM1050648,GSM1050649,GSM1050650,GSM1050651,GSM1050652,GSM1050653,GSM1050654,GSM1050655,GSM1050656,GSM1050657,GSM1050658,GSM1050659,GSM1050660,GSM1050661,GSM1050662,GSM1050663,GSM1050664,GSM1050665,GSM1050666,GSM1050667
EP400,13.320344,12.525137,13.037403000000001,12.372517,12.559436,12.596406,12.559868999999999,12.776942,12.007829,12.506338,12.85334,12.856698999999999,12.756123,12.729876,12.421115,12.823844,12.294754999999999,12.642679999999999,12.296692,12.820584,13.949367,12.593764,12.706738999999999,13.096237,12.435411
EPAS1,12.030061,12.080945,11.735572,13.459473000000001,10.648776,13.594534,12.048561,11.775110000000002,12.208841,12.481845,10.816589,11.986168,13.776855999999999,13.392211,11.102160999999999,12.713626,12.62111,13.741329,12.150769,12.267244,12.517579999999999,12.845663,12.554575,12.408824,12.108692000000001
EPB41,8.992861,8.952138,8.230993999999999,9.016254,8.667575,9.845944,9.047701,8.530622,9.093351,8.834602,8.932802,8.785134,8.731289,9.027563,9.136483,8.792315,9.007339,8.738599,8.784923,8.780974,8.781934,8.88832,8.524266,8.552535,8.529901
EPB41L1,11.709605,10.556596,11.548203,12.895532,11.429423,10.716971000000001,11.31433,11.405194999999999,11.546447,11.131450000000001,12.114656,12.077926999999999,11.881195,10.299361000000001,10.441104,11.909597,10.951834,11.492211999999999,10.487447,11.513698000000002,11.87927,10.594422999999999,11.16791,12.248894,11.642567
EPB41L2,9.572007,9.205426,8.38472,9.513451,9.65552,9.701092,9.142900000000001,10.233691,10.723579,9.335781,9.530750999999999,8.612599,8.700851,10.036525,10.683288000000001,10.123373,10.730823999999998,9.118803,9.466302,9.666599,9.429375,10.156512,9.831684,9.884104,10.785477
EPB41L3,11.935899,12.118749,12.849654999999998,14.163389999999998,12.186045,12.457287999999998,13.563963999999999,12.723274,13.393874,14.721829,15.112506,12.126294,12.177638,12.695908000000001,11.358572,11.522806,14.105705,13.674622,13.055643,11.3843,12.997710999999999,12.596294,11.883073000000001,12.126141,12.351557
EPB41L4A,10.150003000000002,9.835626999999999,9.402042,9.736941,9.277919,9.433548,10.018964,9.184386,9.572905,9.951011000000001,9.042929,9.145432,9.497142,9.568370999999999,10.41339,10.426511000000001,9.96539,9.641245999999999,9.691612,9.845226,9.906642000000002,10.099197,9.354327999999999,9.397496,9.100059
EPB41L4A-AS2,4.209147,4.365615,4.070317,4.254433,3.941813,3.833257,4.220055,3.849529,3.984804,4.150308,4.134987,4.006142,4.128427,3.982903,4.496541,4.284345,4.115408,4.3664,4.086012,4.023552,4.391052,4.108721,4.184093,4.334384,3.721151
EPB41L4B,12.205718000000001,12.741268999999999,13.851983,12.416304,12.435666000000001,12.168649,13.201701,12.6623,13.769994,12.910414,12.413215000000001,11.911946,13.546154,12.514546,12.571065,12.776175,11.263097,13.230160000000001,12.795014,12.478507,13.545427,12.839120000000001,12.510636,12.165236,12.946451
EPB41L5,6.150979,6.125099,5.448254,5.996391,5.408696,5.668033,6.088296,5.630287,5.409528,5.502446,5.550548,5.727915,5.807707,5.340755,5.701567,5.960558,5.660981,5.965275,5.822334,5.746313,5.782053,5.680767,5.627864,6.292306,5.10221
EPB42,6.173234,5.634211,5.319211,6.418879,5.342611,7.029357,5.944961,5.616167,5.390802,5.277343,7.259741,5.316248,5.800482,6.593156,5.411693,6.058282,7.716072,5.751947,6.375787,5.805965,5.629432,6.815972,6.295405,5.588719,5.036236
EPCAM,6.988397,9.300979,9.100887,8.304032,9.028026,7.340947,8.42444,8.464534,8.76201,8.371757,8.202755,9.440173,9.176789,7.962388,9.962071,8.483843,5.261842,8.856781,7.923448,8.29711,10.03532,7.975182,9.636351,8.113371,8.053821
EPHA1,12.27863,10.747769,11.054784999999999,11.683108,10.626736999999999,11.51483,10.882559,10.772098,11.175792000000001,11.608609999999999,11.126854,11.009515,12.215713000000001,11.309436999999999,11.556871000000001,11.932172,12.059293,11.705797,11.61935,11.275813,11.959267,11.599283,11.54228,11.015588000000001,10.746414
EPHA2,6.011183,5.778699,6.712733,5.686123,5.573203,5.673074,5.845156,5.597193,5.764909,5.640329,5.689486,5.74479,5.774287,5.55995,5.834917,5.74839,5.830903,6.326941,6.125416,6.078628,5.659436,5.863984,6.135908,5.695701,6.375785
EPHA3,11.608373,10.951492,10.760073,11.125810999999999,10.524709,10.715959000000002,11.979128,12.029801,11.235862000000001,10.695445,10.666644999999999,10.819724,10.831681999999999,10.648521,10.943674999999999,11.00426,10.88137,10.904563,10.735278,11.15481,13.218375,10.952854,11.326787,10.885085,10.552918
EPHA4,6.128952,6.073286,5.505092,5.814859,5.421454,6.169794,5.759816,6.20576,6.089927,5.677006,5.511192,5.696373,6.054668,5.533582,5.923653,5.913936,6.083013,5.928834,5.801384,6.096531,5.990838,5.651496,6.621316,5.768898,5.281176
EPHA5,9.242916999999998,9.008766999999999,8.03163,8.571855,8.110237,8.436066,8.799113,8.347591999999999,8.537258999999999,8.340648,8.55544,8.563112,8.386853,8.365345,8.926492,8.387483,9.005437,8.575205,8.665862,8.707965999999999,8.483948,8.685824,8.066106,9.188304,7.927676
EPHA7,3.562963,3.495181,3.246391,3.209252,3.276771,3.401999,3.668014,3.202685,3.396098,3.314672,3.275018,3.238074,3.303377,3.17927,3.280882,3.298272,3.291906,3.300668,3.282938,3.259713,3.355811,3.349519,3.204966,3.385975,3.194767
EPHB1,12.099039000000001,10.960324,10.460455,11.392606,10.326701,10.97313,11.687079,10.263606,10.840587,10.981355,10.731446,10.424985,11.027968999999999,10.636364,10.93992,10.878032000000001,11.371205,10.573466,10.853387,11.361411,10.850029,11.067896000000001,10.77573,10.623759,10.542977
EPHB2,23.620458,22.566126999999998,21.683768,21.781349,21.166989,22.640842,22.768082,22.497755,22.248745,24.606458,22.002392999999998,21.907731,21.930352,22.260553,22.162421000000002,22.732561999999998,22.776526,22.684312,22.721650999999998,22.556893,22.34545,22.81955,22.762736,22.510958000000002,22.573769000000002
EPHB3,14.201334,15.023813,13.983093,13.733039,13.231772,13.193515999999999,13.885217,13.015938,13.941117,13.350258,13.381755,12.712192,13.768685,14.697699,14.086772,15.123043,13.882909,13.161329,13.768830999999999,14.698425,14.350285,15.323993000000002,14.486074,13.550815,14.900791
EPHB4,14.510635,14.663133,15.273795,12.445457999999999,13.389172,13.869996,14.399125,13.062443,15.811958999999998,14.314133,13.257161,13.260507,15.968767,12.680374,13.581897999999999,14.338504,13.551139,14.121199,14.439085,13.571815,13.845355,13.64207,14.399269,13.679003999999999,14.276437000000001
EPHB6,5.43934,5.362506,5.085293,5.021703,4.76374,5.504284,4.352122,4.772828,4.719921,4.995239,5.1416,4.850568,5.139528,5.028169,5.104776,5.868037,5.181673,5.688016,4.78944,5.148094,4.934264,5.104921,5.073777,5.105599,7.075638
EPHX1,6.177766,7.85485,7.014873,7.777614,7.157106,7.64345,6.689864,7.705004,7.693397,7.92759,7.171116,6.937321,8.285464,7.038825,7.91582,8.808449,6.450154,7.387407,6.997446,7.538052,6.584114,8.966432,6.286519,6.666801,9.264361
EPHX2,5.754914,5.936032,5.511602,5.941926,5.78831,6.275798,5.306667,6.27656,5.731939,5.662365,6.032655,5.892701,5.574797,6.326567,6.504477,6.234028,5.978111,5.572427,5.785762,5.958676,5.523933,6.566222,5.757475,5.759172,6.243571
EPHX3,5.447992,5.088697,4.756585,4.854988,4.946006,5.321437,5.43655,4.877031,5.021073,5.036998,5.200187,4.804627,5.166131,4.72181,5.263704,5.019569,5.316096,5.034246,5.287342,5.155855,4.682049,4.927163,4.944976,5.025327,4.94033
EPM2A,16.888001,16.200846,15.902916999999999,16.032494,15.401362,16.041705,16.554904,15.648568000000001,16.292036,15.856811,15.714367,15.623003,15.910183,15.653593,15.829986,16.087994,15.72462,15.932029000000002,15.336503999999998,16.025501,16.116497,16.078474999999997,15.751524999999999,16.253678999999998,15.472272
EPM2AIP1,6.185272,7.107272,7.178898,6.021727,6.319422,5.812753,5.601141,7.198679,6.464523,6.103221,6.904175,6.755765,6.569769,6.291824,6.777243,6.423144,5.632865,6.468591,6.256474,6.289336,6.712387,5.851505,6.74549,6.601459,5.593465
EPN1,6.583092,6.447649,5.989152,6.669837,5.991837,6.640789,5.583378,6.186296,6.115129,6.312502,6.528246,5.918653,6.229515,6.424475,6.56789,6.200973,6.976694,6.518038,6.218984,6.382221,6.428184,6.511445,6.09194,5.989137,6.005076
EPN2 /// EPN2-IT1,13.214668,12.110455,12.277171,11.756626,12.254004,12.034465,11.496839999999999,12.452988999999999,11.899205,12.175920999999999,12.181443999999999,11.7482,11.885902,11.532998,12.041171,12.128540000000001,12.506022000000002,11.579552,11.632701,11.843333000000001,13.72925,11.694383,12.004255,12.020866999999999,11.730638
EPN3,6.673629,6.792406,6.099699,7.013747,6.131687,6.083459,6.608441,6.290157,6.711419,6.162189,6.688558,7.4981,8.877908,5.918758,9.193406,6.527316,5.689961,6.30188,6.528751,6.114323,7.10757,6.124782,6.717072,6.72667,6.378262
EPO,10.221958,9.644577,8.945266,9.2857,8.944116999999999,9.226483,9.553559,9.209454000000001,8.879645,9.806896,9.336839999999999,9.585355,9.610179,8.607711,9.53927,9.918163,9.6955,9.398277,9.522021,9.793192,9.094861,9.754086000000001,9.150511,9.798806,10.002671
EPOR,27.771394,26.615177000000003,25.323370999999998,26.458225,25.898564,26.549975000000003,27.161414999999998,25.490064000000004,26.132825,26.276457,26.53865,25.864855999999996,26.462904,26.139586,26.372929,25.921063000000004,27.239371,26.282219,26.343953999999997,26.420789999999997,26.319589,26.475668999999996,25.627044000000005,26.305713,25.087255
EPOR /// RGL3,5.266573,5.018282,4.906615,5.142707,5.046369,5.129659,5.308805,4.861582,4.980512,5.060842,5.005846,4.933676,5.222262,5.030528,4.940849,4.900592,5.269551,4.847986,4.935787,4.813624,4.894469,5.003504,4.805853,4.758707,5.022169
EPPIN /// EPPIN-WFDC6,8.955191,8.827046,7.5246,8.185590000000001,7.626501,7.556073,8.661443,7.734415,8.316033000000001,7.578286,7.707016,7.692973,7.988935,7.251953,8.138007,7.7377650000000004,7.71394,8.339489,8.106145,7.939481000000001,7.747676,7.834848000000001,7.496409,8.286522,7.197513
EPPK1,7.100942,7.551052,8.05703,6.314415,6.646433,7.12034,7.724045,7.64831,7.000192,6.462842,6.080649,6.749135,7.676,6.731366,6.875968,8.241201,6.576557,8.105838,6.43591,7.628587,8.149886,6.538908,7.508566,7.721009,6.162994
EPRS,21.527327,21.928657,23.832006,22.471174,21.908099,21.156097,21.992001000000002,23.79928,21.628465,20.838895,21.353804,23.463938,21.608812,24.118017,22.163213,22.799559,21.02803,21.831032,22.174092,22.89787,22.12137,21.440221,22.577264,22.954329,24.930568
EPS15,10.24248,11.689325,11.534818,10.935037000000001,11.996683,11.687061,11.266665,11.759506,11.323711,11.070851,11.639668,11.038405000000001,10.586883,12.854136,11.550788,12.145973999999999,11.293109000000001,10.58525,12.198692000000001,11.737846,11.887729,11.197702,12.337821,12.001489,12.386419
EPS15L1,18.3587,18.084522,17.864144,18.545563,17.569053,17.185201,17.766985,17.765017,18.021494,16.651730999999998,16.818648,18.360319,17.239577,17.087774,17.283841,17.297794,17.58865,17.796435,17.278862,17.30773,17.024764,16.998410999999997,16.848990999999998,17.707615999999998,16.771217
EPS15P1 /// EPS15P1,3.36,3.182358,3.205153,3.278794,3.124348,3.216982,4.018255,3.137587,3.482439,3.317363,3.279775,3.120312,3.165822,3.143249,3.179451,3.221036,3.323787,3.09698,3.144268,3.211327,3.284733,3.153305,3.122687,3.259538,3.127881
EPS8,5.16351,7.261239,6.392103,6.899646,7.284588,4.817516,5.705335,8.054946,5.696322,5.695314,6.530394,6.661489,5.959334,6.163566,6.922489,6.631332,5.868183,5.261853,5.679903,7.201823,8.027368,7.227975,7.188817,7.344632,8.196899
EPS8L1,35.374568,33.141828,36.766403000000004,33.659299000000004,35.569945,33.261127,31.003539999999997,34.375076,33.912138,34.256396,38.852421,32.103359999999995,33.585618,33.26091,32.882371,35.420963,32.046853999999996,33.534397,32.023171,36.284119,33.734868999999996,33.286597,34.14885099999999,33.597578,29.116949999999996
EPS8L2,8.163429,6.465759,7.737849,7.540698,7.884377,6.877569,7.399587,8.316769,7.133543,7.937603,7.967099,7.671708,7.394161,6.853773,7.410997,7.600153,6.564826,8.172205,6.685051,8.163961,7.954443,6.828962,7.375839,7.553423,7.665836
EPS8L3,6.738882,6.727501,6.484506,6.428874,6.136274,6.566883,6.929014,6.425666,6.547269,6.416338,6.433441,6.548099,6.597415,6.417732,6.528873,6.584521,6.806938,6.654576,6.638681,6.672872,6.719638,6.625648,6.301426,6.604466,6.389671
EPX,7.222776,6.429076,6.357152,6.306236,6.147322,6.446999,6.410461,6.278376,6.200325,6.067987,6.70317,6.374622,6.383501,6.428844,6.272987,6.320424,6.445378,6.447244,6.469915,6.60034,6.404159,6.350211,6.319163,6.350252,5.928132
EPYC,3.902865,3.449646,3.392361,3.421894,3.608625,3.425753,4.112582,3.391627,3.996247,3.469331,3.410689,3.491887,3.937957,3.390946,3.527486,3.489213,3.513437,3.569796,3.457775,3.589849,3.426954,3.541368,3.356716,3.470494,3.52556
ERAL1,6.951177,6.427135,7.017171,7.161024,6.812789,7.021957,5.87565,6.397351,6.657785,7.359027,7.263349,7.650496,6.343012,5.634884,6.416693,6.822775,6.154621,6.375705,6.739512,8.96132,9.63138,6.24198,8.33901,6.411305,7.078679
ERAP1,23.970536000000003,22.581941,22.487035999999996,24.512786,23.249759,23.473316999999998,24.968802,22.797771,24.279260999999998,21.716858000000002,23.503058,23.859568,22.737858,23.161668,23.312671,23.115332,23.034123000000005,22.521776000000003,22.717017000000002,22.341893,22.702746999999995,24.835211,23.35066,22.889961999999997,22.962531000000002
ERAP2,4.179817,3.934055,3.501151,5.099093,5.817798,6.063287,4.150272,3.920222,4.325099,3.631481,4.168717,4.09327,4.215113,6.714983,3.806735,4.005481,4.007473,4.10038,4.215865,4.10203,4.006955,4.924959,3.686754,3.872945,4.217105
ERBB2,13.755918000000001,17.122632,18.960621,14.418264,18.459504,16.149423,16.638838,12.066753,18.48769,16.137921,14.001525,18.091895,19.525782,11.259211,19.947413,20.99981,15.118335000000002,21.744456,18.758725,17.473909,20.045708,20.211548,18.547305,13.369428000000001,17.452264
ERBB2IP,5.553247,6.130865,6.772787,7.250235,7.721697,6.717918,6.265479,7.332516,6.490823,6.125224,7.273903,6.730612,7.070052,7.607746,6.422761,7.50818,6.531119,5.821134,6.190071,6.461616,7.359104,6.985721,7.167853,7.433608,7.358071
ERBB3,12.191479000000001,12.135521,12.795148000000001,12.150278,13.011363,11.652501,11.814916,12.536418,11.865396,12.776287,13.372048,12.904766,12.245825,11.978867000000001,12.944465000000001,12.586178,10.081755000000001,12.679728,12.318031,12.557247,13.737532,11.297443,12.334917,12.849514,13.404490000000001
ERBB4,11.216935,12.336936,11.015225000000001,9.955986,11.776381,9.809042999999999,11.094572,11.100548,11.052232,9.901184,10.345781,10.904171,10.34367,10.518032999999999,10.322222,9.991368,9.273008,9.666385,10.040759999999999,11.222439000000001,11.227052,9.70768,10.018711,10.886115,9.077239
ERC1,6.833434,6.811253,6.221534,6.084285,6.129024,6.197575,6.147182,6.674502,5.960644,5.99644,6.354506,6.060706,6.172292,6.072489,6.009247,6.219501,6.612004,6.419592,6.33365,6.475966,6.065628,6.270826,6.373137,6.328348,5.750453
ERC2,4.196118,4.201478,3.908183,3.923801,3.889514,4.006514,4.434811,3.945888,4.210252,3.907654,4.154954,3.856219,3.957066,3.997746,3.893127,4.042205,3.986421,4.039513,3.957516,4.004459,4.088661,4.082873,3.954017,4.051462,4.365856
ERC2-IT1,4.888485,4.439253,4.258583,4.411979,4.054979,4.401621,4.717246,4.172723,4.552594,4.265912,4.370681,4.219452,4.330443,4.187142,4.233793,4.251901,4.51056,4.422676,4.4044,4.374483,4.40126,4.31536,4.284045,4.503869,4.020735
ERCC1,14.280705999999999,13.726351000000001,13.888615999999999,14.492467,14.233751999999999,14.214044000000001,13.124698,14.686206,14.101931,14.805746,13.930025,13.396556,13.675011,13.832449,15.494563,14.010767000000001,15.298024999999999,15.181009,14.658456000000001,16.247945,13.932396,14.802969000000001,13.548621,13.92046,15.286967
ERCC2,5.609116,5.645266,5.4663,5.883175,5.787484,5.772069,5.302809,6.170912,5.337618,5.959821,5.846421,5.581338,5.349128,5.766969,5.586056,5.36286,6.111848,5.610918,5.505638,6.165675,5.338187,5.419507,5.441653,5.575074,5.853879
ERCC3,6.048336,6.201931,6.497715,6.223808,6.84335,6.406771,6.268888,6.563409,6.423248,6.235356,6.710496,7.180976,6.488657,6.735775,6.873816,6.035417,5.763184,6.677182,6.508972,6.54808,6.799863,6.0888,7.553812,6.916984,6.588938
ERCC4,6.700718,6.753123,6.180988,6.140715,6.255782,6.107564,6.837592,6.134559,6.293986,6.153997,6.130716,6.127172,6.362559,6.070594,6.040856,6.333912,6.063892,6.633648,6.353052,6.333777,6.109705,6.307547,6.000692,6.479115,6.316957
ERCC5,5.459719,4.914029,5.814243,5.038296,5.600075,5.246666,5.242577,5.351128,5.243581,5.329061,5.559987,5.869231,4.914372,5.364274,5.461404,4.951751,5.039169,5.451582,5.072533,5.328772,5.428799,5.07066,5.812098,5.591988,5.592648
ERCC6,5.238005,4.781783,4.934315,5.020275,4.695707,4.871339,5.156392,4.843207,4.711394,4.969808,4.894249,5.347361,4.924637,4.695314,4.818572,4.809832,4.646464,5.120184,4.995804,5.202649,4.671873,4.995723,4.802518,5.081973,4.788059
ERCC6L,4.613107,4.470308,4.719037,4.533445,4.442247,4.482657,4.207511,4.590671,4.848775,4.41346,4.252619,4.926248,4.917816,4.442627,4.177716,4.426269,4.401311,4.919993,4.920332,4.850189,4.759182,4.657956,4.449062,4.348836,4.85268
ERCC8,10.647379,10.952853999999999,10.159181,10.368347,10.218217,10.176608,10.467117,10.151108,10.349324,10.289472,10.211167,10.022067,10.376928,10.246580999999999,10.496161,10.151047,10.124701,10.473359,10.249505,10.571789,10.13733,10.664765000000001,10.36195,10.359204,10.222586
EREG,3.62174,3.347987,3.618532,3.362271,3.094681,3.118029,4.863089,3.088126,3.260704,3.108162,3.031023,3.028692,3.105849,5.274372,3.124289,3.064416,3.240495,3.306288,3.255526,3.140359,3.338161,3.074504,3.292027,3.128209,2.939309
ERF,6.429106,5.962229,6.378216,5.981917,6.360591,5.945918,6.396776,6.224774,6.158095,6.134595,6.045783,5.64527,6.002555,5.909725,6.017692,6.033243,5.932564,6.273381,5.975209,6.212426,6.172373,6.120157,5.855075,6.130856,6.101524
ERG,13.115787000000001,12.875457999999998,11.950934,12.413006,12.139484000000001,12.400274,12.460421,12.392311,12.779696000000001,12.457233,12.239394,11.975545,12.285297,11.513912000000001,12.684042000000002,12.276861,12.500658000000001,12.733379000000001,12.403684,12.589128,12.362555,12.20452,12.286988,13.09769,11.543946
ERGIC2,4.790376,6.314249,7.357831,6.642313,7.841843,6.669324,7.424281,7.444415,6.639254,7.752055,7.459325,8.15706,7.484247,7.435378,7.43993,6.901089,6.094544,6.887617,7.170606,7.460608,7.902603,7.518016,8.382446,7.097315,8.011303
ERGIC3,10.85136,12.62824,12.760273,12.414745,13.468741,11.978615999999999,12.552469,12.35608,12.630918999999999,12.610281,12.484917,12.852072,13.384487,11.860683,13.401532,13.200696999999998,11.709767,12.969975,12.233671000000001,13.817414,13.199591,12.58557,13.607929,12.384578000000001,12.709311
ERH,8.942752,9.113944,9.651698,9.752198,10.403348,9.228928,9.205967,10.093712,9.657212,9.36868,9.580909,9.550889,9.4485,9.441036,9.766807,9.486177,9.314465,9.92288,9.436186,9.616435,9.891585,9.522678,9.150071,9.228465,9.557558
ERI2,5.942931,5.824364,5.910587,5.563512,5.890746,4.550311,5.298284,6.111952,5.642197,5.697417,5.411596,6.671487,5.61585,4.944678,5.538702,5.372931,4.820588,5.165156,5.418449,5.601972,5.301214,5.461099,5.430609,5.978611,5.611931
ERI3,5.476972,6.126196,5.996701,6.302679,6.310809,5.944578,5.981755,5.558367,6.16828,6.478212,6.040428,5.649663,5.456506,5.614823,6.365676,6.489062,5.865627,6.352846,6.61707,6.029863,6.122479,6.038241,5.952196,5.710982,6.973464
ERICH1,6.370521,5.844835,5.655006,5.778748,5.519068,5.880805,5.740613,5.746191,5.67402,5.800342,6.026803,5.772094,5.710734,5.828314,5.677321,5.919377,6.096517,5.80061,6.054411,5.95332,5.622629,5.762317,5.518291,5.72282,5.415183
