index,MGHCC1573,MGHCC1006,MGHCC0007,MGHCC0001-B,MGHCC1002,MGHCC1101,MGHCC0001-A,MGHCC1009,MGHCC1099,MGHCC1108,MGHCC1112,MGHCC0002
XXYLT1,3.0591150000000003,3.507868,3.951248,2.882206,3.339397,1.296129,4.432011,2.889641,2.230452,3.953081,0.0,4.825501
XXYLT1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XXYLT1-AS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XYLB,10.205311,12.422211,15.509718,13.759521,6.825809,10.316774,9.197324,11.44633,17.838926999999998,31.991987,0.535269,2.015978
XYLT1,5.512798,3.787472,4.423168,4.31873,3.660843,5.104552,5.927555,4.514811,2.552682,2.587595,4.515807000000001,34.289609
XYLT2,9.57946,10.50263,8.798712,8.246694000000002,10.289024,9.984163,8.599464000000001,9.780892,11.457422,16.385266,6.77309,9.330016
YAE1,17.014184,38.34972,15.528875,25.588632,11.051447,21.803323,15.127737,29.010892,18.148328,16.86789,7.265251999999999,2.032876
YAE1-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAF2,24.082307,18.675921,34.006645,12.83648,11.41046,31.653783,15.286677,25.192175,15.809716000000002,54.773543,10.607338,24.680465
YAP1,92.616281,74.541506,69.329113,59.517709,32.746272,52.144369,67.979569,53.499744,179.024314,101.201652,0.742215,24.099778
YAP1P1,0.0,0.102847,0.0,0.042466,0.0,0.0,0.178459,0.235979,0.0,0.317607,0.0,0.0
YAP1P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAP1P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YARS1,34.123042,20.073985,59.051407000000005,48.359171,13.733341,41.968237,31.072981,25.794752000000003,19.342617,35.145969,11.232713,17.84948
YARS2,8.731682,12.041688,11.882285,5.210712,4.7344360000000005,8.375755,6.201459,7.422383,8.241426,9.007222,2.81237,5.342868
YBEY,10.559553,3.64758,6.569878000000001,3.644273,1.306125,12.137948000000002,4.49102,5.781113,6.574501000000001,9.341696,10.50086,23.893332
YBX1,151.442482,76.25565,119.109069,201.466673,75.754068,146.272126,132.21592800000002,95.09816399999998,154.33551100000005,181.622344,66.94509400000001,73.27890500000001
YBX1P1,7.038616,4.997025,6.814229,13.765106,8.043499,17.687156,8.841646,6.517574,7.43754,9.330584,6.684187,0.4371
YBX1P10,17.651077,6.413512,9.622764,20.259282,7.974752,18.81553,13.716399,10.614858,13.479971,20.520399,9.47361,6.657727
YBX1P2,3.26552,0.522214,0.709011,2.02607,0.487845,2.420943,1.169203,0.454606,4.42103,6.617656,0.652447,4.304786
YBX1P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBX1P4,0.0,0.067324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBX1P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBX1P6,0.0,0.408367,0.0,0.251774,0.0,0.051722,0.0,0.070056,0.0,0.0,0.0,0.0
YBX1P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBX1P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBX1P9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBX2,0.654293,12.702052,3.475925,0.081908,2.210803,8.719299,0.022205,7.134492,0.0984729999999999,1.144222,2.284774,2.039283
YBX2P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBX2P2,0.0,0.149582,0.0,0.0,0.0,0.0,0.030757,0.239557,0.392477,0.0,0.0,0.345195
YBX3,17.178074,22.635272,25.876988,10.546369,10.486496,45.929289,18.375272,14.662076,25.570103,30.149932,30.802603,12.738537
YBX3P1,1.134124,0.460575,1.156624,0.170344,0.118492,1.62346,0.749768,0.410755,0.579613,1.143823,0.771261,0.029146
YDJC,0.361329,0.222401,0.297493,0.538435,0.5865750000000001,0.860395,0.4346299999999999,0.4843909999999999,0.597847,0.361844,0.669899,6.143931
YEATS2,22.652987,17.465285,28.872279,31.921684000000003,23.839191,22.487752,19.338067,13.069347,33.225322,22.77992,14.844103,22.40371
YEATS2-AS1,0.064208,0.292589,0.013894,0.20223,0.064283,0.793675,0.065058,0.125871,0.172485,0.0,0.0,0.0
YEATS4,12.597339,10.606697,8.38772,21.387451,3.722513,12.830648,7.444817,31.136992,8.185646,21.779915000000003,2.250591,23.404351
YES1,9.65312,17.901364,26.451967,9.805356,11.437015,30.702776,8.08485,15.478086,11.801644,18.805005,0.747596,23.068305
YES1P1,0.202304,1.660608,0.043507,1.207713,1.304691,2.345735,1.178849,1.302092,0.67685,1.291867,1.581659,4.72178
YIF1A,36.699164,41.658422,115.077164,60.571883,28.056721,16.875332,37.204836,28.333237,12.493787,29.106999,5.065397,23.428917
YIF1B,4.712688,5.210653,6.411492,9.97671,7.600185,11.368513,8.66723,6.435523999999999,5.977938,3.979381,2.97969,9.765459
YIPF1,17.004307,7.880812,17.852559,6.642676,6.639776,9.26645,7.301009,7.52291,3.0260810000000005,23.995172,1.871766,6.623769
YIPF2,8.003979,14.207589,17.628469,26.253866,8.671604,8.553126,14.349329,9.396308,7.315796000000001,11.491782,4.311814,10.239045
YIPF3,55.008227,33.665928,41.818118,45.91201,28.628127,45.312837,48.088407,40.100088,31.555847,48.187307,5.504762,36.590618
YIPF4,19.887196000000003,13.239154,14.556783,14.228241999999998,10.162753,23.536643,14.534094,13.608519,16.613339,19.951328,3.794903,14.324754
YIPF5,18.547876,24.966216000000003,25.957018,38.909529,16.599789,26.835852000000003,24.063592,17.293597,10.966676,22.73672,6.55884,5.667647
YIPF6,20.115476,19.463544,44.37275,22.749448,10.06407,20.99811,17.565049,13.006526,13.269374,43.657959,9.743862,13.10251
YIPF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033393,0.0,0.0,0.0
YJEFN3,0.6503159999999999,3.036304,0.938372,1.06623,0.986007,1.465463,0.742394,0.575699,0.690245,1.320682,0.64494,2.397142
YJU2,7.282943,8.597945000000001,2.187462,6.077683,2.179319,5.541702,3.591555,2.783693,7.338274,6.922505,4.35053,1.871876
YJU2B,15.026556,22.419442,22.734638,14.086074,12.575914,18.33943,12.400335,9.235884,18.633987,16.207568000000002,8.079783,14.464136
YKT6,45.298903,61.072655,95.301964,91.346721,40.785841,38.462151,70.023856,49.807734,18.585594,41.391712,7.697274999999999,8.811751000000001
YLPM1,57.721695,54.540352,27.455358,36.465731,18.843692,53.56330199999999,37.871878,37.067754,98.172784,48.407867,12.693211,65.174012
YME1L1,30.475909,28.399215,56.852267,42.379853,33.582280999999995,41.210395,43.80145,60.359742,23.575729000000003,33.333982,5.13265,14.833671
YME1L1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YOD1,1.480093,0.969499,2.024679,0.184867,1.273597,0.328739,0.439546,2.040061,0.728469,2.115902,7.333614,1.093545
YPEL1,0.6678,3.20326,7.310796,0.897019,0.375067,4.059332,0.543309,0.6776909999999999,4.177565,2.683919,2.986698,0.0
YPEL2,22.258308000000003,6.389804,7.453365,4.68453,10.245371,6.292192,8.347615,4.518382,9.967485,23.038186,9.368909,4.208924
YPEL3,9.851289,8.723474,12.944132,8.220806,2.229646,9.052855,11.806412,6.880998,11.377405,11.127833,9.189374,17.102852
YPEL3-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPEL4,0.087222,0.079347,0.0,0.219208,0.029896,1.507504,0.634504,0.081385,4.358622,0.0,0.0,0.047803
YPEL5,47.184779,54.917174,64.567174,46.921923,14.604957,30.790291,45.232104,33.607204,43.917935,41.646156000000005,19.486497,9.344628
YPEL5P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPEL5P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPEL5P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YRDC,1.365487,1.106144,1.491536,3.371653,1.294794,1.753236,1.534839,1.542725,0.722688,2.043625,3.642042,0.0
YRDCP1,0.087583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.757572
YRDCP2,0.0,0.0,0.068989,0.112927,0.169851,0.180241,0.0,0.0,0.0,0.0,0.0,0.0
YRDCP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YTHDC1,92.558373,79.68957,174.871767,61.349761,42.454536,122.30629,52.099286000000006,59.200877,100.923385,58.142867,80.719585,21.447774
YTHDC2,32.158549,36.631922,52.79668,25.720155,32.909066,50.98774,25.84397,19.390371,31.842833,54.953341,11.566517,31.540103
YTHDF1,7.371285,9.286782,14.373955,23.755853,6.874527,12.053429,12.152111,4.375011,5.000486,6.552231,3.625948,9.623776
YTHDF1P1,0.0,0.0,0.064454,0.0,0.010025,0.0,0.040143,0.058452,0.017598,0.0,0.0,0.0
YTHDF2,8.186949,4.595069,12.478228,14.203483,4.734147999999999,7.60319,9.006559,4.490547,4.247765,4.776945,3.3821,0.0
YTHDF2P1,0.039152,0.078319,0.059057,0.048192,0.027691,0.921718,0.055212,0.0,0.024265,0.248243,0.0,0.0
YTHDF3,44.77739,66.09226,74.551704,47.922303,28.979021,56.565862,40.967925,43.138432,40.368965,59.24873100000001,23.617104,32.238656
YTHDF3-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YWHAB,67.765833,64.717068,109.847799,60.63422,21.316831000000004,47.08139,54.07503799999999,57.78858400000001,29.126535,51.111976,13.166085,14.968057
YWHABP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YWHABP2,0.191387,0.319253,0.0,0.195245,0.116262,0.786039,0.150968,0.27234,0.559193,0.58116,0.0,1.192832
YWHAE,292.209406,203.120255,157.416849,288.878537,148.91024099999998,358.791896,196.950655,332.01669400000003,185.978692,310.228063,104.823485,87.585438
YWHAEP1,2.22146,1.722291,0.762737,1.252928,1.147651,0.64904,2.097742,1.642191,0.513844,1.388905,0.298969,0.0
YWHAEP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YWHAEP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YWHAEP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YWHAEP5,0.875206,3.550363,0.705801,0.532838,0.946288,0.934406,0.274139,0.792237,0.512182,3.014889,0.297965,1.052618
YWHAEP7,0.0,0.0,0.0,0.0,0.0,0.0,0.017168,0.0,0.0,0.0,0.0,0.0
YWHAG,9.783619,6.097943,9.96837,14.900688,4.418248,9.246553,8.103658,5.861572,5.387363,7.019039,3.716231,3.664114
YWHAH,250.58212,109.969114,102.011584,248.817859,60.926486,135.895903,220.732615,148.93773,43.000653,153.840829,27.735598,18.091877
YWHAH-AS1,0.0,0.0,0.0,0.0,0.0,0.262457,0.062153,0.08991,0.117064,0.0,0.0,0.0
YWHAQ,121.190018,118.370946,160.733209,182.855249,74.5547,150.821216,127.465106,78.277718,95.824084,121.060963,46.611902,81.69646300000001
YWHAQP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YWHAQP4,0.0,0.0,0.0,0.0,0.0,0.0,0.042367,0.0,0.0,0.0,0.0,0.0
YWHAQP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YWHAQP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YWHAQP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YWHAQP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YWHAQP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YWHAZ,220.121832,222.497118,330.413709,213.266787,99.425858,242.061895,215.917809,395.075359,84.46525,196.459067,194.860906,102.752182
YWHAZP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YWHAZP10,3.92999,5.773614,9.368375,3.426634,0.961943,6.947774,5.386274,8.665141,1.447615,4.84729,4.569785,7.728755
YWHAZP2,1.958595,2.212981,1.893836,1.624999,0.192463,3.894179,1.13834,1.685035,0.822294,3.30548,0.640009,2.280179
YWHAZP3,8.693925,11.106516,11.851831,6.489928,4.558177,9.546054,8.065026,12.449958,2.152409,5.136838,5.737451,2.778266
YWHAZP4,0.938729,1.34014,0.883691,0.608831,0.790396,0.698309,1.462734,1.52987,0.838986,0.586317,0.983855,0.988022
YWHAZP5,2.033783,1.03651,2.451378,0.622863,0.138168,2.521411,1.127223,2.151105,0.385522,1.271028,0.0,0.0
YWHAZP6,0.509992,0.076171,0.0,0.386073,0.026653,0.0,0.144394,0.5307,0.122443,0.521229,0.0,0.0
YWHAZP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YWHAZP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YY1,68.993887,66.012078,34.566104,67.156838,32.83998,93.353564,45.603745,42.749631,40.86802,90.462728,20.135061,48.04292
YY1AP1,136.557012,138.993413,136.222527,72.125252,53.294172,172.406314,59.601227,73.621472,84.792732,169.32170399999998,110.433709,63.053498
YY1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YY1P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YY2,0.223863,0.600735,0.359663,0.247763,0.061639,0.472887,0.215723,0.194441,0.238031,0.026682,0.0,0.0
Y_RNA,0.0,0.0,0.0,0.0,0.360022,4.067961,1.881584,1.44187,3.064736,0.0,0.0,0.0
ZACN,0.0,0.078851,0.14243,0.0,0.026716,0.0,0.0,0.051587,0.023062,0.0,0.0,0.0
ZACNP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZAN,0.002587,2.812706,0.145256,0.081045,0.059466,0.562796,0.016543,0.0,0.0,0.072223,0.0,0.0
ZAP70,0.388005,2.06705,0.909361,3.33633,2.896862,5.786104,2.016395,1.551499,1.296997,8.423228,25.014568,10.869034
ZAR1,0.0,0.0,0.0,0.0,0.063428,0.167624,0.0,0.022348,0.221011,0.0,0.0,0.0
ZAR1L,0.0,0.181284,0.0,0.0,0.0,0.0,0.0,0.062265,0.027599,0.0,0.0,0.0
ZBBX,0.252817,4.691299,0.0,0.0,0.10049,0.0,0.24822,0.298964,0.0,0.0,0.0,0.093144
ZBED1,7.578665,10.070851,8.873588999999999,10.036186,10.636724,8.422263,18.277817,6.854342,7.615422000000001,10.772417,7.510279000000001,4.863427
ZBED1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBED2,0.0,0.0,0.0,0.024077,0.010247,0.040545,0.036647,0.0,0.0,0.183006,0.0,0.0
ZBED3,0.108828,0.219949,0.031392,0.132598,0.004795,0.4536159999999999,0.003237,0.023653,0.193399,0.0,0.0,0.013996
ZBED3-AS1,0.023274,0.0,0.0,0.138084,0.0,0.0,0.017598,0.0,0.0,0.0,0.0,0.0
ZBED4,0.963113,1.622783,11.752503,2.391315,1.039274,1.445063,1.328402,1.333956,0.813106,1.468615,0.633245,2.976382
ZBED5,15.867884,29.209753,34.340097,14.898341,8.085954000000001,21.002886,15.756443,12.975391,14.548757,21.280031,3.035818,18.881417
ZBED5-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028556,0.0,0.0,0.0
ZBED6,56.874731,46.562905,56.581322,17.562718,23.609674,53.018163,19.641163,33.015332,31.244772,96.142858,7.757057,54.356321
ZBED6CL,0.582702,0.59792,0.125485,0.781817,0.155273,0.188737,0.594318,0.237505,0.615341,0.260663,0.321007,0.341363
ZBED8,1.961386,6.196899,4.405601,3.04718,2.326105,3.377602,3.66534,5.649748,8.055251,6.298687,0.996564,3.429138
ZBED9,0.018029,0.061122,0.0,0.0,1.582962,0.342198,0.479445,0.024156,0.931111,0.851674,0.037686,4.439977
ZBED9-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBED9P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBP1,5.791975,5.428212,1.499545,1.091608,2.567828,6.243636,2.811703,0.4670459999999999,0.325646,3.639499,7.067355,0.952185
ZBTB1,45.456176,55.206206,34.033642,31.313502,14.307267,57.389882,38.889068,25.882952,24.024248,55.524857,18.656357,49.804314
ZBTB10,8.516289,30.171415,29.942549,23.338253,8.747287,42.902337,16.943114,22.113461,30.842232000000003,30.035713,18.305297,43.399115
ZBTB11,6.442692,7.271739,9.95092,7.380170000000001,7.072703,7.308721,5.97035,6.226038000000001,4.63424,12.298645,5.600162,5.623046
ZBTB11-AS1,0.139929,0.128527,0.036769,0.160005,0.138679,0.067537,0.068438,0.08877,0.335274,0.076289,0.62069,0.0
ZBTB12,1.17771,1.293368,0.259931,0.5759,0.35835,0.686362,0.554376,0.689968,1.495965,0.954686,0.208081,0.61172
ZBTB12BP,0.0,0.0,0.0,0.0,0.0,0.045282,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB14,4.707712,5.330358,2.797255,2.837288,4.95062,6.63681,3.609918,5.503356,3.738476,9.073479,1.321738,3.769244
ZBTB16,3.449351,2.752106,26.059108,0.401269,4.107703,31.115458,2.181464,2.760375,202.246144,55.331986,26.009887,12.996061
ZBTB17,9.229844,7.103253,12.05323,11.361225,5.015506,9.337075,4.7334320000000005,6.351767,9.056404,6.263726,10.347607,28.277705
ZBTB18,0.890825,20.929892,16.228792,14.483859,1.267395,8.485994,2.211867,0.861378,3.806008,36.840192,1.68941,1.014121
ZBTB2,3.526562,8.368084,8.718617,6.05665,4.783688,4.212694,5.994764,3.662372,3.100733,7.201123,1.03274,3.214065
ZBTB20,7.339131,15.331958,3.973811,4.139078,6.782418,14.598274,12.585501,7.939685,35.099336,11.543365,3.478076,3.727273
ZBTB20-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB20-AS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB20-AS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB20-AS4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB20-AS5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB21,9.885838,8.432283,29.69978,10.185028,5.457673000000001,17.169114,8.393715,10.341443,5.045709,10.547482,0.26096,13.45181
ZBTB22,8.427364,8.572462,3.04052,5.241453,5.231586,13.530745,5.947784,5.433592,7.211038,11.155419,3.081899,7.217663
ZBTB24,4.722905,8.237759,3.108542,3.629328,3.351743,3.2971,4.419055,4.381387,2.273567,10.191694,1.313067,2.213244
ZBTB24-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB25,7.626404,7.404954,4.082832,4.376899,2.995947,9.230882,5.59873,3.950161,6.748729,11.404191,1.021223,10.947604
ZBTB26,3.021783,3.562563,1.347817,1.957931,1.4475509999999998,4.06664,2.335438,2.002793,4.400799,6.252182,1.323091,4.925728
ZBTB2P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB3,1.486305,1.955852,1.290724,0.952334,5.735013,1.207214,2.541507,2.094431,1.318822,1.585777,0.442207,0.069173
ZBTB32,0.0,0.053334,0.10137,0.033102,0.082123,0.027713,0.113586,0.036764,0.016632,0.332815,0.0,0.0
ZBTB33,14.675093,21.514109,25.181641,12.432588,14.688154,22.565124,14.569932,9.437032,12.319463,25.279723,5.476692000000001,10.925606
ZBTB34,0.0,2.508731,0.0,1.810221,1.345129,2.793296,0.0,0.0,1.295078,0.0,0.0,0.0
ZBTB37,10.80849,6.163793999999999,3.739748,3.625113,3.113626,9.050993,1.702956,10.785176,1.442004,9.308128,0.0,0.0
ZBTB38,27.887298,41.715573,30.240331,27.171721,15.167033,30.133231,37.166876,19.415274,37.554275,50.978832,10.068255,17.380245000000002
ZBTB39,0.838416,1.77835,2.344691,0.853658,1.168026,1.713224,0.942165,1.20197,1.177806,2.105401,0.650422,1.157389
ZBTB4,3.678784,5.120861,3.12634,3.121927,2.048288,4.864007,5.410568,6.095459,7.316856,8.521468,2.948011,3.835705
ZBTB40,15.799363,12.821847000000002,17.525093000000002,14.360482,13.78021,21.19453,12.407552,9.345932,14.250746,15.227024,7.145505,29.153871
ZBTB40-IT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB41,21.180399,23.736996,23.766554000000003,11.638462,10.938783,39.749543,10.986543,24.409793,9.740342,44.010616000000006,3.007703,14.086486
ZBTB42,3.401714,5.407681,2.561649,3.017681,3.70522,4.877049,3.566009,3.420552,0.605263,4.026279,3.43271,18.015761
ZBTB43,12.720648,14.534864,24.665982,14.749626,4.35846,21.102871,15.455478,12.110139,13.268373,19.98031,4.911914,27.912357
ZBTB44,19.372144,15.9778,16.188099,8.740819,14.935413,22.528089,12.406848,14.163759,26.964177,40.653875,1.684344,40.409617
ZBTB44-DT,0.0,0.794589,0.0,0.213148,0.0,0.0,0.0,0.0,0.19588,0.25196,0.0,0.0
ZBTB45,1.733625,2.276434,3.845683,3.0262960000000003,1.350621,10.753556,1.2960789999999998,1.127868,2.700451,2.788244,1.736499,1.676341
ZBTB45P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB45P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB46,0.537631,1.626857,3.209066,2.242599,1.050891,1.146626,1.858861,0.753058,4.3422030000000005,1.659175,0.251692,1.300755
ZBTB46-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB46-AS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB47,3.023867,2.429454,1.845159,3.639688,2.327181,2.848217,3.460653,3.019778,5.058363,4.112143,1.375482,1.373009
ZBTB47-AS1,0.0,0.0,0.0,0.0,0.059378,0.0,0.0,0.053541,0.0,0.0,0.0,0.0
ZBTB48,9.730254,16.281610999999998,26.894475,20.980474,9.482434,16.088041,12.125065,9.41381,25.487587,35.856284,9.751787,54.196017
ZBTB49,2.626833,5.277229999999999,9.365981,4.177204,3.060291,5.045567,2.611908,3.434151,7.557643,4.263565,1.791651,7.53654
ZBTB5,3.931415,4.095923,1.671642,3.221679,2.424222,6.025613,3.89069,2.947366,3.196471,6.043651,0.557198,6.709988
ZBTB6,2.693998,2.028518,2.325531,2.477075,1.836682,1.724553,2.563787,2.5592,0.892639,3.302524,0.315477,1.827768
ZBTB7A,4.697464,4.536753,4.993352,4.837324,4.192948,5.85005,3.635956,2.452995,2.656544,5.692376,4.371248,8.130651
ZBTB7B,26.919587,42.008809,23.189461,24.961888,23.979227,16.87124,14.896532,22.471258,3.938658,37.555484,10.92236,25.717743
ZBTB7C,3.329746,2.118338,3.588293,0.143403,1.060064,1.098581,1.172073,0.220177,0.372632,4.280353,1.259424,0.150259
ZBTB7C-AS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB8A,1.5943269999999998,0.935583,4.904739,1.58245,2.020782,4.312555,2.90749,1.5284259999999998,1.13109,3.643008,0.0,15.421243
ZBTB8B,0.0,0.0,0.0,0.054646,0.0,0.034777,0.004604,0.0,0.0,0.0,0.0,0.0
ZBTB8OS,24.787788,13.633997999999998,22.690425,25.38677,12.105885,24.970333,18.37984,18.670403,9.604537,46.56102,2.058945,17.641275
ZBTB8OSP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB8OSP2,0.490595,0.268913,0.49521,0.162041,0.252396,0.0,0.0,0.090897,0.0,0.0,0.0,0.0
ZBTB9,10.913069,9.446031,4.750448,5.192033,2.893335,3.045283,5.638231,6.157114,4.1908650000000005,7.998053,1.6453479999999998,4.094562
ZC2HC1A,7.039256,21.654459,25.102069,56.027041,7.647667,23.830832,23.954828,7.273973,38.119088,12.050302,17.111456,8.61303
ZC2HC1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZC2HC1C,2.082011,6.578404,1.233673,1.805204,0.544711,2.876932,1.084429,1.814919,1.103439,0.634221,0.0,14.158236
ZC3H10,0.727956,1.09805,1.031711,0.928397,1.03233,0.469151,0.684785,1.001058,1.232712,2.159171,0.779119,0.973163
ZC3H11A,424.225773,328.82000700000003,459.228902,171.46288299999998,217.573043,311.217245,171.127024,280.655565,231.12263,606.20611,62.079168,251.054549
ZC3H12A,7.824667000000001,5.134893,14.816767,7.158697,5.967229000000001,14.870008,4.027952,3.358231,1.6650490000000002,12.485915,3.034089,31.748330000000003
ZC3H12A-DT,0.03443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZC3H12B,0.104867,0.185175,1.288753,0.569715,0.432988,0.14142,1.14945,0.246073,3.175971,0.203423,0.736347,0.0
ZC3H12C,2.295186,3.592204,6.027688,2.235394,2.670563,2.471093,4.97143,2.872806,11.606476,5.525279,2.248674,8.831507
ZC3H12D,0.389999,0.143019,0.016763,0.091143,0.029459,1.0686909999999998,0.416912,0.030316,0.088109,1.581769,1.520428,0.492908
ZC3H13,32.557377,21.132871,31.758333,14.928283,7.804685,29.886115,19.084118,19.440801,24.070299,22.545383,7.739422,13.156166
ZC3H14,64.981129,105.905877,49.316271,81.446127,25.73484,108.971304,65.487099,48.553069,91.811074,75.80612500000001,25.378355000000003,82.318501
ZC3H15,39.507298,48.636144,30.940558,36.465025,8.144077,34.947785,27.086612,25.705922,22.427831,37.944578,8.286972,24.589839
ZC3H18,19.813924,16.602284,10.690585,16.907564,12.795423,32.170646000000005,13.888469,26.374354,19.890493,21.680846,14.806867,21.45033
ZC3H3,5.5432120000000005,9.267346,10.208107,4.433736,8.470754,6.123707,4.615789,9.09376,4.824365,7.950588,7.015674,8.413139
ZC3H4,42.188746,37.214706,15.456659,27.64666,18.178448,41.60994899999999,32.289714000000004,34.549402,38.728182,36.75586,7.072794999999999,13.947162
ZC3H6,25.487263,33.148929,15.95589,12.196419,9.374976,36.722763,15.476655,22.668619,33.723576,31.020591,6.671183,17.135212
ZC3H7A,37.140862,28.565716,39.928652,19.38696,15.444172000000002,33.140163,21.838293,28.218761,22.601461,22.386404,14.218788,31.837316
