ID_REF,GSM4190059,GSM4190065,GSM4190066,GSM4190068,GSM4190071,GSM4190078,GSM4190079,GSM4190080,GSM4190082
KIR_Inhibiting_Subgroup_2,3.967596465,4.731162769,5.100088612,3.812246973,3.825212863,4.655072524,3.897041924,4.599533997,4.904039998
KIT,6.839183437,5.665908686,6.443242035,5.84374654,6.12007541,5.929787973,7.127496029,5.922093136,6.992958639
KLRB1,5.340871359,5.594139875,6.414542961,8.172726116,7.767079297,6.807743022,5.937482809,5.340871359,4.633922667
KLRC1,8.381401691,8.320116984,7.554066194,7.818146984,7.961186191,8.104981422,8.188367725,8.596886053,7.331781807
KLRC2,7.26762795,7.623672461,7.439685032,6.820199568,6.526338062,7.826883281,8.069268334,8.550381393,7.349970559
KLRD1,4.113275313,4.633922667,4.8594501,4.655072524,4.364499911,4.937061447,4.364499911,4.477939642,4.041127994
KLRF1,7.521594132,8.029492852,7.175045302,7.240449103,7.200130645,7.265062073,8.482481489,8.397242293,7.331781807
KLRG1,4.937061447,6.077521732,4.937061447,5.574590475,7.084025405,6.301114785,6.823952225,5.302429801,5.535154753
KLRK1,6.264949501,7.479003044,7.369842774,7.502649071,7.952947983,8.674921176,7.808229883,7.095447866,7.049990459
LAG3,5.207823227,7.5879601,5.762240037,5.51840002,6.99701078,6.924713094,6.94728214,5.793150662,5.594139875
LAIR2,8.900452529,8.747940597,8.385009535,8.616685363,8.574012027,9.001706086,8.149871505,8.762588489,8.612440184
LAMP1,12.5961492,12.54218813,11.94090831,12.99489222,11.80751257,12.07754452,12.69274229,12.34539454,11.44549134
LAMP2,8.833573191,10.81824678,10.73684413,11.34178904,11.15131971,10.45537563,11.36840484,10.85128361,11.10580396
LAMP3,7.317221558,7.521594132,8.224129809,8.473448975,7.460179031,8.420666121,7.270193827,7.782621462,7.735747086
LBP,10.22025013,9.842755799,12.63820875,12.34539454,11.65049586,12.4427271,12.4427271,11.62409744,13.8023746
LCK,7.613182096,7.908081749,7.194492835,8.599798071,8.001291711,8.756816672,7.5879601,7.541044364,6.891569626
LCN2,6.483621386,9.111959867,8.977755459,13.67868456,6.307535043,10.32664048,7.046419806,10.41186098,12.29462228
LCP1,10.5472852,10.87955928,10.47072146,10.85128361,10.35955878,11.25181995,10.30213141,9.851878707,9.545455379
LGALS3,8.446947651,9.903915217,10.57242427,10.57242427,9.924363344,10.97811082,8.392605993,9.251582391,8.813421627
LIF,8.781198112,6.931530581,8.619377069,7.872805788,7.779364304,6.896372077,7.046419806,7.084025405,6.953146366
LILRA1,6.553246151,6.57776104,6.565691687,6.059608642,6.414542961,6.668294945,6.823952225,6.443242035,6.681358918
LILRA4,5.535154753,4.399760333,5.617059848,5.40498677,5.563249981,5.815431781,4.612772809,5.882485765,5.699436971
LILRA5,8.875147527,7.494897691,7.850180552,7.21658156,7.810381271,7.767079297,6.125420774,7.464307888,7.430568728
LILRB1,7.236337727,7.833785678,7.682067339,7.926475158,7.476908701,8.440553302,6.823952225,7.623672461,7.642248077
LILRB2,8.85474936,8.102611804,8.500078739,8.52275411,8.294713685,9.326049944,7.213215356,8.19498556,8.018607172
LILRB3,8.248323684,7.259981948,7.600851314,7.598401739,7.439685032,7.581386965,6.94728214,7.445595336,7.103606586
LRP1,11.15131971,11.39669916,11.27525845,11.50540779,11.25181995,11.49510384,11.94090831,11.88133891,10.86511502
LRRN3,6.429375048,6.74783985,6.992958639,7.916669198,6.603386273,7.633800573,7.770206633,7.876107198,8.083648089
LTA,9.76740385,8.767458951,8.104981422,7.901865466,8.069268334,8.027583008,8.252629718,8.500078739,7.765591259
LTB,10.01009687,8.029492852,7.992366994,9.095156358,8.574012027,8.564997875,7.694959093,7.557648648,6.625253618
LTBR,9.920203466,11.08864468,10.6708669,10.74637584,10.76782179,11.01400126,12.34539454,11.25181995,10.35359732
LTF,8.992781935,7.596482225,7.88554341,8.35876657,7.745477395,8.112865754,7.345608485,7.768567335,7.254901822
LTK,9.171900529,6.45454202,8.363444417,7.358713436,6.845475937,7.776107146,6.823952225,7.358713436,6.019226649
LY86,8.09216041,8.190694938,7.460179031,8.178375157,7.671547799,8.655455634,7.900171441,8.071263251,7.987856514
LY9,9.312096675,8.599798071,8.662970546,8.781198112,8.525260786,8.886104679,8.069268334,9.557742399,9.13082529
LY96,5.804291221,8.180436862,8.413917482,8.548718255,8.820323195,9.194773361,7.733914822,10.12327029,7.838748076
LYN,5.31543769,8.35697221,7.682067339,7.770206633,8.093979861,7.483310234,7.5879601,8.35876657,7.882929432
MAF,8.92295585,9.167632656,9.582301057,8.890478689,9.673969563,9.10655086,9.938599166,8.894852699,10.64937064
MAGEA1,5.594139875,5.328154524,7.82073321,9.22087834,7.823808246,8.231745867,5.129773392,5.740347914,5.769951415
MAGEA12,7.810381271,9.62368639,6.125420774,5.434804717,6.000107683,5.563249981,9.993066229,6.317835022,6.839183437
MAGEA3,10.53520036,11.97459186,7.5133232,10.2095304,7.603300889,7.663758768,12.02478334,7.63987691,7.317221558
MAGEA4,5.762240037,6.145747505,5.379811646,5.006364994,4.655072524,6.000107683,4.904039998,5.574590475,5.699436971
MAGEB2,8.695441096,8.405146305,6.668294945,5.910902353,7.618386956,5.97698894,9.22087834,7.38066416,7.806078494
MAGEC1,6.712961437,7.095447866,7.091666564,6.009667166,6.174086423,5.563249981,8.327323137,6.540493985,7.127496029
MAGEC2,6.184601312,8.657933395,7.426263653,7.618386956,6.526338062,6.483621386,8.371697779,7.398744772,8.315532186
MAP2K1,8.963382147,10.07152977,10.52223285,9.656009836,9.449348376,9.303184157,9.806821438,9.316759655,9.833017943
MAP2K2,10.90334059,11.75365188,11.19766951,11.50540779,10.9377498,10.2508849,11.08864468,10.87955928,11.59853674
MAP2K4,8.787724975,8.737016271,8.875147527,8.655455634,8.85474936,8.944144148,10.0802362,8.723576294,9.044116828
MAP3K1,9.256964736,9.755919087,8.977755459,8.86349004,9.082440928,8.531159072,8.782984262,8.614562773,9.072228584
MAP3K5,10.19572853,8.900452529,10.09052434,9.548921111,9.232896797,9.111959867,9.891644702,9.714679171,8.246054343
MAP3K7,11.06683372,10.37422105,10.01990331,9.993066229,9.971381506,9.62368639,10.35955878,10.22893157,9.270430804
MAP4K2,7.5133232,8.00561246,9.13387976,7.890047338,8.593974036,8.333250409,9.506193983,7.685305259,9.303184157
MAPK1,10.37422105,11.03094982,9.891644702,10.09052434,10.0802362,9.682321395,9.882000641,9.862510654,10.40207421
MAPK11,6.553246151,5.868685462,6.733396408,6.540493985,7.236337727,7.19731174,6.595352333,6.257505333,8.80166959
MAPK14,10.6708669,12.20207474,10.99691617,10.26213034,10.45537563,10.53520036,10.74637584,10.91941446,10.85128361
MAPK3,9.12777082,10.65679742,9.412541512,8.85474936,9.364284756,9.044116828,9.433537062,8.837581298,8.963382147
MAPK8,8.580551883,9.512521462,9.309944821,9.111959867,8.420666121,8.490039347,9.499609376,7.568048303,9.412541512
MAPKAPK2,8.312372658,9.724272107,10.45537563,10.03000856,9.682321395,9.380835365,10.34277445,10.29068241,10.05203166
MARCO,7.250712993,6.863239396,7.326666306,8.287717698,7.745477395,9.466589596,7.213215356,6.317835022,7.028108429
MASP1,9.084617537,7.663758768,8.823052944,8.564997875,9.49634286,8.747940597,11.12961288,9.006494929,8.742550382
MASP2,8.635249075,8.662970546,9.833017943,8.542384025,11.0474582,10.5472852,8.72894982,10.2508849,8.118660168
MAVS,10.97811082,11.27525845,9.859458477,10.43529498,9.781598548,9.634404303,10.59381062,9.652341167,9.971381506
MBL2,5.251387517,7.095447866,6.294694527,9.282655168,10.19572853,10.41186098,8.299897128,9.828214045,8.333250409
MCAM,7.535096719,8.638274971,8.444851707,8.371697779,8.681447534,7.00106292,8.451787957,7.38066416,8.525260786
MEF2C,7.194492835,8.083648089,8.940513086,9.275994207,8.992781935,8.6060964,8.520247433,8.860274812,8.756816672
MEFV,7.598401739,6.74783985,7.838748076,5.631993395,7.270193827,7.012445324,6.516027102,6.12007541,8.162842098
MERTK,9.541989648,9.521238838,8.868807091,8.86349004,9.512521462,9.859458477,9.859458477,10.74637584,9.928523222
MFGE8,12.69274229,11.83672428,9.732408792,10.86511502,10.11028446,9.392829244,9.046199812,8.767458951,9.62368639
MICA,8.203843101,8.883525312,8.250593025,7.449304149,8.63992987,8.337182927,8.960525779,7.671547799,7.949610018
MICB,8.759702581,8.558403842,9.264969899,8.102611804,8.180436862,8.15553276,9.466589596,8.650394976,7.456050174
MIF,13.67868456,9.426315556,11.83672428,11.65049586,9.528275618,11.77554511,11.88133891,11.83672428,13.22134834
MME,8.218186882,7.758133783,8.075305522,7.547510946,7.525490476,7.806078494,8.440553302,11.08864468,7.898477416
MNX1,7.103606586,5.89971157,6.611420213,5.713983513,5.392399208,5.868685462,4.904039998,5.97698894,5.769951415
MPPED1,10.63705195,8.503062167,9.176168402,7.131815044,8.624596598,8.737016271,7.38602445,7.733914822,8.510721405
MR1,7.682067339,7.974772864,7.958631071,8.309213129,7.836547902,8.327323137,8.149871505,8.561700859,8.320116984
MRC1,6.712961437,8.437791936,8.454532321,8.972790711,9.260967318,8.784770412,8.690123931,8.782984262,8.977755459
MRPS5,10.82580942,11.36840484,10.86511502,10.52223285,10.40207421,10.62209028,10.90334059,10.83337207,11.47025424
MS4A1,6.973530142,6.712961437,5.868685462,8.638274971,7.787727898,5.785406727,6.414542961,6.863239396,6.301114785
MS4A2,7.254901822,6.798734609,6.590566323,7.02277609,6.414542961,6.394673207,7.091666564,7.492539086,7.204320108
MSR1,8.465076388,9.949161622,9.229718347,9.790396977,9.859458477,10.47072146,8.767458951,9.663197164,9.386742806
MST1R,7.77184593,6.913220587,8.99526413,7.331781807,7.985923873,7.70487092,7.502649071,7.320452483,7.419642673
MTMR14,10.12327029,10.01009687,9.790396977,9.971381506,9.536122474,9.740415998,10.04105357,9.920203466,9.689986154
MUC1,6.505716142,4.215370907,8.462270292,9.329577109,4.920550722,8.68881146,5.937482809,4.937061447,8.306087269
MX1,9.389786025,9.882000641,10.04105357,10.77891356,11.17592642,9.336385183,10.22893157,11.0474582,10.5472852
MYD88,10.11028446,10.03000856,9.755919087,10.72001538,10.35359732,9.706675215,10.68228926,10.40207421,10.2508849
NCAM1,9.938599166,7.470506387,8.215730949,7.745477395,7.767079297,8.054053283,7.445595336,7.794971552,7.554066194
NCF4,7.573281131,7.930440494,7.594562711,8.49709531,8.044284456,8.536918826,6.294694527,7.838748076,7.818146984
NCR1,6.019226649,5.251387517,6.019226649,5.270404715,5.183315291,5.183315291,6.197780488,5.815431781,5.360341502
NEFL,6.839183437,7.151081458,5.937482809,6.364464373,6.526338062,6.913220587,6.823952225,7.160179645,7.541044364
NEG_A,3.702382975,3.512125391,3.851131931,3.239394553,3.202733753,3.047905216,4.150219411,3.825212863,3.72762446
NEG_B,3.702382975,3.617594707,3.431876385,3.609171568,3.742140789,2.774662683,3.617594707,3.967596465,4.170382499
NEG_C,3.702382975,4.190545587,3.54042113,3.431876385,3.937264144,3.812246973,5.584365175,3.702382975,3.54042113
NEG_D,3.457853018,3.276055353,4.8594501,3.239394553,4.113275313,3.483829652,4.364499911,3.40162065,5.360341502
NEG_E,3.967596465,3.777969101,4.150219411,3.877051,3.937264144,4.041127994,5.419895743,3.967596465,3.897041924
NEG_F,4.113275313,3.967596465,4.224836005,3.609171568,4.224836005,3.60074843,6.294694527,3.702382975,5.129773392
NEG_G,2.562175122,3.617594707,2.774662683,2.774662683,2.990561106,2.349687561,4.150219411,3.047905216,3.617594707
NEG_H,3.851131931,3.617594707,3.431876385,3.047905216,3.202733753,3.371364915,4.904039998,2.774662683,3.047905216
NFATC1,7.573281131,7.232226351,8.437791936,7.483310234,8.075305522,6.45454202,6.823952225,7.320452483,8.449043594
NFATC2,11.5413939,9.706675215,9.481479251,9.777469211,9.218181238,9.790396977,8.890478689,9.364284756,10.45537563
NFATC3,10.29068241,10.70347019,9.236075246,9.512521462,9.740415998,9.270430804,10.3169505,9.398337649,9.76740385
NFATC4,9.060296658,7.283478003,7.992366994,8.011617537,8.112865754,8.196948969,7.502649071,7.992366994,7.349970559
NFKB1,7.103606586,8.218186882,8.292594522,8.2725823,8.120628477,7.908081749,7.963741311,8.614562773,7.898477416
NFKB2,9.64291886,9.652341167,9.882000641,9.938599166,10.101207,9.592399233,10.23712629,9.873581926,9.865562831
NFKBIA,10.82580942,10.26213034,11.62409744,11.88133891,11.68159315,10.68228926,11.65049586,12.05114726,12.07754452
NLRC5,8.752450911,8.806341871,7.808229883,8.044284456,8.930822747,8.550381393,9.176168402,7.598401739,7.898477416
NLRP3,8.15553276,7.689133113,8.090340959,8.029492852,7.5792222,7.767079297,6.414542961,8.413917482,8.023783907
NOD1,9.561104222,8.754633791,8.840544745,8.80166959,8.813421627,8.643870974,8.650394976,8.909842072,8.333250409
NOD2,7.058413715,7.709194943,7.07346294,7.439685032,8.018607172,7.564639702,7.985923873,6.863239396,7.240449103
NOL7,8.936882024,11.80751257,9.740415998,9.204593641,9.541989648,9.167632656,10.29068241,9.993066229,10.19572853
NOS2A,5.699436971,2.349687561,5.762240037,4.128973588,4.308025058,4.113275313,4.150219411,6.863239396,5.988548312
NOTCH1,8.146493393,8.327323137,9.056789215,9.068016343,8.652977873,8.619377069,8.007656684,9.364284756,8.750195754
NRP1,11.36840484,11.01400126,10.63705195,11.0474582,10.77891356,10.6708669,10.20262947,11.15131971,9.959460357
NT5E,11.25181995,10.5472852,9.714679171,10.23712629,10.65679742,10.12327029,10.6708669,9.982375339,9.470221313
NUBP1,6.287821438,8.475556077,8.552044532,6.23371904,7.557648648,6.408357419,8.149871505,6.803238816,7.570664717
NUP107,11.22088754,10.52223285,9.847317253,9.873581926,10.00407001,9.426315556,10.11028446,10.35359732,10.32664048
OAS3,8.344176299,8.633878079,9.109255364,8.570506867,9.282655168,8.381401691,9.158554692,9.539056061,9.429981283
OSM,7.992366994,6.625253618,6.733396408,5.910902353,6.174086423,6.581770677,6.414542961,6.059608642,6.585780314
PASD1,8.35697221,9.470221313,3.756657119,3.047905216,3.202733753,3.202733753,3.371364915,3.40162065,3.54042113
PAX5,8.050937975,7.398744772,7.626883932,7.175045302,6.565691687,7.521594132,7.847959304,7.605397443,6.45454202
PBK,9.001706086,9.184665866,8.35697221,8.231745867,8.090340959,7.980610361,8.870908915,8.337182927,9.060296658
PDCD1,8.454532321,6.611420213,7.202225376,5.956982723,5.68489043,7.041291455,5.584365175,7.006754122,6.089981384
PDCD1LG2,5.594139875,5.449148365,6.375660584,5.910902353,5.713983513,6.210959664,4.150219411,5.551909487,4.633922667
PDGFC,8.142800535,8.389953135,7.983991232,8.731675453,8.366327905,7.776107146,8.944144148,9.386742806,7.75511313
PDGFRB,9.536122474,10.30213141,10.17255535,10.60971728,10.68228926,10.5120467,9.736412395,9.736412395,9.714679171
PECAM1,8.422810885,9.613770183,10.77891356,11.47025424,10.23712629,10.83337207,9.371494204,9.897779959,9.582301057
PIK3CD,9.171900529,9.006494929,7.838748076,8.52275411,8.389953135,9.052536005,7.808229883,7.826883281,7.372360807
PIK3CG,8.816872411,7.776107146,7.535096719,8.473448975,8.160329001,8.520247433,7.5879601,8.213288523,7.792191597
PIN1,8.624596598,9.484165839,9.12777082,8.662970546,9.031545596,7.916669198,9.349242378,8.796362326,9.561104222
PLA2G1B,7.867324931,7.19731174,7.222019352,7.091666564,7.012445324,7.776107146,8.069268334,7.855615013,7.204320108
PLA2G6,8.624596598,8.446947651,7.505250909,8.296832848,8.875147527,8.966953429,9.908378607,8.162842098,9.781598548
PLAU,9.13387976,8.936882024,8.731675453,9.099933768,9.20841465,9.1524985,8.007656684,8.695441096,8.392605993
PLAUR,9.027288924,9.048282796,8.627124421,8.381401691,8.734345862,8.781198112,7.445595336,8.175550637,8.912480315
PMCH,8.126243288,7.992366994,7.145319467,7.598401739,7.107984002,7.713518966,8.690123931,8.397242293,8.392605993
PNMA1,8.650394976,9.1524985,8.292594522,8.446947651,7.908081749,8.440553302,8.392605993,7.26762795,8.897652614
POLR2A,12.14377682,11.06683372,10.53520036,10.48001738,10.12327029,10.38853234,10.32664048,10.59381062,9.773339873
POS_A,15.75275142,13.87475092,12.78558561,13.30997293,13.22134834,12.69274229,15.33454528,13.97839053,13.36300877
POS_B,14.20277655,12.02478334,11.42107664,11.97459186,11.62409744,11.39669916,13.97839053,12.54218813,11.80751257
POS_C,12.20207474,10.27942875,9.938599166,10.0802362,9.938599166,9.773339873,12.29462228,10.80003033,10.17255535
POS_D,9.478792662,8.399225734,8.302961408,8.007656684,8.180436862,7.541044364,10.5120467,9.023032253,8.577517186
POS_E,6.138256822,5.832607922,5.449148365,4.828698639,5.021690839,4.904039998,8.674921176,6.019226649,5.922093136
POS_F,5.937482809,5.183315291,4.756876966,4.399760333,4.599533997,4.280123657,8.591651585,5.463492013,5.183315291
POU2AF1,8.077385908,8.112865754,7.369842774,7.983991232,7.5133232,7.35207844,7.313990633,7.245581048,7.155659982
POU2F2,5.40498677,5.535154753,5.021690839,6.317835022,5.785406727,5.340871359,5.584365175,5.006364994,5.021690839
PPARG,9.312096675,9.225262524,8.512483401,8.878046736,8.415640316,8.980454209,8.767458951,9.099933768,8.616685363
PPBP,4.84407437,6.053649718,4.457619139,4.586295185,3.825212863,5.129773392,3.897041924,8.040746245,8.731675453
PPIA,9.457895215,9.564466046,9.371494204,9.204593641,8.558403842,9.466589596,10.01990331,8.633878079,9.916522732
PRAME,14.42240893,8.781198112,8.990299741,7.554066194,8.376420456,8.292594522,7.127496029,7.908081749,7.663758768
PRF1,8.890478689,8.843508191,8.68881146,8.459464195,8.210846098,9.095156358,8.712784521,7.977229491,7.806078494
PRG2,8.126243288,7.320452483,8.351789987,7.21658156,8.444851707,8.381401691,7.155659982,8.011617537,7.876107198
PRKCD,10.80003033,10.101207,8.567752371,9.398337649,8.734345862,8.875147527,9.327813526,8.456998258,8.723576294
PRKCE,6.924713094,7.949610018,7.474814358,6.733396408,8.503062167,6.350405649,8.837581298,7.456050174,7.999015186
PRM1,9.279324688,7.801434502,7.652645914,6.886767175,7.38602445,7.426263653,6.125420774,7.430568728,6.369685456
PRPF38A,10.64937064,10.40207421,10.22893157,10.06208609,10.05203166,10.06208609,10.13866538,10.63705195,10.09052434
PSEN1,9.833017943,9.097545063,10.00708344,9.380835365,9.247040122,9.647630014,9.572764186,9.912841997,10.101207
PSEN2,7.561231101,8.281160803,9.796830767,8.813421627,8.992781935,8.201603526,9.167632656,9.256964736,10.12327029
PSMB10,8.957669411,9.462957879,8.950012195,9.12357325,9.613770183,8.905931605,9.908378607,7.958631071,8.525260786
PSMB7,11.42107664,12.48016955,10.91941446,11.25181995,10.6708669,11.19766951,11.01400126,11.65049586,11.39669916
PSMB8,8.270607674,10.49845654,11.12961288,10.17779091,10.2095304,10.65679742,10.87955928,10.14985354,10.80003033
PSMB9,10.101207,10.47072146,10.68228926,10.101207,10.48001738,10.87955928,10.57242427,10.60971728,9.592399233
PSMD7,11.7359146,12.34539454,10.64937064,11.36840484,10.97811082,10.2095304,11.83672428,10.73684413,10.49845654
PTGDR2,8.188367725,8.075305522,7.637505744,7.510587974,7.331781807,8.007656684,7.502649071,7.787727898,6.938348069
PTGS2,7.663758768,8.2725823,7.858453327,8.075305522,7.937189802,7.952947983,8.188367725,9.236075246,8.703996145
PTPRC,7.703293496,9.282655168,8.840544745,9.528275618,9.568615116,10.09052434,9.023032253,8.550381393,8.897652614
PVR,10.22893157,10.53520036,10.2508849,9.76740385,9.924363344,9.732408792,9.608913836,9.793613872,10.9377498
PYCARD,9.470221313,7.698337583,8.652977873,7.439685032,8.215730949,8.193022151,8.674921176,7.479003044,7.401676564
RAG1,8.381401691,8.142800535,7.922509822,7.535096719,7.541044364,7.961186191,8.102611804,8.287717698,8.069268334
REL,8.327323137,7.999015186,8.883525312,7.882929432,8.180436862,7.840948251,8.550381393,8.427236788,8.178375157
RELA,9.582301057,8.950012195,9.184665866,8.972790711,8.482481489,8.542384025,9.303184157,9.22087834,8.880945945
RELB,6.059608642,7.573281131,8.153249616,7.494897691,8.602947236,6.641433031,8.506891786,7.175045302,8.510721405
REPS1,9.312096675,9.364284756,9.506193983,8.784770412,9.761661468,8.593974036,10.00407001,9.938599166,8.796362326
RIPK2,7.34124641,8.731675453,8.774627538,9.903915217,8.440553302,9.747586975,8.975056709,8.963382147,8.866705267
ROPN1,9.139593148,8.702125891,8.371697779,8.35876657,8.383205613,8.500078739,8.870908915,8.816872411,8.385009535
RORA,9.666715823,9.638661581,10.48001738,9.392829244,9.659678505,9.084617537,9.521238838,10.01990331,9.877791284
RORC,5.89971157,8.164948699,10.00708344,8.344176299,10.53520036,9.604057489,9.777469211,8.957669411,11.19766951
RPS6,16.44054815,15.33454528,13.58387453,14.65435826,13.87475092,13.87475092,14.20277655,13.36300877,13.58387453
RRAD,7.963741311,6.241890103,6.443242035,6.364464373,5.785406727,6.264949501,6.595352333,6.891569626,5.769951415
RUNX1,5.956982723,8.848023332,7.745477395,8.454532321,8.552044532,7.19731174,6.99701078,7.661578093,7.58355173
RUNX3,7.417309802,7.581386965,7.049990459,8.164948699,7.810381271,8.011617537,7.270193827,7.115580508,7.127496029
S100A12,8.180436862,7.605397443,7.992366994,7.656395615,7.568048303,7.434026135,7.900171441,8.883525312,8.550381393
S100A7,9.634404303,8.716856461,8.960525779,8.690123931,8.486039795,9.0774003,8.327323137,9.747586975,9.146757702
S100A8,7.103606586,6.45454202,7.838748076,6.987129698,6.896372077,7.492539086,5.727165714,8.500078739,9.392829244
S100B,7.541044364,6.483621386,7.063266318,6.468174117,6.264949501,6.241890103,5.769951415,7.219947764,6.241890103
SAA1,5.129773392,9.229718347,10.81824678,13.8023746,10.63705195,14.9235035,10.99691617,13.30997293,10.83337207
SAP130,8.257646281,9.666715823,9.319270781,8.203843101,8.868807091,8.071263251,9.086794146,8.750195754,9.666715823
SBNO2,7.900171441,8.972790711,9.163751781,8.936882024,8.944144148,8.15553276,8.451787957,8.998485108,9.048282796
SDHA,10.17255535,10.42656825,11.51571174,10.07152977,10.09052434,10.90334059,10.49845654,10.6708669,10.76782179
SELE,6.741490131,6.496818428,6.863239396,6.526338062,6.294694527,6.45454202,7.213215356,7.768567335,7.139557475
SELL,7.38066416,7.765591259,8.281160803,8.490039347,7.985923873,8.093979861,7.847959304,8.66910757,8.681447534
SELPLG,9.279324688,7.615784526,8.132090592,8.062388587,8.317824585,8.752450911,7.658986854,7.818146984,7.401676564
SEMG1,7.890047338,7.568048303,6.019226649,7.42841619,6.651770756,6.953146366,8.1670553,7.992366994,8.144646964
SERPINB2,3.457853018,4.399760333,3.756657119,3.54042113,4.113275313,3.60074843,4.150219411,3.40162065,5.021690839
SERPING1,11.80751257,13.30997293,14.20277655,12.85426195,14.42240893,13.97839053,14.9235035,13.22134834,14.42240893
SF3A3,11.75365188,11.19766951,9.773339873,10.38853234,10.03000856,9.673969563,10.77891356,10.77891356,10.22025013
SH2B2,7.21658156,6.505716142,7.145319467,6.585780314,7.032135767,7.041291455,7.939463509,6.443242035,7.547510946
SH2D1A,4.655072524,6.174086423,4.8594501,5.815431781,6.375660584,6.068565187,4.612772809,4.84407437,3.825212863
SH2D1B,7.963741311,7.789959748,8.144646964,8.02119554,7.422953163,7.941737216,7.985923873,8.782984262,8.201603526
SIGIRR,8.992781935,7.494897691,8.137468681,8.647812078,8.408670476,9.036490546,8.188367725,8.260626152,7.858453327
SIGLEC1,10.40207421,9.303184157,8.813421627,9.349242378,9.12777082,9.869572379,8.591651585,9.64291886,8.930822747
SLAMF1,5.762240037,5.046047336,5.937482809,7.228158645,5.51840002,6.581770677,6.414542961,6.662108482,6.585780314
SLAMF6,5.89971157,5.815431781,6.479674029,7.467407138,5.751293975,7.21658156,6.294694527,7.046419806,7.510587974
SLAMF7,8.580551883,8.064831002,8.067273418,8.762588489,8.346236184,8.92295585,7.445595336,8.883525312,8.287717698
SLC11A1,8.567752371,8.040746245,8.054053283,7.847959304,7.38602445,8.612440184,8.102611804,7.26762795,8.591651585
SMAD2,9.656009836,10.34277445,10.05203166,9.920203466,9.139593148,9.506193983,9.592399233,10.34277445,10.22893157
SMAD3,12.10886503,10.64937064,10.85128361,10.37422105,9.882000641,9.49634286,10.2508849,10.35955878,10.44402172
SMPD3,6.375660584,5.328154524,5.499401975,5.360341502,5.270404715,5.463492013,5.584365175,5.832607922,5.449148365
SOCS1,9.095156358,8.153249616,8.66910757,7.671547799,8.586457857,7.891937288,6.94728214,7.472660372,7.472660372
SPA17,9.689986154,8.870908915,8.52275411,8.774627538,8.512483401,8.060046822,9.097545063,8.500078739,9.027288924
SPACA3,7.831023454,7.302229943,7.652645914,6.468174117,7.656395615,7.671547799,6.414542961,6.394673207,6.559468919
SPANXB1,6.102441036,5.868685462,5.646926942,7.467407138,7.573281131,5.31543769,5.937482809,7.916669198,8.627124421
SPINK5,6.953146366,7.250712993,6.516027102,6.845475937,8.027583008,6.725302684,8.327323137,7.557648648,7.618386956
SPN,7.944004634,6.839183437,6.918966841,7.898477416,7.831023454,7.869504377,6.595352333,6.394673207,4.731162769
SPO11,7.747683784,7.437483542,6.328135,6.94728214,7.107984002,6.668294945,8.482481489,7.5133232,7.685305259
SPP1,12.29462228,14.9235035,11.47025424,11.27525845,12.24600004,10.76782179,10.91941446,11.97459186,10.73684413
SSX1,5.89971157,7.55078857,5.89971157,6.559468919,8.227937838,6.863239396,10.86511502,7.717057744,8.66910757
SSX4,6.839183437,7.73757935,7.259981948,7.194492835,7.313990633,6.938348069,7.963741311,7.63987691,8.235422119
ST6GAL1,10.48001738,10.80003033,12.34539454,12.02478334,12.20207474,12.5961492,12.24600004,11.39669916,13.30997293
STAT1,10.95901651,11.44549134,11.75365188,10.32664048,12.02478334,10.91941446,10.42656825,10.48001738,11.65049586
STAT2,11.65049586,11.12961288,10.35359732,10.47072146,11.7359146,11.65049586,11.47025424,10.97811082,10.35955878
STAT3,11.83672428,11.59853674,12.14377682,11.94090831,11.42107664,11.59853674,12.391275,11.5413939,11.7359146
STAT4,7.456050174,7.180009982,8.112865754,7.890047338,8.294713685,7.972316238,9.670342693,7.740425178,7.510587974
STAT5B,8.825782692,9.358459913,9.912841997,9.740415998,9.392829244,9.971381506,9.652341167,10.07152977,9.336385183
STAT6,10.9377498,9.697918214,10.72001538,10.9377498,10.90334059,11.22088754,8.799015958,11.47025424,10.42656825
SYCP1,5.804291221,5.929787973,5.183315291,5.84374654,4.545589181,5.68489043,7.046419806,5.713983513,6.681358918
SYK,6.758142514,8.10735104,7.869504377,8.536918826,8.351789987,8.248323684,7.155659982,6.595352333,7.028108429
SYT17,7.937189802,6.559468919,8.767458951,7.131815044,7.685305259,7.131815044,6.414542961,7.028108429,7.618386956
TAB1,10.86511502,9.426315556,8.970524712,9.28801033,9.344169744,9.254273564,9.837886871,9.282655168,9.740415998
TAL1,9.340277464,8.342116413,8.185433146,8.062388587,8.132090592,8.12916694,8.327323137,9.015613595,8.19498556
TANK,9.949161622,11.0474582,10.16589301,9.891644702,10.49845654,10.23712629,10.64937064,10.2095304,10.23712629
TAP1,7.21658156,9.314248528,8.806341871,8.389953135,8.424955648,8.840544745,8.870908915,8.344176299,8.695441096
TAP2,10.34277445,9.971381506,9.548921111,9.165692219,9.873581926,9.613770183,10.06680793,9.595154223,9.659678505
TAPBP,10.91941446,11.77554511,10.87955928,11.22088754,11.88133891,10.74637584,12.07754452,11.42107664,11.22088754
TARP,9.4458642,8.930822747,8.512483401,8.695441096,8.548718255,9.023032253,8.857512086,9.165692219,8.905931605
TBK1,9.903915217,9.659678505,9.806821438,9.521238838,9.163751781,9.099933768,10.14985354,10.03000856,9.344169744
