index,GSM496016,GSM496019,GSM496020,GSM496021,GSM496023,GSM496032,GSM496036,GSM496037,GSM496040,GSM496041,GSM496042,GSM496043
RP11-63A1.2,-0.67879736,0.5657751,-0.52340335,1.2327644,1.7783108,-0.4521145,-1.1373062,-0.9236053,0.3171248,-1.127566,-0.6253674,-0.638863
RP11-63A11.1,1.3517405,-1.8950341,-1.3547008,1.4315165,-1.5367407,0.9131264,-0.80594903,0.5205087,0.78230923,-0.48401555,-0.9130494,0.7882533
RP11-63D14.1,-2.7998543,-0.2772253,-0.019843664,-3.0374923,0.4580656,-0.118289426,-2.3237233,-1.2586513,0.28030553,-3.1379004,-0.24873959,0.042525444
RP11-63K6.7,1.2980411,0.7056398,-0.7260049,0.29553387,0.016614174,-0.3196455,-0.7879241,0.39402723,-0.035914026,-1.0424854,0.17083493,-0.3724602
RP11-642D21.1,0.041152865,0.13903613,-0.9072835,0.21835247,0.16343962,0.12666835,0.67383116,0.27952117,-0.5995161,-0.25746274,-2.9977915,-0.5438562
RP11-644F5.11,-1.2171497,-0.55864227,-0.41845107,-0.9936909,-1.8127022,0.19577721,-0.012930062,0.012765124,-1.303667,-1.9944743,-0.4609571,0.19052345
RP11-646E18.4,0.15643053,-0.57137537,-1.5910404,-0.72088027,0.45519704,-1.4613193,-0.24443048,0.760056,0.28337952,0.52232605,-2.1121998,-0.41498706
RP11-646J21.6,-0.076084554,0.044237442,0.12955974,-0.15425317,0.29002085,0.54088086,0.00155352,0.42848352,-0.24874632,-0.024340011,0.13414073,-0.030565243
RP11-649A18.7,-0.07302179,-0.15717272,-0.69890195,0.40566266,-0.14571969,-0.030927768,-0.42214486,-0.13723831,-0.037509825,0.5990086,-0.31158724,-0.45723352
RP11-650K20.3,-0.8861565,-0.050739888,0.18990931,-0.51003236,0.48095262,-0.20125805,0.002557105,0.15332572,-0.27006924,0.0880969,-1.1188666,0.035954054
RP11-654A16.3,-1.4280341,-0.89650524,-1.2165505,-1.6279317,-0.48691854,-1.2506222,-0.5983097,-0.76945454,0.013938583,-1.6711813,-1.3875074,-1.5368047
RP11-65D24.2,-0.44408512,-1.0999686,-0.9771853,0.16348912,-0.20418139,-0.3288051,-0.25185668,0.61296827,-0.37049598,1.6090409,1.3876271,-0.6937685
RP11-65J3.14,0.361384,-0.19038136,0.06637666,0.48218623,0.85148984,-0.004679106,0.16899893,1.087598,0.16486399,0.23867741,0.80192024,0.8317848
RP11-65L19.4,0.09409548,-0.1817702,0.2026265,0.14711718,0.20765547,-0.10401564,0.019754106,0.35818872,-0.41469654,-0.27794573,0.26951665,0.2869556
RP11-661A12.9,-0.9972511,-0.1646435,-1.1848018,-1.4368764,0.14612472,-1.2142546,-1.4737784,-0.6359233,-0.9668907,-1.2293485,-0.6253674,-0.8211846
RP11-663N22.1,-1.07113,0.08844855,-1.7742949,-2.0817902,0.12809443,-2.2500348,0.08569607,1.1601084,0.019612323,-0.054763354,0.4880274,0.17895044
RP11-664D1.1,0.022766408,0.24968663,-0.5039668,0.04377201,0.47570887,0.0642692,0.16694257,-0.07361181,0.18471514,-2.1223245,0.04190444,-0.013866758
RP11-665C16.8,-0.6430793,-2.0491846,-0.912868,1.4890864,-1.0847555,-1.5019367,-1.4737784,-0.81112736,0.1769782,-1.006205,-0.80768883,-2.325262
RP11-669C19.1,-0.111419596,-0.5087397,-0.006146806,0.15501726,1.4176735,1.0407895,1.0873173,0.16703881,-0.03955008,-0.8726736,0.4219517,0.16794342
RP11-669I1.1,0.1917301,-0.3152326,-0.4495047,-0.020072903,-0.64187527,0.50853,-0.0760158,0.8884851,-0.39726797,-1.7984865,0.49488217,-0.54910374
RP11-669M16.1,1.427008,-0.7909791,-0.5254908,1.7066507,-1.1981536,1.3131887,0.4250563,1.2341402,-0.80729747,-0.4525066,1.238551,-0.14612536
RP11-66N11.7,-0.76758,-0.54654783,-0.7870468,0.18064073,0.23918949,-0.6642761,-0.9387256,1.9375631,0.54128635,-1.1718465,-0.2832182,-0.5151404
RP11-66N11.8,-0.34964705,0.22024629,0.49561054,-0.09224444,0.031866107,-1.8441062,-0.5606881,0.28444383,-0.10175956,0.09146069,-0.032915074,0.44474944
RP11-672L10.6,0.015920548,0.07611124,0.26427057,-0.2281072,-0.5206414,-0.045157395,-0.47701812,1.1275231,-0.1791851,-0.20421757,-0.053687822,0.32015675
RP11-673E11.2,-0.72140765,0.039940946,0.3527555,-0.04503942,-0.63774246,0.17244677,0.13816968,-1.1934885,-0.67333406,-0.94455427,0.3080323,0.34784073
RP11-674P19.2,-1.8529171,-1.538359,-2.3479526,-0.7657081,-1.5367407,-1.0200986,-2.390069,-0.5504011,1.1989833,-0.8003529,-1.0561502,-1.7946337
RP11-676J12.4,0.29764968,0.4496889,-2.433648,-0.13496095,0.45085362,0.8229073,-0.40202126,0.9658618,-0.024892634,-0.5279651,-1.364601,-0.081465
RP11-676J12.6,1.328791,-0.1528724,1.8551466,-0.029510256,0.5771861,0.03303537,0.8859369,-0.046441045,-0.007549339,-0.55982363,0.12931539,0.79482573
RP11-677O4.2,-2.14008,0.20659637,0.35688907,-1.2988839,0.45356244,-0.17436008,-0.23792294,-1.0642401,0.41030797,-0.00526153,0.7409617,-0.70719826
RP11-678G15.1,0.24311219,-1.1098144,0.11816941,0.23016848,0.2771455,0.43974468,-0.45744717,0.26530007,-0.421057,-0.6184823,0.19791846,-0.30503625
RP11-67L3.4,-0.12960337,0.5858039,0.4466293,-1.1277009,0.55165553,0.7081373,0.26439157,0.87402344,0.31977507,0.62883204,0.6665729,-1.0521493
RP11-680C21.1,-0.51895815,-1.040814,-0.50520015,0.17729504,0.5996677,-0.62261087,0.23953386,0.19796424,-0.12070675,-0.8902005,0.003057094,-0.7812906
RP11-680F20.10,-0.11230783,-0.5473878,-0.17486729,0.001452106,0.4889239,-0.05797979,-0.09858715,0.18296988,0.048146408,-0.4830947,0.011357063,-0.021180803
RP11-680F8.4,0.012504274,-0.18917203,-0.6660151,-0.04729906,0.19556145,-0.23397501,0.36400312,0.024833653,0.5315947,-1.7810032,0.14239568,-0.56197906
RP11-680G24.5,0.05685725,-0.34850934,-1.0836796,-0.5945978,0.33430675,-0.3809446,-0.22187662,0.28054312,0.646974,-0.26532644,0.4951742,-0.2320077
RP11-686D22.8,0.032583732,0.4330504,-0.15666035,-0.16859125,0.072197944,0.14422932,0.47718593,0.20601484,0.058106896,0.33496043,-0.25959015,0.26440796
RP11-687F6.1,-1.8739023,-0.56044996,-0.2801647,-1.8779253,-2.2615113,0.55154717,0.3939883,0.70947194,0.50134563,0.3126032,0.3669306,-0.34289196
RP11-68I3.11,0.21887085,-0.20890841,-1.4661998,-2.0930145,0.6420007,0.43355218,0.53557414,0.6414423,-2.095151,0.05225141,-1.7295301,-0.27303243
RP11-690I21.2,-0.6085931,-1.1328939,-0.41643113,-0.58338654,-0.25052983,-0.21572582,-0.02685946,0.020856354,0.09398122,1.8420212,-1.2857248,-0.71582407
RP11-692P14.1,-0.1155505,0.24393338,0.4420206,-0.6492677,-0.8262971,-0.79149306,0.70805454,0.8483872,0.6896759,0.4401215,-1.0685427,0.6680669
RP11-69I8.2,-0.35352394,-1.4617383,-0.124067776,0.5368643,-0.19537507,-1.5659137,-1.3130746,-0.5693782,-1.8075359,-0.014798464,0.66743207,0.0145826
RP11-6F2.5,0.07517123,0.14030868,-0.20092717,-0.15796916,0.11009759,0.19289057,0.047003675,0.6542863,0.14353497,-0.31389552,0.046403427,0.1771194
RP11-6I2.3,0.30472156,-2.8900425,0.32571554,-3.196586,-2.2150795,-0.81564283,0.12514988,0.63266784,-1.076135,0.40201506,-0.52438146,-0.31575352
RP11-700H6.1,-1.29028702,-0.6022832699999999,0.3361149,-1.3410299499999998,-1.90073125,-0.94873406,-1.57015671,0.5138643,-0.92525132,2.68869583,-1.12233903,-0.8051734810000001
RP11-700J17.2,0.5010509,0.47261086,-1.0024053,-0.4779511,0.3318342,-0.30577707,0.365655,-0.16139027,-0.20328777,-0.23206145,-0.30502215,0.42304483
RP11-701I24.3,-0.19749424,-0.95057243,-0.88933754,-0.58338654,-0.6109711,-0.57616717,-0.15202254,-0.056104667,-0.76622003,-0.29887313,0.22904803,-0.8211846
RP11-708J19.1,0.16870864,-0.035045657,-0.30600983,-0.077739954,-0.102240406,0.17131506,0.002747691,0.69227976,0.16736457,-0.54939276,-0.8093343,-0.3470013
RP11-710C12.1,-0.32475895,0.16515215,-0.57902914,0.11985523,-0.2980297,-0.7553811,0.14462677,0.18308753,0.43651587,0.30474448,-0.092963904,0.045420818
RP11-714L20.1,0.62770677,0.40989408,-0.7447434,-0.25569707,0.48319307,-0.36362556,-0.29162765,0.5772892,-0.05791511,-0.023032678,-0.05918825,-0.06877812
RP11-715J22.6,-1.0365255370000002,0.84393067,0.23496727999999995,-0.54861236,1.60763648,0.46920496999999994,-0.11369529,-1.17182583,0.7698270300000001,-0.45633482,-0.019455233,-1.3444469
RP11-722E23.2,-0.16519487,-0.13045508,0.09230237,-0.25883618,-0.14508978,0.5507594,-0.018286897,-0.7250347,-0.24260591,0.32215345,-0.74131733,0.16044152
RP11-727A23.11,-0.92325115,0.12682272,-0.2500449,-1.5332531,0.43581396,0.0619219,0.3733836,0.8168048,-0.6986362,0.018379617,0.40530306,-0.23803546
RP11-727F15.11,-0.018765729,0.4526269,0.5549983,0.018904045,-1.3426661,-0.1504094,0.43788397,-0.742005,-0.16480395,-0.04340063,0.2812923,0.039517738
RP11-728F11.4,0.043416284,0.64668894,1.0499759,-0.07426611,-0.46545666,-1.1469668,1.5453224,-0.045387335,-0.36104065,-0.1504599,-0.6833122,-1.9215021
RP11-731J8.2,2.49117824,-4.5983305,-0.29542585200000004,1.751016628,0.02678528999999996,1.2125006,-2.39964717,0.6946054199999999,-2.8167821219999998,-5.745561540000001,2.91434112,-1.05954927
RP11-732A19.1,-0.6017901,-0.067731425,-2.0596364,-0.3672806,-0.6591271,-1.286508,-0.09082593,0.18591832,-0.40387294,-1.9016587,0.20656458,0.17602734
RP11-736K20.5,1.5053648,0.15854856,-0.57582146,-0.31292033,0.4354962,-0.23994139,0.22312915,1.7873353,0.13438702,-0.44427732,-0.58864284,0.16152231
RP11-73K9.2,-1.1562109999999999,-1.4111833,0.61726338,-1.116684863,-1.2870495,0.39653164999999996,-0.49966946999999995,0.5885208200000001,0.90383323,-0.7134520000000001,-0.5613362420000001,-3.115908966
RP11-73M18.7,-0.23805413,-0.6456308,-1.4552243,-0.2784449,0.59505177,-0.3913699,0.19213979,1.6827302,1.0751001,1.2747998,-1.2577698,-1.5503168
RP11-73M18.8,-0.15178964,0.05612326,-0.25416976,0.000366,-0.059493046,-0.06909282,-0.17680503,-0.015905559,0.026725106,0.005960546,-0.14177951,0.500806
RP11-740C1.2,0.5963532,-0.023226473,-0.29382348,0.6667327,0.049649872,0.08445383,-0.5546292,1.1067166,-0.044659838,-0.52478176,1.3220776,0.5555457
RP11-742B18.1,0.54280806,0.60273194,1.0205194,-0.9330674,-0.17330514,-1.1754198,0.113164335,-0.08626283,-0.7157976,0.20851974,0.15824974,0.67061746
RP11-744D14.2,-0.90232829,-1.51203746,-3.0326056,-5.256856,0.68544328,1.1447925,-0.8232603599999999,0.22016689,-0.9127377000000001,-2.12397584,0.029730000000000034,-2.6455744
RP11-747H7.3,0.5324309740000001,1.33809209,-1.3025403,0.182535369,-0.265277054,-2.0978026,-0.78929464,0.1967096,1.05373001,-1.3124627,-0.86648488,-0.733157286
RP11-748H22.1,0.013612421,-0.77409065,-0.7784198,-0.31519648,-0.29362983,-0.16351564,0.2755476,0.21968527,0.67723095,-1.511794,0.28087127,0.003375905
RP11-749H17.2,-0.032170188,-1.538359,0.111636296,-0.5470188,-1.0549026,0.76180863,-0.80594903,1.75872,0.4994464,0.97578114,-0.046883143,0.73812884
RP11-753A21.1,-0.55899614,-0.5828477,-0.44584513,1.3081623,1.0134482,-1.3275833,-0.80594903,0.030072978,-0.525058,0.88948536,1.4414955,-0.19703032
RP11-753A21.2,0.72299546,-1.7483729,-1.6445783,-1.6769533,0.68208915,0.54906476,-1.6004106,0.8759789,0.49646783,0.27977452,-1.0866956,0.19852681
RP11-753D20.4,1.1010385,-1.4824972,-2.1020472,0.18608351,0.3858847,-1.0219586,0.6527657,0.47844386,0.6343871,-0.3439054,0.2018938,0.26096877
RP11-757F18.5,0.24402056,1.08867356,-1.22436103,0.39543101,1.20754006,0.23061963000000002,2.3110926,-1.46307535,1.42054275,-0.2422459,-0.38373575499999996,-0.18812643
RP11-75C9.1,-0.031977728,-0.48270178,-0.9048237,0.30131558,-0.044049222,-1.2174463,0.37667608,0.099588886,-3.4271321,-0.27637714,-1.7793571,0.8707036
RP11-764E7.1,0.050284453,-0.713967,0.24034195,0.33531606,-0.014502998,-0.40488857,-1.8103418,0.2863445,0.19257715,0.6155952,0.4728753,-0.012793007
RP11-769O8.3,-0.031022262,-0.6446349,-0.9271764,-0.5543424,0.8016605,0.016829766,0.46712583,0.19589737,0.27156398,-0.2177158,0.07435783,-1.3122901
RP11-774O3.1 /// RP11-774O3.2,-1.0581121,-0.42914882,0.97369164,-1.5574566,-1.2786671,-0.053443205,0.81673574,0.947745,-0.3315229,0.667535,0.775826,-0.8221474
RP11-774O3.3,-0.25552043,0.5350397,-0.4022491,-0.2606218,0.7872417,0.008299504,0.11525005,0.39256537,0.40981394,0.045133024,0.23712191,0.37866572
RP11-77H9.8,2.6934172,1.49770857,-0.25817788999999997,-1.9278515,0.26416752,-0.31503055,-0.76296382,2.25993777,-0.757454997,0.8131977,-1.1649916699999998,0.09070192
RP11-783K16.13,-0.024203278,-0.49853083,-0.009546342,-0.3069707,0.11727831,0.22894478,-1.564061,0.61479217,0.23724924,0.31016946,0.79874426,0.39337587
RP11-787B4.2,0.42170778,0.21053609,-0.68457955,-0.22156675,0.5554697,0.5044124,0.27511674,0.17930125,-0.4509202,0.15215637,-2.3182964,-1.7811207
RP11-791M20.1,1.515893,0.19269022,-1.0223684,-0.26275012,-0.02294607,-0.33568454,0.022431223,1.614223,-0.89925086,-1.8613704,1.2016965,-0.82905227
RP11-792A8.4,-0.022455176,0.38889867,0.5121904,-1.3106012,-0.8618034,-0.60208756,-1.5654157,1.0504137,-0.9432172,0.46838975,-1.1790402,-0.35766062
RP11-793H13.11,0.1340638,-0.95393294,-0.32299232,-0.1729381,-0.46183512,0.20297872,-0.05715623,0.12022992,0.17637028,0.35791123,-1.9472104,-0.3545416
RP11-796E2.4,-1.1891061,-0.8829162,0.21172781,0.8530963,1.643317,-2.0404162,-0.14155543,1.6983832,-1.4475508,-1.9583465,-0.086896144,0.07994513
RP11-798M19.6,0.095559426,-0.24086346,0.34302315,-0.66792077,1.1090183,0.34147593,-0.90865064,-0.13343106,-0.26200098,-2.3869874,-1.3213707,-0.19988663
RP11-799D4.4,-0.3041039,1.1663522,-0.86634797,-0.5470188,0.86115456,0.9045793,0.9642113,0.819364,-1.5546774,-0.7329116,-0.24237506,-0.6960215
RP11-79P5.2,-0.7943103,0.80344665,-0.62518597,0.06235847,0.03385749,-0.99111104,0.0630888,-0.007314486,-0.48996657,0.6533828,-0.4430458,-0.5503096
RP11-79P5.9,0.6937669,-0.62206835,-0.11793814,-0.5293193,-0.7970734,-0.4689217,1.4138118,0.75926006,-1.0846738,-0.19210513,-0.17641716,-0.75664604
RP11-7F17.4,-1.3902936,-0.95057243,0.26211724,-1.3534948,1.1932884,-2.7546997,0.5344356,-0.9723954,0.6590765,-1.3834993,-1.0061399,-1.0443282
RP11-803D5.4,0.039374378,0.020084698,-1.5128092,-0.5793587,0.9722881,-2.1650567,0.9949977,0.9098879,0.31680486,0.23634538,-0.4384757,-1.6930594
RP11-804H8.6,-0.8248254,-0.037397888,-0.21514478,0.38754675,1.6751505,-0.91341263,-0.389152,1.6720997,1.7452247,0.042660818,-0.08678796,-1.4196838
RP11-805I24.3,0.5688208,0.07690931,-0.071809955,-0.55344933,-0.24863304,-0.008998467,-0.25918603,0.6698327,-0.2657408,-0.17019394,-0.11835873,0.010113306
RP11-806L2.2,-2.0295558,-0.3096728,0.3852401,-0.23145671,0.9332706,-0.7608746,-0.78464025,0.07936027,-1.2384281,-1.9049784,0.39518452,0.28585017
RP11-809F4.3,0.998927,-1.9400764,-0.77558875,-0.18659607,0.8749528,0.69017833,-2.3062787,-0.8288856,-0.40883216,-0.007443165,-0.13099654,0.007388173
RP11-812E19.3 /// RP11-989E6.3 /// SLC6A10P /// SLC6A8,1.2100581,0.94502246,0.839661,1.1735075,0.7760789,-1.6386844,-0.034774203,1.3384887,-0.9705412,-0.5691523,-0.14187464,0.9640835
RP11-819C21.1,0.199134,0.118216015,-0.9061733,-0.47353426,-0.4017245,0.1872555,0.29728696,-0.31322268,0.26110744,-0.034080163,0.003952431,-0.6825899
RP11-82L18.2,0.012461185,-1.401478,1.3926758,-0.80427575,0.29453504,-0.45590582,-1.9264097,0.44876632,0.28538322,-0.3976796,-0.09716927,-0.83717793
RP11-83N9.5,0.5626232,0.06807560000000001,1.7697747,-0.11835817000000001,-1.8336382,1.8238547299999999,-1.94640234,1.72664603,-1.02204596,0.09903276,-1.4413871,-0.01222449999999986
RP11-843B15.2,0.13984837,-0.38438958,-0.055292547,-0.29706842,0.035184182,-0.82668275,-0.5346229,0.9567637,1.5023425,-1.3431236,-0.03132351,-0.342757
RP11-845C23.3,-0.24673511,0.4395568,-0.21114218,-0.033185657,0.12712228,0.020275827,0.14186494,-0.14012882,-0.18797524,-0.1885084,0.07796216,0.10384934
RP11-846E15.2,-1.08946295,0.028373869999999995,-0.82174016,-0.9686795500000001,-0.89568359,0.6953965099999999,1.6833425000000002,1.11370006,1.0742142000000001,0.38257725000000004,-0.8802295900000001,-0.97170863
RP11-846E15.4,-0.13174349,0.13662626,-0.5001654,-0.059471034,0.12124365,0.14218484,-0.035268035,0.7337529,0.93324596,-0.36239067,-0.75514555,-0.3152822
RP11-847H18.2,0.10406368,0.25028333,0.19880095,0.38323975,0.42235643,-0.016600246,-0.26787704,0.10246022,0.17382672,0.19820195,0.6029294,-0.21639875
RP11-84D1.2,0.55282474,0.23767333,-1.0307505,-1.1164104,1.1394008,0.34806994,-0.25455678,0.9611927,0.39024413,0.18748343,-0.5679901,0.48159295
RP11-85A1.3,0.3239637,-0.61465514,-0.689164055,-0.181204173,-0.09899803999999998,0.85480345,-0.14115153000000003,0.156427902,0.06134064,0.502097676,-0.01814908000000004,0.038127207999999996
RP11-862L9.3,0.12562837,-1.7405089,0.023635546,0.665695,0.33781508,-1.4210992,-2.2604415,0.9664848,0.25916818,-1.9276007,0.50258267,0.139361
RP11-873E20.1,-0.2420347,0.31972313,-0.23235,-0.1385576,-0.1578399,0.31412354,-0.49286416,0.2550599,0.82772136,0.35637534,0.15593383,-0.2945257
RP11-874J12.4,0.70887315,-0.61764836,0.6594409,-1.3549057,-0.36557725,0.49630928,-0.0622076,-2.2416682,-0.9733502,-0.5831185,0.050651457,-0.09527625
RP11-876N24.5,-0.11531108,-1.7738997,-0.26954433,-0.29705173,-0.39968592,0.25123534,-0.483445,-0.52195746,0.4767399,0.59328175,-0.45544294,0.08131114
RP11-884K10.7,-0.947321974,-0.009905721,-0.035850403,-0.134708077,-0.33353937,-0.28993388999999997,-2.1799802,0.321683116,0.31332836999999997,0.37237768,-0.38994302999999997,0.050783359
RP11-893F2.14,1.38381637,-1.5269441799999999,-0.201947406,0.30996467000000005,0.62379975,0.60712411,1.16589455,0.9710807800000001,1.460497522,0.24747204,-1.01983293,-0.4808281
RP11-90C4.2,1.4436003,-0.36457363,0.19517767,1.7386951,-0.07287497,-0.428677,1.505675,1.5033432,-0.25474063,0.5750444,1.6041054,0.4629906
RP11-90P13.1,-0.72030896,-0.9317706,-0.88432914,-1.2351576,-1.0647093,-0.63947797,1.2607156,-0.42943278,-0.52901816,-0.53119284,0.55829614,-0.3053506
RP11-91I8.1,-2.4477067,-0.2962686,-0.068091474,-0.7168459,0.6412875,-0.7219447,0.007984861,-1.476255,-1.6580594,-3.3840013,-0.14467323,0.4683723
RP11-930P14.2,0.18514971,-0.42591685,-0.633335,-0.7280108,-1.1808347,0.14789039,-0.9318811,0.38894278,-0.66900843,-0.2566683,-0.24047373,-0.61064446
RP11-932O9.10,-0.17155258,-0.5002742,-2.236192,-0.9112824,-0.20080453,0.6095395,0.6523248,-0.27612147,0.16146643,-0.37525046,0.014712059,-0.39139476
RP11-932O9.4,-1.6785836,-1.7550788,-0.06412293,-0.9794292,0.32178956,0.11057329,0.14962244,0.8585776,-0.40213886,0.354341,-2.5311925,-0.9325438
RP11-945A11.2,-1.5214828,-2.664766,-0.025062403,0.11988516,-0.018486453,-0.5043604,-1.7466956,-1.0221691,-0.07678572,-0.255568,0.5362119,-0.15101293
RP11-953B20.1,-1.0263051,0.019552121,-0.85878456,-0.18578124,0.041606255,0.07804034,-0.16021296,0.6299675,-2.2187707,-2.3316967,-0.01994192,-0.05687221
RP11-95D17.1,0.023878297000000024,-1.34585194,-0.8443890949999999,0.47275477,0.21784634000000003,0.13589525699999996,1.51527704,-1.495738193,1.44022471,0.546653405,-0.24950098999999998,-2.8136097700000002
RP11-95H11.1,0.72275686,-0.38256466,-0.45395836,-0.112072445,0.02809664,-0.16719124,-0.024558129,0.5764992,-0.07167003,-0.15513408,0.47597575,-0.3129954
RP11-95O2.1,0.49565294,0.85498035,-1.3924412,-2.375146,-2.0163138,1.50563,0.14560989,1.4634085,-0.56142557,-1.0351925,1.1296129,0.8444235
RP11-960B9.2,-0.11919896,0.26479432,-0.10146377,0.8581601,-1.938359,1.107215,-1.6595526,-1.4040046,0.6782058,0.000944,0.9249668,0.14976111
RP11-96D1.11,-0.13982052,0.3839699,0.13996921,-0.023589643,0.27087104,-0.1378598,-0.7139864,-0.7462367,-0.045261975,-0.07908911,-0.05589381,0.15331386
RP11-96H17.1,0.7562872,-2.5881813,-1.4724838,-1.2050748,-2.7895036,-1.4109648,-1.2914569,0.2803675,0.4054174,-1.3834993,-0.48560542,1.2720503
RP11-96K19.4,0.86708903,-0.15495013,-0.39519066,-0.099581055,0.5980966,0.615311,-0.6877914,0.34128645,0.46431732,0.24413839,-0.12017063,-0.29783854
RP11-97C16.1,-0.70207447,-0.14264674,-0.56687504,-0.03570936,-0.003363358,-0.0216112,-0.24195741,-0.063168205,0.035537556,0.094834335,-0.5024743,-0.16211157
RP11-981G7.6,0.32774585,-0.25851217,-0.42014065,-0.53612953,0.20272928,-0.020011729,-0.12413566,0.42657232,-0.19386132,0.019619104,0.26692548,-1.5930547
RP11-998D10.7,-0.5272474,-0.6839438,-1.1241771,-0.29570445,0.29393423,-0.4193247,0.0630888,0.12621684,-0.9950615,-0.89799136,0.72270584,-1.0169291
RP11-999E24.3,-0.4062356,0.41998607,-1.6632046,-0.2611785,1.1155227,-3.5480535,0.6973475,0.9962062,-0.048527714,-0.3755242,0.057624806,-0.087367944
RP13-1032I1.7,-0.2685092,-0.7922254,-1.3776906,0.72738063,-1.058853,0.25381264,-0.8313646,0.9165166,-0.55722934,0.013436245,-1.1435574,0.3389526
RP13-122B23.8,0.90835047,-0.450095,-0.47198275,-0.011165253,-0.36580366,-1.3462304,-0.39381322,-0.13662724,0.7922354,-0.8074392,-0.49703228,0.94821715
RP13-20L14.1,-0.10116307,-0.32939875,-0.31980434,-0.30969074,-0.36175534,0.107501246,0.4357641,0.24399988,-0.36075494,-0.53620136,1.5920229,-0.5007128
RP13-238F13.5,-0.4868906,-2.74565,-1.311499,0.25376722,0.74606496,-0.94272786,-0.9381001,0.97731405,-2.510654,-1.7232896,0.64827216,-1.4180201
RP13-258O15.1 /// RPL26P37 /// RPL26P37,0.25261775,0.14467113,-0.45396894,0.085657336,-0.090100825,0.10737951,-0.12545912,0.011655802,-0.091258705,0.50519365,-0.011793444,0.0177754
RP13-270P17.3,0.57205707,-0.24885647,-0.1796675,-0.24056084,-0.19344768,-0.377575,0.4235593,-0.12211383,-0.14531514,-0.40632108,-0.75051963,0.054165043
RP13-30A9.2,-1.7904834,0.31165883,-1.292267,-0.9835762,0.619906,-0.54244345,0.09827304,-0.077052474,0.34432995,-1.4310662,-0.052107837,-0.6238315
RP13-379O24.2,0.83758795,-0.27030438,-0.42338485,-0.20610498,-0.31030756,0.54804504,0.5768301,0.45186335,1.2388079,-0.66789174,1.184677,-0.015330281
RP13-39P12.3,0.28764714399999997,0.19514730000000002,-0.39855262399999997,-0.6431625200000001,-0.37237514000000005,-0.17976657000000001,0.54134102,-0.26447987999999995,0.29217122000000006,0.136355815,0.022252830000000015,-0.79122939
RP13-436F16.1,-1.4143773,0.3354379,-2.131651,-0.03755562,0.21843497,-0.84066737,0.036196213,0.24989705,0.444369,-0.35626736,-0.5700773,-0.22189061
RP13-487P22.1 /// UBE3A,-0.000153,-1.49785,-0.014248067,-0.48211026,0.5878721,-0.17669344,0.34752682,-0.7925307,-1.2171838,-0.16986196,0.35665685,-0.83508897
RP13-638C3.2,-1.876043,-1.5008603,-2.6259708,-0.8342962,-0.2736557,0.19044994,-1.0347439,0.31786627,-0.05719656,0.26539627,0.004265853,0.012466129
RP1L1,0.2261281,1.124369,-1.322399,-0.40590283,-0.16498354,-0.18424675,-1.2398121,0.30099422,1.3257083,-1.2026429,-0.13881034,0.054837056
RP2,0.39049618199999997,-0.522534957,0.561931,-0.23368273,0.74411575,0.94061834,0.28807842,-0.30832599,0.52316107,0.09807180999999998,0.04450341000000002,-0.18378251
RP3-327A19.5,0.16868165,-0.18749127,0.16218403,0.12894493,-0.40112415,-0.50233185,-0.28937167,0.37602243,-0.931815,-0.17184976,-0.11817887,-0.60378736
RP3-329A5.8,0.3207957,0.24742362,0.19879988,-1.3295823,-0.7843686,-1.3889353,-1.86378,-1.5465386,-1.3928858,0.18957712,-0.6985694,0.24907173
RP3-333B15.4,1.3036562,-2.3887074,-0.7728176,0.43301407,-0.2050379,1.0549989,0.9295222,0.012909882,0.7254393,-0.021776393,-1.8811808,-2.0516803
RP3-334F4.1,-0.53111356,-0.003145152,-0.050834835,-0.14135246,0.19997971,0.084190756,-0.110894755,-0.113925345,0.48258185,0.06963117,0.15707105,-0.13912684
RP3-334F4.2,1.280688,-1.1711565,1.2471175,0.21638937,-1.1865796,1.226033,-0.826991,-0.4148392,-0.88379246,-0.94372594,2.1269414,0.028488327
RP3-336K20__B.2,-2.2561772,-1.1754247,-0.051530562,-1.5138085,1.0983379,-2.5377192,-1.6134728,-0.6998451,-1.2687039,0.8095445,0.052648112,-1.6562964
RP3-337H4.8,-1.8106326,-1.7157519,-0.001972474,-2.2846594,0.032098524,-0.34182534,-0.9878771,0.955063,-2.2965999,-0.080327824,-2.399211,-0.18065163
RP3-359N14.1,-0.35279042,-0.012160086,0.5684394,-1.4684824,-0.7369748,0.7724162,-0.70526516,-0.4480792,0.7326194,-0.2666793,1.1885138,0.22383739
RP3-368A4.6,0.11535118,-0.46900678,-0.11665881,-0.19134672,0.45467356,0.9792622,0.6777067,0.8560768,-0.113571055,-0.6694415,-0.64911765,-1.1362869
RP3-384D21.2,0.7894457,0.68286973,0.53791285,-0.42001212,0.37678733,1.2872933,-1.3116587,0.5282873,-0.85003626,0.350644,0.042480316,-0.07106901
RP3-388M5.9,0.6747542,-0.00845053,0.24777839,0.01579054,0.12669922,-0.06703109,-1.0554693,0.23999974,0.1431121,-0.3638191,-0.046392843,-0.3777756
RP3-391O22.2 /// RPL7P25,0.22612144,0.7098396,-2.0366952,-2.3639934,0.4566442,0.74726254,0.6566372,0.7931067,0.7375813,-0.11512935,0.43966165,-0.25041628
RP3-400B16.4,0.13415104,-1.443049,0.5964864,0.6205863,-0.52082,0.9002783,-0.9141626,-1.293979,-2.2478244,1.0874212,0.16308999,1.4004314
