,002-064,002-066,001-047,501-053,002-069,002-075,001-043,001-076,001-038,002-070,001-064,502-052,002-074,001-071,502-062,001-078,501-056,002-067,501-059,002-042,301-028,001-046,001-055,301-033
KLK1,0.0,21.99873899597232,0.6516464044185954,7.054943774038576,29.973782654130414,0.8745572758338596,5.348867132502936,0.780789074213007,0.0,2.3363990383989344,0.0,0.3367415217464591,1.6129210046711275,0.0,7.592125981989266,1.4921935094598762,24.19340675111989,4.7537058142569935,12.118335260701036,130.90204601034816,0.0,2.79690489053091,2.0287394167138793,0.0
KLK15,0.36541496146395575,24.779415484759852,0.0,2.2570509368836658,24.239756274831933,0.45466280395032455,4.171134919841739,0.0,0.0,2.4292834038398707,0.0,1.050386398108221,0.559014415482348,0.0,5.92046521531273,0.3103032374411975,19.95069501146869,3.0416560373509816,6.3000519703950335,111.18526714580118,0.0,1.0905363105281072,0.0,0.0
KLK3,0.0,20.691491949218776,0.0,4.176322694433103,23.921018371670748,0.44868426740344597,5.145358822762309,0.0,1.0675041225897162,1.4983373872034556,0.0,1.2093368726656626,0.0,0.18860150739013665,6.03736855950817,0.3062229405056698,26.96448705698253,4.502490193681653,0.0,96.48078808106446,0.0,1.0761964280227794,0.2602069310077082,0.0
KLK2,0.5268051310288111,24.04470369973881,0.4884013360151967,1.6269531080228976,22.048980003102518,0.0,3.7583560980624076,0.0,0.7797436033213184,1.9699916313377885,0.19170065204518327,0.6309595510601265,0.20147756212235785,0.1377613592793015,4.978933193982884,0.671028918755693,33.76429056139873,5.070204982903611,2.270637531134346,100.18228487511371,0.0,0.524061851634669,0.0,0.0
KLKP1,0.0,29.66531487689085,1.6222996260630305,5.404173216032124,17.273361885177042,4.354490201850598,4.993581501839823,0.48595135895056396,25.900374606138563,2.908279137755996,0.9551444883412334,0.8383314035110592,0.6692384921752587,10.52469405544216,6.142792308649265,0.3714875054931491,25.961399900657074,5.917269789713203,0.0,119.33847909600367,0.0,0.0,3.7879705636341785,0.0
KLK4,0.0,31.56752727587415,2.4045247170794686,4.672445369727,24.57798543215517,0.0,2.4671131347591064,0.0,5.11850297125963,4.310565667743771,0.31459711657337436,0.41418337041683334,0.0,0.9043125506799419,7.470495023104682,0.7341437834655308,33.86171551693765,2.698585530812557,0.0,106.58152539736905,0.0,1.2900452789658072,0.6238242650877303,0.0
KLK5,0.0,18.476456527167716,0.0,3.9068281870286685,11.987901242997644,0.0,3.8506665987165722,0.0,8.987571006703616,0.8409905794599916,0.0,0.0,0.7740980018385327,0.0,6.55871500440452,0.42969395674706656,19.21866051448037,6.3179225676010855,0.0,82.29129244006619,0.0,0.0,62.801328465365515,0.0
KLK6,121.4862353385706,28.704494961849846,99.67947479735054,35.29669004357824,26.073685203519876,0.5266817602440753,25.769845699103215,0.0,97.73983469790183,40.10069503405864,0.0,0.8111789693892436,3.88537650922802,7.084391844395497,11.430452832195378,6.470199387172175,56.270020448646854,124.64228488534162,0.0,135.4590226363,0.0,13.053874166458156,81.85799276042388,0.0
KLK7,10.592107945474199,24.952273398209346,5.068360923255742,8.96942637938665,21.586057466966345,0.0,8.45046717114179,0.0,4.045875510370664,6.814497195330226,0.0,1.9643255435210114,1.568117643430263,0.7148058764565718,6.643110234240607,0.2901487379505315,34.87651069007226,8.532292487127938,0.0,107.54862935122502,0.0,0.0,83.82638562116377,0.0
KLK8,2.2424526723619165,7.018364451798139,2.494774974556982,2.7701820882180757,14.875282067852627,0.0,4.266187592277811,0.0,5.310618364282781,2.2361781681190873,0.0,0.4297291269472239,0.0,0.0,3.8754444690904997,0.7616987780191968,20.22789781428569,2.33322743615831,7.7323426060237175,65.87858132484689,0.0,1.3384652090074194,12.297533032681182,67.54143223902774
KLK9,1.1592998569521757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3759721860029475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLK10,1.5416124085142084,19.529335171516593,2.041756770031934,4.4209494950531365,19.13077130958629,0.0,4.608785595343828,0.48927804018613913,10.431072405884555,1.4640941841467783,0.6411220859078246,1.477123157529228,0.3369099518270391,0.6910919374272069,8.3257516363837,0.3740306005807799,28.753036477652433,4.353760621393876,0.0,116.6894133308394,0.0,1.0954175946984541,60.70460532186646,0.0
KLK11,0.26869092412174583,40.64549109920788,1.4946210496462484,5.393757205978738,22.067288558584547,0.0,5.111750632571871,0.0,0.0,1.7862607489204831,0.19554944444891725,1.2872547731393713,0.0,0.0,7.545787917852485,1.1408353846818198,28.06399808342407,8.10745942079166,0.0,128.27065565538973,0.0,0.2672917458827323,39.551620687557126,0.0
KLK12,0.0,32.06335898508496,0.0,7.301285464283086,29.87149162189577,0.0,5.397245806397819,0.0,0.0,0.7858436562167135,0.0,0.4530496448595662,0.0,0.0,3.5750372769909884,0.4015173038456196,30.30483456125542,5.411663182904209,0.0,121.5439343125885,0.0,0.0,2.7294515612091765,0.0
KLK13,0.6466446438275956,26.984666311255832,0.5995046163572699,5.991174636095915,12.766396569176075,0.0,1.8453281467950793,0.0,1.914244926437454,1.0747254950501477,0.2353094010705371,0.0,0.0,0.0,4.190783108728516,0.8236769739113656,30.70008294398536,2.0184626989262844,0.0,86.50451795671782,0.0,1.2865546268773804,33.12875788909078,48.69144612515916
KLK14,20.40084992173158,51.37356205114927,14.348278273909864,28.243509137446278,71.10872151943968,40.26346953670772,34.796877434743664,28.913492798653238,8.329943859871644,32.73709670288162,14.335468272451998,21.569583091850568,17.218960431140044,8.830167126487911,52.42972787057516,32.25848777725539,61.78682168451083,20.494724426608403,12.128527300449312,199.28607248664338,0.0,52.48607264085023,13.197896878285835,0.0
CTU1,49.17890679627204,38.99274762456367,40.122537318153405,80.1932533487213,80.15879891354935,116.01664558016154,65.86704681511141,85.22206240410549,27.951937674658662,44.46411340245574,77.310095744948,53.53018094517089,40.92742793916201,56.79176397179325,86.69165114711733,78.84621358357698,62.57307945199952,65.0878266962563,40.69845426218504,125.90170683411516,0.0,84.14723850450768,26.117872923546038,0.0
SIGLEC9,35.90838846010966,41.24222040993629,84.90652363519486,40.69625517547626,69.20121046007061,67.63265896415058,97.14440159414795,17.199500953420042,42.90954538923247,55.29968499904843,75.28399450918336,75.12558786060035,53.42099396854826,40.66200958975013,91.0935509709811,21.82046499378743,197.84897585418278,57.58541317818997,5.679723891388039,181.4644852858007,0.0,27.85613722697928,26.148285707743874,148.83588553657353
SIGLEC7,11.873035025422833,25.627507983560513,11.387066391455633,15.805156615659296,25.21860105832368,13.754050549457615,13.241260657187274,2.7287488937253404,4.847921316391281,14.289430242190253,16.984086623818076,16.476104999400906,6.263259897401345,11.562851005940667,25.20675013990856,4.51967373300916,46.649700191536056,23.855337585156526,7.058648536580632,90.20818955274557,223.1078831152864,2.4436981055299434,5.3176209380826345,0.0
LOC101928517,2.846630221636965,9.899224581284574,0.8797041647851713,4.395680312983589,5.994630593208577,1.1806275192765658,3.6104094655011307,0.0,0.0,3.154072439812515,2.7623161455223117,4.09132353704433,0.7257992042195658,0.0,7.686866067981191,1.611535134436531,27.029307286247352,1.974574778643334,0.0,69.69004774296056,0.0,0.0,1.3693703379974567,0.0
SIGLEC17P,3.3017165004907687,15.309063979653251,0.6802273870685338,2.832450435595785,24.33543952328522,3.1952026788140575,4.187599926104273,0.0,8.687985306480163,3.6583090206509636,1.6019616330775777,2.1090653204120335,1.1224421026658724,0.7674757831428455,8.321369661838235,1.246112474566493,35.70466773705806,4.962201683303354,0.0,100.07682983840307,0.0,0.7298940394148646,0.5294298039231395,0.0
MIR8074,0.0,107.73045022718955,0.0,0.0,16.309465641707906,0.0,19.645530517526215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.153864096996575,0.0,0.0,0.0,0.0,162.51792879740668,0.0,0.0,0.0,0.0
CD33,12.739007708448623,24.097363469228256,22.582410794797383,22.265193650052353,26.974081919892473,12.889290997477769,19.708001660594498,7.308708438616482,26.521983596685885,27.68681739143708,17.523717546100496,21.729549979006656,11.56444114478847,14.203761020909766,23.43711526992335,11.174344165233924,62.47351272094119,27.091992144902296,7.240578557439782,86.65809558971343,0.0,6.684485663059647,7.474928578904779,42.163940125786354
SIGLECL1,0.3557783270059527,11.135048662359448,1.979053733538397,4.395057077436589,19.105175830397098,0.0,2.7074231763838763,0.0,2.1064022223282404,0.5913047332400536,0.0,1.3635811514361083,0.544272223325859,0.37214903989061837,4.611465717686377,1.208479983841601,37.16002808749432,3.7018027804638436,0.0,83.98948680937862,0.0,0.0,0.0,0.0
LINC01872,0.0,15.736999943015968,0.0,0.0,16.677127175560656,0.0,2.8697709141922876,0.0,0.0,2.507046758967297,0.0,0.0,0.0,0.0,4.88798733195702,1.280945194775295,16.113391144833436,2.354266457223759,0.0,87.04747493747482,0.0,0.7502968484517094,0.0,0.0
IGLON5,77.03160523017603,53.575849383897804,22.615080896246265,66.90930499435015,60.32499590192729,18.37040110481407,132.50556020973073,271.3257013494079,60.80922946669155,65.61372357069303,10.511720616126851,33.52167520010223,49.10145805982712,68.48970380955492,148.03480334720666,98.12059853455271,48.76200434449125,22.709125360982107,77.47178259527216,141.43924117901705,0.0,37.67664857332601,91.7136572076217,0.0
VSIG10L,13.97385185569681,28.925240216130845,23.442681310906035,12.672793357033166,28.02581208121645,4.415690939240702,16.457234395350124,22.667936315258554,19.698296040945475,24.330519819126533,4.519987211865666,5.525739953771119,7.465088288215349,10.904628072339873,32.82270747397799,15.256699270945369,53.70560651525585,20.539949933213315,11.472409674012912,121.0157369565415,0.0,6.398911944591733,34.570881707248446,0.0
ETFB,18.54165916531762,22.836334661767243,36.28996355641488,28.0349804813834,38.4362083603612,18.744551957258047,21.066928199674816,21.025774746317936,38.879269220963415,29.74628732616747,12.93209175470877,28.006153715939345,17.925206855073522,20.337635669675095,26.147020084523376,39.03501038324133,51.04420464211457,24.919127627123032,44.399073153430514,89.84019124253194,70.16770400316042,22.800199888864583,24.900152970227463,58.17338568001235
CLDND2,10.8533933407136,30.194347641530637,38.90712355793379,24.58057333036065,45.71165110651697,59.418450211065164,23.401293704700343,21.70134338621446,8.567736374902584,27.658841557516798,8.952138537786462,20.105449680744467,15.496692005663775,12.866505776218292,29.698610458958008,19.661843889353662,44.65720110247282,13.551288067791429,12.474756886015772,140.4458571527762,0.0,10.077083796765779,12.530449338526902,217.9321299754096
NKG7,10.898173899556935,23.686662509235486,57.2543181819248,22.438174134752273,32.990808350164855,11.299925713814256,32.82787347065455,26.229765424701885,10.75385803407968,36.225600725664265,7.270575055661536,17.403796346505377,37.51223444088551,15.199520395793161,23.543009559784306,14.65298382144964,40.96094399961217,26.458444455198034,0.0,176.2816621809004,0.0,15.358682392899107,13.10640556943277,0.0
LIM2,0.8347653161586774,52.252493822768585,0.0,6.445096799559271,46.14504500423345,2.0772917330185487,11.116782238959445,0.0,0.0,4.162147987566964,0.0,3.1993805259743415,0.0,0.873176040701441,22.54149181279248,0.7088663777474062,51.5206831082421,12.159794083451791,0.0,245.23663507153583,0.0,0.8304183681965526,0.0,0.0
C19orf84,1.7140058335881039,26.822232997138382,10.59370520844438,2.646715980802618,22.559199401952537,0.0,5.434726680053359,1.9039733571997504,3.3826172299820305,7.596488676761563,0.8316194270074856,0.5474349875386425,1.748065569725539,0.0,6.7883148295245554,0.48516674214679034,29.837167361236045,7.7280190149806325,0.0,173.8408992464063,0.0,3.410160675954695,0.8245218257819387,0.0
SIGLEC10,34.433386550010965,91.59144193933768,54.96712037271359,67.96027751796996,87.51886920003727,32.62899760028999,244.24621815451147,43.06260352052653,52.65373864859706,53.438439838189375,49.290455264213584,108.1557215838341,41.86207187696056,74.89793656865129,210.34825382923694,54.80109140466766,240.34197704323896,76.6371069468149,19.657604907625725,126.80651914345091,0.0,42.19376557184512,41.794354968370854,0.0
SIGLEC8,68.8456307197886,44.02985288377094,100.26435847235342,103.45813284529996,70.82350737506083,29.866227499226948,119.93624260132135,20.80380601711036,103.07221924622635,71.89713597192306,8.830744038535494,61.6690433644288,18.96576722196072,100.98441998061206,59.547071995602344,40.54286471177076,163.42566149763107,198.1558334664301,13.643158902776,102.40013299817679,0.0,60.09023586554543,42.634876925201176,0.0
CEACAM18,0.0,17.736110708134866,0.0,7.875593894095596,22.375791276733406,0.0,9.70297543853429,0.0,0.0,0.0,0.41242914672728964,0.5429842965830438,0.0,0.0,4.896818384047277,0.9624445941773727,43.046674566986525,2.9481498431133115,0.0,157.56311389504674,0.0,1.127478597470116,0.0,0.0
SIGLEC12,0.3571455366315093,29.807571198641686,0.0,3.3089600306533162,28.767891787316547,0.0,9.51239607466897,8.728034996966919,0.0,4.748616320571703,6.238210970823018,1.0266159117291709,0.0,0.3735791600268334,10.801436281805394,2.122967025414307,66.12774270852935,2.2296169949283935,0.0,125.53156840072958,0.0,2.1317144447470855,0.0,0.0
SIGLEC6,1.1728462446239702,7.137551446461378,2.1746928383027675,1.8110737068918126,11.42310552189731,0.729649328050217,2.231298862238313,0.0,0.0,0.649758087332258,0.14226347758108893,1.4983777924871655,0.0,0.4089377858297938,4.011637495975164,0.16599301484059384,18.560671786887152,3.050808017131513,0.0,50.24800649660412,0.0,0.19445646294296465,0.0,0.0
ZNF175,50.43658121078843,42.37717426986169,82.0126844012374,77.8826436244921,84.64949285912743,101.92432387480166,68.4771162879212,91.74824588769272,58.787176982739105,75.9495154833648,54.937364948196645,89.40980272395596,58.68859557443574,60.07493564366215,64.47213310295511,109.51770380477754,60.53275291446233,56.93949943858344,77.81367306210296,82.87033196468329,61.48784637859573,97.54172792212731,47.71081697191612,84.96207414392738
SIGLEC5,1.417686181001686,9.243820411443172,0.6571688315746852,1.094574066637015,1.6793220978538224,2.645906334514304,3.371372821863609,0.39370296538706706,4.196738664994655,1.1780995151248865,1.0317718992703042,1.6979763172808744,1.084393217829741,0.7414596549007151,2.679763111439432,1.5048392171671634,5.0479521976328465,3.3189171623658673,0.0,11.155891722533848,0.0,0.7051518685872421,1.0229660618175918,0.0
SIGLEC14,14.864596220589245,44.008044149003226,78.96126556518888,73.20292653147838,59.64470287990586,47.98723496218065,68.02335710895605,17.404621005872073,102.27786736879385,43.40068818927896,28.361338038059323,33.104829332884364,37.49021316973332,76.0619371247333,60.75159407297847,21.15159214754076,118.25430124201701,122.47650973597767,27.705704054244443,80.0880859491543,0.0,24.7785354014614,26.66983565584,121.00362259921877
MIR99B,35.84720771961406,0.0,110.77988875116122,36.90278281804794,56.617145013357444,104.07231582422929,22.73268531313748,0.0,212.23506962972968,139.0157427847366,17.392726301985128,11.44921173937961,18.27977138627278,24.997782650938397,64.53307084690876,40.587663457308636,85.09405133152514,49.73107621068855,0.0,0.0,0.0,47.54738313902547,0.0,0.0
MIRLET7E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR125A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPACA6,70.73918884632592,62.73992464486216,93.36506344175372,84.67942974212072,142.63528043417128,114.39584313119038,75.62787095401573,64.08636035162426,80.86623418339688,107.74312991846513,63.20388719536882,72.27262589566948,76.4070385753298,47.55244786511679,86.97730484606518,97.28970755608832,80.33088605673264,95.87443646759601,108.95573672124328,225.65553018738143,111.0917390213332,83.95827220137448,32.950327743069195,30.70065101773988
HAS1,7.848584353266707,17.545911129495348,12.47387487278491,11.542425367575314,51.35514047234835,6.975356288487218,7.8213439191759875,4.566813664632825,22.12757651784492,22.361781681190873,9.792151537310662,10.743228173680599,12.578573697435248,5.864091104442653,22.606759403027915,12.060230651970617,46.13380203258139,17.499205771187324,0.0,111.75830760465098,0.0,4.833346588082347,4.314923871116204,0.0
FPR1,37.63632359494003,60.92746176541597,45.119815046050924,42.08463207333628,38.43289517974225,74.2796978729953,141.351802005273,20.543414625239823,71.07432510227565,50.149201237317705,170.95876047024947,98.8593690141932,46.16032262398596,71.60924161256014,134.92368187154315,26.174162334280684,184.84355603434474,82.03312706980336,50.34420893797831,144.6775200116557,0.0,11.619414808993811,36.99026232840803,97.72286355763129
FPR2,1.3844438843437155,19.257746688887952,5.134074844191748,6.0571464211692465,16.399448900420776,8.038689222285297,12.730303775356989,1.7941994450191305,16.393329516227396,6.519358971973854,30.563218356867658,8.401352614275796,7.412762465605789,1.93086321165869,13.956945529372819,1.9594044427666237,68.46647808283632,3.8412969211014603,0.0,101.68018276207404,0.0,1.1476954550799252,1.331972361870078,0.0
FPR3,56.88599713691904,47.100574676515045,100.45531473656936,58.09632055738025,20.91649353977941,70.40516507720442,54.39811346972444,41.12418020603017,94.44549698048425,81.03832432935347,107.77356852111691,80.46171474274335,34.53357314787049,24.871849237079765,60.14417182205602,32.20431735277637,210.7703202586055,172.5555604035856,83.02738516147812,108.94958666771093,0.0,65.2728559465211,29.10244578888046,90.65474712183284
ZNF577,40.76366896478084,20.333943168713873,23.33605645863343,26.141518587485354,44.85645976424458,48.50241083685786,38.987614758083986,60.994078051736984,25.057491576346248,31.46827732810283,27.559712782106928,28.386727375132935,36.462180474882324,23.64969983154691,26.105388712770814,53.5313990072759,20.357609262180226,25.726395616314917,40.324527052585736,13.43856641587078,60.69366247730095,44.20767014224305,21.055937927531737,33.54587779648116
ZNF649-AS1,24.55853608885477,7.535549627290461,16.07169370483168,8.922952667576357,18.25308071818087,32.35408782100392,27.48338466182424,22.466227938495155,17.105877805504985,16.80673919677299,14.719232967137673,15.226067425427113,11.049948160959365,12.088737724115287,15.603851327404534,20.854628460361518,3.4292363806601958,10.52168710847901,0.0,30.31422506065617,0.0,17.245164869076593,6.254403901268177,0.0
ZNF649,107.96425904835532,64.13351561526765,62.33595026190744,88.69720307553321,78.58435454694308,100.6303283463494,142.53612977690702,133.16094050243694,88.71562396098025,76.30859560301343,66.97038503738646,82.27970494377307,122.55087890797024,84.19671166192273,97.31836085916466,154.1613423117229,43.322266219158024,62.36372901018821,168.91634519337293,101.7883306914396,0.0,159.57421592076474,58.497494274539264,57.861631201555696
ZNF613,57.96213446488336,39.63350978381551,40.25223053507026,51.62366970913012,82.97382442480104,109.66353549088268,78.88294903624399,76.92586048845044,26.990704416965364,73.24213803607977,52.29554482442194,58.86552934261875,82.3609735960798,53.589848091552334,66.59317147347761,105.07706799549794,47.92475769255373,41.56087863960995,41.17025916495628,113.88487094549652,0.0,118.12803662037926,25.06306676241387,32.69264758001213
ZNF350-AS1,10.04578177874595,11.167568821542686,6.412539337043,8.137648504865856,16.906740815828336,17.82691765447519,10.025834829972032,14.452053724505767,8.775224379256397,13.411638898310876,5.753057725405594,6.154035843375927,7.054213805295265,18.604374565967145,11.028687831288995,12.44640398400437,12.509724682195728,9.081624962672501,5.6786056153708335,28.510233226715766,0.0,19.33162949046812,10.457254957584043,0.0
ZNF350,71.45238233265214,63.40015267663533,92.53608496739447,80.7603833578592,120.12341570058446,150.0822696276314,104.05383700134922,97.78257181722647,104.66899074649814,110.79634277427269,66.07474512125789,97.22503231789334,101.70185445423012,104.21246466215732,79.56521284515391,120.25726133349426,77.81240860052864,84.69173810869131,92.0748018156743,104.3377984089031,0.0,113.9483191255597,77.07155137692205,55.46665395234995
ZNF615,69.50367142587483,30.28681706060433,60.16220989752733,92.8220261981116,128.11488169961447,120.90066905673024,67.90101799330365,92.00335120090588,75.82918984320682,95.93164773630252,90.10625355509853,126.81088951844505,118.86703116635117,61.98408948461552,92.96556714899718,133.8489656990971,57.968657535631316,64.49911425651266,114.82481409741426,93.1707521566186,0.0,127.24118507447454,47.564371359399416,154.3055587494325
ZNF614,56.82342370161124,45.78017265123056,55.715014296333614,90.27170152271908,94.21087560169207,119.93395101209423,90.27580705003733,136.15695084657764,50.19965189534777,65.02070132026628,68.42025712251663,107.89502579934653,102.17556725423323,66.59555114904094,66.51852723255969,126.94923191453238,60.381516061316965,57.1115818300767,115.40758549004809,77.25598856046027,0.0,135.5476705884009,43.36371874352501,22.401702138678058
ZNF432,91.52436095023414,56.85273843429532,94.30910676176372,132.69836287311756,183.8370489881319,225.49581293689508,123.61324873749165,210.6317441883378,122.43876385811336,123.54890604991627,105.4575678467341,170.1697909209161,190.4626363785221,99.97442643893504,133.72338970682532,198.15811302035496,82.92381658880109,85.6336565388694,180.6818279347757,83.56668640802168,76.14590798605582,188.76771805862683,69.36892479335063,189.38906450586043
ZNF841,190.23185808752507,125.18293394139137,180.16267421812364,247.65408483210615,327.87846672847076,478.72779753995843,246.09841973004674,356.96102874324674,249.51358780821965,198.45494421333987,256.87437970846474,300.2380181341394,339.9687829781966,178.16824093758402,285.9807044435672,373.78142134232445,260.7539509350288,132.15798594128046,400.2979837340503,106.44981200445953,637.9417847509169,364.1195681022174,149.23325753690736,176.29779023902972
ZNF616,46.36443414044235,52.46014078212134,51.51817936216627,79.75423105469703,90.1889851615537,96.07654181450147,75.23513541580449,102.24884024643943,20.184029446479286,70.5419196115741,66.74241619449357,91.13637875283625,104.04605967364964,66.3279254361561,65.17748096948846,130.41898992523207,57.0530729326916,50.01484840019319,138.1248198758934,126.98058671474573,92.88962812401266,112.42480392715365,35.423353010810104,25.67042411367164
ZNF836,39.417287784684014,34.95401271508954,28.869594005368594,42.9112236585925,70.6602603096332,76.99978126486333,48.74350526615247,86.47735728883693,35.005784340436094,44.22037058421169,26.105482220463067,59.48518351869,66.0294286879269,28.44940862488983,48.11089447681888,71.6309140657968,55.20553440138216,37.32174310345029,61.16275713577196,81.68019371462499,107.40089660804198,100.77490842024837,34.984282330868346,89.04201540465603
PPP2R1A,201.4078242981149,105.94293567465424,194.570909421303,380.1788107128451,240.7609786372235,303.52670553350026,232.69339829500498,350.44821789889187,185.04600027521286,234.4120848252,259.33064051779525,299.474188083867,310.5317159953232,289.988441800546,361.117070669293,306.6112442478461,136.600460116707,242.08092338630735,361.8335797387788,142.65535716777626,245.9513855143829,287.01288641758293,176.51373924080912,407.8179558908514
MIR6801,84.70226296617669,165.68670509624724,117.79127411515879,147.1440074390519,66.88945402421977,131.73710863826494,0.0,105.85127828887727,125.37092720743526,70.38771786568942,61.64510588045362,30.434613484426812,16.197265785304996,99.67470297526069,34.30872120974897,125.87313350684323,50.26652821271527,77.11464349125757,0.0,55.544102247214944,0.0,63.195888982249045,122.23796991845653,0.0
